id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AR--DE,AR,DE,11887.678205229642,10,11916.0,11925.0,11916.875,11924.333333333334,11.972189997378647,143.33333333333334,11900.0,11925.0,11902.5,11925.0,22.5,0.0,0.0010047155083399335,0,0,11907.9875,11922.5,28.321794770357883,28.321794770357883,0.002382449649242568,0.0023796161156853265
AR--DZ,AR,DZ,10143.842601055805,10,9827.9,9830.5,9834.625,9832.833333332746,80.99993141286534,6560.988888888889,9650.0,9952.0,9826.25,9844.25,18.0,11.5,0.008241835123766557,4,0,9773.4825,9873.0,315.9426010558054,-315.9426010558054,-0.031146244424467024,-0.03164160152006429
AR--EG,AR,EG,11806.270501311932,10,11803.75,11801.0,11802.8125,11801.24999999998,5.959353059593708,35.513888888888886,11800.0,11815.0,11801.0,11801.875,0.875,0.75,0.0005048694744969783,2,0,11800.85,11807.901249999999,2.520501311932094,-2.520501311932094,-0.00021348835872022511,-0.00021351115060383975
AR--ES,AR,ES,10020.91071488952,10,10042.0,10045.0,10041.25,10044.258699999995,12.292725943057183,151.11111111111111,10025.0,10065.0,10033.75,10045.0,11.25,2.5,0.0012241312430847624,1,0,10034.5,10049.0,21.089285110479977,21.089285110479977,0.002104527792982385,0.0021023163764813954
AR--ET,AR,ET,11225.784843590129,10,10608.1,10573.0,10576.375,10552.239185704999,329.99072377534765,108893.87777777779,10235.0,11235.0,10363.75,10713.75,350.0,205.5,0.03110742958450124,0,0,10416.975,10814.737500000001,617.6848435901284,-617.6848435901284,-0.05502375577265972,-0.056595490188135665
AR--FI,AR,FI,12925.656160584465,10,12630.8,12630.0,12630.625,12630.0,9.964381008817803,99.28888888888889,12615.0,12648.0,12627.0,12632.5,5.5,3.5,0.0007888954784192453,3,0,12625.0975,12636.6,294.8561605844661,-294.8561605844661,-0.022811697674861676,-0.023075910274847563
AR--FJ,AR,FJ,11642.45746949547,10,11270.9,11333.5,11291.75,11305.814025011268,282.5095671929635,79811.65555555557,10825.0,11550.0,11118.0,11515.0,397.0,201.5,0.02506539559333891,0,0,11096.185000000001,11428.335,371.5574694954703,-371.5574694954703,-0.031914007027209854,-0.03243435993552621
AR--FR,AR,FR,11025.630755006467,10,11073.7,11082.0,11079.625,11079.624999985701,22.87672276451425,523.3444444444444,11010.0,11090.0,11075.0,11082.0,7.0,4.5,0.002065860802127044,1,0,11059.1,11082.9025,48.069244993534085,48.069244993534085,0.0043597727931988855,0.004350296516752774
AR--GB,AR,GB,11102.268069921352,10,11127.4,11130.0,11128.625,11130.666666666652,15.600569790164004,243.37777777777774,11100.0,11145.0,11130.0,11132.0,2.0,2.0,0.001401995955044665,4,0,11116.9,11136.005,25.1319300786472,25.1319300786472,0.002263675306736242,0.0022611170537643658
AR--GH,AR,GH,7539.559525025004,10,8063.0,7822.5,7984.5,7829.7165666696765,542.2088568480272,293990.4444444444,7620.0,9134.0,7793.5,7948.5,155.0,34.5,0.06724654059878794,2,0,7789.69,8441.949999999999,523.4404749749956,523.4404749749956,0.06942586940757121,0.06712193382114026
AR--GR,AR,GR,11672.738469495696,10,11146.9,11141.5,11145.5,11143.790357203812,20.728134396408077,429.6555555555556,11124.0,11181.0,11130.0,11158.75,28.75,12.5,0.0018595425092544184,0,0,11134.7,11159.202500000001,525.8384694956967,-525.8384694956967,-0.045048423801309995,-0.04609464533808669
AR--IN,AR,IN,15794.7526620095,10,15970.1,15965.0,15969.375,15969.023542935016,22.303213520327812,497.43333333333334,15948.0,15998.0,15950.0,15990.75,40.75,16.0,0.0013965606677683803,0,0,15957.595000000001,15982.702500000001,175.34733799050082,175.34733799050082,0.01110161974313513,0.011040449075297122
AR--IT,AR,IT,11131.20670997276,10,11148.2,11150.0,11148.75,11149.57142857143,3.011090610836324,9.066666666666666,11142.0,11150.0,11146.25,11150.0,3.75,0.0,0.00027009657261587735,0,0,11146.595000000001,11149.5,16.993290027241528,16.993290027241528,0.0015266350243964802,0.0015254709017906373
AR--JP,AR,JP,18370.21725262342,10,18360.0,18375.0,18365.625,18374.75,31.622776601683793,1000.0,18300.0,18375.0,18375.0,18375.0,0.0,0.0,0.0017223734532507513,2,0,18337.5,18375.0,10.21725262342079,-10.21725262342079,-0.0005561857262173468,-0.0005563404548728923
AR--KE,AR,KE,10410.808770079677,10,9895.5,10026.0,9924.0,9929.83022856894,464.5660460161839,215821.61111111112,9113.0,10450.0,9516.75,10260.0,743.25,334.0,0.046947202871626896,0,0,9606.717499999999,10144.09,515.3087700796768,-515.3087700796768,-0.04949747723353226,-0.05076446291044452
AR--KR,AR,KR,19431.621304450513,10,19431.7,19430.0,19430.0,19430.11111111111,5.375872022286245,28.900000000000002,19430.0,19447.0,19430.0,19430.0,0.0,0.0,0.000276654745713769,1,0,19430.0,19435.1,0.07869554948774748,0.07869554948774748,4.049870479398622e-06,4.049862278713431e-06
AR--MA,AR,MA,9305.417619305188,10,9436.8,9439.5,9440.875,9440.410842781837,56.24312303641121,3163.2888888888897,9310.0,9531.0,9418.75,9457.5,38.75,21.5,0.005959978280392846,2,0,9404.395,9466.605,131.38238069481122,131.38238069481122,0.014118912881700543,0.014020169379764774
AR--MX,AR,MX,7372.308131811268,10,7385.5,7382.5,7385.0,7385.124388888902,9.846036991827953,96.94444444444444,7375.0,7400.0,7376.25,7395.0,18.75,7.5,0.0013331578081142716,0,0,7380.0,7391.0125,13.19186818873186,13.19186818873186,0.0017893810124144677,0.001787781977448455
AR--MY,AR,MY,15967.59980860726,10,15904.4,15908.5,15904.0,15903.999999999924,33.052819681365904,1092.4888888888893,15852.0,15960.0,15877.75,15923.0,45.25,24.5,0.002078218586137541,0,0,15886.1,15923.3,63.19980860725991,-63.19980860725991,-0.003958003041458514,-0.003965856665458073
AR--NG,AR,NG,8446.362395848217,10,8138.8,8131.5,8142.875,8142.87500000194,133.63199882928905,17857.511111111107,7925.0,8320.0,8051.75,8256.25,204.5,110.0,0.01641912798315342,0,0,8063.135,8220.5,307.5623958482165,-307.5623958482165,-0.03641359219909838,-0.03709311398546663
AR--NL,AR,NL,11420.79314209203,10,11440.6,11441.0,11441.375,11441.333333333334,2.7162065049951156,7.377777777777781,11433.0,11442.0,11441.0,11442.0,1.0,0.5,0.00023741818654573322,1,0,11438.8,11441.7,19.80685790796997,19.80685790796997,0.001734280418316184,0.001732778290521349
AR--NO,AR,NO,12224.016263540156,10,11887.6,11949.5,11907.625,11941.276866667153,127.53230527552182,16264.48888888889,11630.0,11985.0,11893.5,11959.25,65.75,19.0,0.010728179386547479,2,0,11803.895,11953.4025,336.41626354015534,-336.41626354015534,-0.02752092735213091,-0.027906722849230688
AR--NZ,AR,NZ,10003.231625456845,10,10321.1,10321.0,10321.75,10321.406288888898,10.049322807477571,100.9888888888889,10305.0,10332.0,10313.0,10331.5,18.5,9.0,0.0009736678074505208,0,0,10315.0,10326.8025,317.86837454315537,317.86837454315537,0.031776568457559676,0.03128214018652233
AR--PE,AR,PE,3130.6695211171427,10,3139.6,3140.0,3139.625,3139.7034800000033,1.776388345929897,3.1555555555555554,3137.0,3142.0,3138.5,3140.0,1.5,1.0,0.0005658008491304297,0,0,3138.5,3140.7,8.930478882857187,8.930478882857187,0.002852577962195911,0.0028485170824983745
AR--PH,AR,PH,17788.20333536327,10,18044.5,17620.0,17882.75,17735.813349990465,783.3743606277199,613675.3888888889,17436.0,19947.0,17585.25,18383.0,797.75,179.5,0.04341347006720717,1,0,17631.0925,18540.609999999997,256.2966646367313,256.2966646367313,0.01440823785318492,0.01430542557990136
AR--PK,AR,PK,15601.725953155386,10,15402.9,15425.0,15425.25,15435.833333337592,350.02204692466637,122515.43333333335,14747.0,15880.0,15258.75,15627.5,368.75,205.0,0.02272442507090654,0,0,15209.8675,15603.94,198.82595315538674,-198.82595315538674,-0.01274384345375423,-0.012825742778863123
AR--PL,AR,PL,12308.20746555706,10,12295.5,12313.0,12301.375,12310.722071343249,48.926816096424396,2393.8333333333335,12204.0,12340.0,12295.0,12328.75,33.75,17.5,0.003979245748153747,2,0,12263.9875,12321.105,12.70746555705955,-12.70746555705955,-0.001032438362175789,-0.0010329716937812665
AR--PT,AR,PT,9574.20669056964,10,9584.9,9583.5,9584.5,9584.172275000004,5.3218626647276635,28.322222222222226,9580.0,9593.0,9580.0,9588.0,8.0,3.5,0.0005552340311038888,0,0,9581.797499999999,9588.1,10.693309430360387,10.693309430360387,0.0011168872550968672,0.0011162640005534148
AR--RU,AR,RU,13459.503231297233,10,13476.0,13476.0,13476.0,13476.0,0.0,0.0,13476.0,13476.0,13476.0,13476.0,0.0,0.0,0.0,0,0,13476.0,13476.0,16.49676870276744,16.49676870276744,0.0012256595521599703,0.0012249090446729816
AR--SA,AR,SA,12854.981363911493,10,12314.2,12191.0,12192.875,12192.87500001107,495.8538763251394,245871.06666666665,11910.0,13689.0,12115.75,12261.25,145.5,77.0,0.04026683636169133,1,0,12112.5725,12650.9075,540.781363911492,-540.781363911492,-0.0420678450324057,-0.04297832296836735
AR--SE,AR,SE,12541.33572639846,10,12495.2,12477.5,12494.0,12495.200000006871,254.69886358425535,64871.51111111112,12185.0,12815.0,12291.5,12756.25,464.75,244.0,0.020383736441533976,0,0,12349.095000000001,12639.2075,46.135726398459155,-46.135726398459155,-0.003678693195442278,-0.0036854762274942184
AR--SG,AR,SG,15887.309757265864,10,15909.3,15888.0,15906.625,15889.849966666357,45.53155194172742,2073.1222222222223,15865.0,15975.0,15881.5,15953.0,71.5,11.5,0.0028619456507657424,0,0,15883.9,15938.8,21.99024273413488,21.99024273413488,0.001384138854854134,0.001383181817682455
AR--SN,AR,SN,6965.255742849274,10,6552.8,6560.5,6569.875,6564.223099998334,191.2205242354724,36565.288888888885,6215.0,6754.0,6432.25,6727.0,294.75,158.5,0.029181498631954645,0,0,6429.085,6661.6175,412.4557428492735,-412.4557428492735,-0.059216166365852696,-0.06104188562258832
AR--TH,AR,TH,16880.505738924476,10,17194.6,17249.5,17203.25,17229.31831999978,97.76184213576265,9557.377777777778,17035.0,17285.0,17125.75,17257.5,131.75,34.0,0.005685613049199322,0,0,17133.1725,17249.602499999997,314.0942610755228,314.0942610755228,0.01860692244256984,0.018435931481568944
