place_id,AE,AO,AR,AT,AU,BD,BE,BF,BH,BO,BR,BW,CA,CD,CH,CI,CL,CM,CN,CO,CR,CU,CZ,DE,DJ,DK,DZ,EC,EG,ES,ET,FI,FJ,FR,GB,GH,GR,GT,HU,IE,IN,IQ,IR,IS,IT,JO,JP,KE,KH,KR,KW,LA,LB,MA,MG,MN,MR,MX,MY,MZ,NA,NG,NL,NO,NP,NZ,OM,PA,PE,PG,PH,PK,PL,PT,QA,RO,RS,RU,RW,SA,SB,SE,SG,SN,TH,TN,TO,TR,TZ,UA,UG,US,UY,UZ,VN,VU,WS,ZA,ZM,ZW
CA,10958.875,10838.625,8976.25,6778.5,16231.75,11841.5,5641.25,7997.125,10150.625,6740.875,7023.125,12715.0,0.0,10309.375,6007.625,8149.5,8588.125,9320.625,10522.0,4533.5,3767.25,2617.375,6366.0,6137.375,10803.375,5648.875,6123.75,5043.625,8531.875,5679.5,11349.875,6095.25,12212.5,5655.625,5381.25,8166.125,7626.375,3735.375,6844.875,4917.75,11154.375,9163.75,9534.75,4014.25,6701.875,8894.375,10314.625,11752.25,13610.75,10462.125,9771.5,12655.0,8535.625,5675.625,14048.75,9336.75,6062.625,3625.0,14803.125,12746.0,11491.125,8545.0,5643.125,5543.75,11559.375,14409.0,10882.5,3871.625,6199.125,14173.25,13197.375,10732.25,6546.875,5268.0,10433.625,7325.75,7307.25,7155.125,11267.75,9950.625,12610.125,5960.375,14825.375,6210.375,13668.25,6988.75,11679.75,7932.375,12124.375,7257.875,11145.0,732.0,9009.25,9593.375,12524.625,13185.0,11467.75,12805.0,12019.375,12285.0
CD,5060.875,552.125,7862.5,5609.375,12391.875,8996.0,6231.875,2804.875,5027.5,8893.125,6838.125,2222.625,10309.375,0.0,5772.5,2704.625,9308.125,948.375,11319.625,9626.125,10387.375,10253.125,6004.375,6161.25,3438.875,6466.0,4853.5,9913.125,4189.625,5745.875,3022.375,6926.75,16645.625,6038.125,6374.0,2030.75,4866.375,11027.125,5624.5,6414.5,8095.5,5068.875,5686.625,8013.0,5418.75,4748.5,12919.375,2414.0,10460.875,11893.25,5129.75,10122.5,4914.0,4854.25,3882.625,10715.75,4414.625,12618.5,9677.25,2780.875,1910.0,1730.0,6229.5,7007.75,8583.75,14058.75,5154.75,9795.625,10069.875,14951.25,11675.75,7185.25,6172.5,5760.125,5128.75,5802.875,5496.875,6855.0,1669.375,4749.25,15932.5,6958.875,10163.625,4200.75,9756.75,4734.375,16405.625,5144.375,2048.625,6139.375,1948.75,10196.875,7869.125,7487.875,10379.75,16039.0,16725.0,2777.875,1706.75,2247.375
CH,4814.125,6199.875,11208.0,682.5,16561.5,7549.75,488.375,3991.125,4499.5,10064.5,9062.5,8186.875,6007.625,5772.5,0.0,4590.25,11858.125,4890.875,7960.125,9010.375,9350.25,8115.75,601.5,753.0,5161.5,962.75,1064.875,9726.375,2707.0,1149.25,5135.625,1728.375,16553.625,435.0,745.875,4614.75,1632.625,9407.0,806.5,1208.5,6355.0,3380.0,3907.75,2621.875,684.25,2955.5,9606.25,6045.625,9331.25,8744.0,3995.0,8884.125,2756.625,1725.625,8186.0,6876.75,3786.5,9552.125,9995.125,8236.875,7957.5,4064.875,596.25,1470.75,6804.0,18815.5,5119.75,8820.25,10322.875,14114.625,10695.875,5520.0,1135.875,1651.75,4609.125,1450.625,956.75,2188.375,5922.625,4232.75,15429.125,1504.625,10294.875,4237.625,9055.0,1124.375,16860.0,2158.625,6121.625,1652.0,5664.375,6475.25,11096.0,4890.5,8776.25,16251.0,16419.25,8535.375,7287.5,7544.875
CI,6260.0,2736.75,7324.5,5019.875,15325.475,10706.5,5131.75,673.0,6090.125,7750.75,5631.625,4967.5,8149.5,2704.625,4590.25,0.0,8488.375,1810.125,11887.125,7545.125,8398.125,7787.75,5186.625,5203.625,5129.125,5659.25,3076.125,7859.625,4540.625,3798.75,4823.125,6216.25,18287.125,4833.75,5135.5,467.0,4280.75,8643.0,5053.5125,5247.625,8762.25,5526.625,5956.5,6267.875,4257.875,4894.75,13644.5,4817.5,11611.0,12780.625,5729.8125,11547.5625,4909.5,2810.625,6423.5625,11265.8125,1616.875,9564.5,11343.875,5772.875,4130.375,1254.125,5150.125,6026.25,9220.375,16712.5,6753.25,7851.0,8072.125,17057.5,13493.375,7710.375,5599.875,3769.375,6067.5625,5136.75,4897.75,6533.5,4311.25,5462.625,18276.0625,6260.75,12026.925,1820.375,11459.875,3699.25,18936.25,4950.75,4790.375,5569.0,4030.625,8020.875,6911.25,7625.825,11436.0,18648.125,17638.125,5016.875,4488.25,4920.625
CL,14724.375,8187.5,850.0,12471.875,11340.0,17114.875,11754.5,8976.25,13949.375,1637.875,3017.125,9056.25,8588.125,9308.125,11858.125,8488.375,0.0,9260.625,19057.625,4251.0,4854.875,6281.25,12164.625,12496.25,13283.25,12326.875,10279.375,3762.5,13225.25,10706.375,11728.125,13175.125,10312.5,11640.0,11643.75,8452.5,12190.25,5384.625,12540.0,11126.25,16331.25,13907.125,14460.0,11634.75,11884.5,13255.625,17240.0,11339.75,17155.875,18430.625,13929.0,18066.25,12945.625,9957.75,10830.0,19193.75,8803.5,6500.0,16292.5,9187.125,8147.5,8749.625,11915.25,12270.0,18051.25,9352.5,14842.5,4803.125,2465.0,13114.375,17267.5,16337.5,12433.5,9906.125,14386.25,12565.0,12198.75,14112.0,10046.875,14030.0,11958.125,12267.5,16331.875,8185.625,17145.375,11148.875,9457.5,13159.875,10109.75,12987.625,10643.75,8038.25,1363.0,16271.875,17878.75,11715.625,9548.75,8262.625,9414.375,9422.5
CM,4836.875,1429.5,8193.125,4872.75,14029.375,8510.875,5267.625,1808.0,4823.625,8338.625,6896.875,3099.5,9320.625,948.375,4890.875,1810.125,9260.625,0.0,10751.875,9051.875,9492.875,8986.25,5205.125,5310.8,3680.75,5751.125,3689.0,9266.25,3395.625,4470.125,3146.625,6386.625,17906.25,5071.125,5262.625,1412.375,4073.125,10221.875,4979.875,5805.0,8127.25,4674.125,5398.5,7338.125,4291.75,4259.375,12723.5,3148.75,10394.375,11628.125,4937.125,10054.0,4166.25,3808.375,5043.875,9875.625,3558.5,12163.0,10053.5,4235.125,2928.5,710.0,5387.5,6213.125,8329.0,14941.875,5358.0,9131.25,9888.75,14782.5625,11718.125,6683.75,5376.0,4435.375,4867.25,4878.125,4819.0,6272.625,2153.125,4430.625,17012.125,6228.75,10482.5,3182.75,9940.75,3662.75,18495.0,4555.625,2960.0,5498.25,2152.5,9245.0,8171.25,7067.125,10141.25,17847.5,17685.625,3872.5,2819.25,3077.5
CN,5913.75,11538.125,19268.5,7455.75,8964.375,3026.25,7970.0,10917.875,6159.375,17823.625,16956.875,11374.625,10522.0,11319.625,7960.125,11887.125,19057.625,10751.875,0.0,15289.75,14279.625,12901.625,7456.75,7356.0,8121.25,7210.625,9126.25,15705.0,7550.5,9215.0,8315.5,6309.125,9272.125,8215.0,8140.0,11536.875,7613.375,13668.375,7335.0,8283.25,3783.125,6090.0,5615.375,7795.375,8130.0,7043.75,2100.0,9581.375,3234.875,952.25,6232.5,2294.5,6980.0,10307.5,10169.375,1167.375,11300.625,12437.75,4348.75,11417.25,11882.5,10471.875,7824.0,6909.375,3116.875,10375.625,5914.125,14505.0,16625.125,5863.25,2854.25,3798.75,7300.0,9602.625,6187.5,7061.25,7415.125,5796.0,10049.375,6185.25,7220.625,6712.125,4480.0,11897.5,3291.625,8700.5,9718.125,6325.0,9262.5,6450.0,9440.625,11166.75,19147.5,3939.125,2330.0,8428.125,9698.125,11716.25,10807.5,10675.5
CO,13618.25,9419.75,4685.0,9619.0,14309.375,16386.75,8803.75,7922.625,13158.125,2875.0,3660.0,10208.75,4533.5,9626.125,9010.375,7545.125,4251.0,9051.875,15289.75,0.0,1251.875,2240.625,9530.75,9391.5,11626.5,9237.625,8466.625,725.125,11081.125,8026.25,11766.0,9700.25,13647.125,8630.0,8500.0,8051.0,10205.625,2077.25,9822.5,8061.25,15761.25,12199.0,12174.625,7627.25,9349.625,11576.375,14305.5,11706.875,17625.75,14871.25,12451.875,17816.25,10899.75,7517.125,11847.5,15182.5,6574.375,3184.25,19756.75,10378.75,9282.125,8148.75,8824.875,9108.75,16067.25,12693.125,13758.25,751.625,1880.0,16268.75,17927.0,15149.375,9638.25,7503.75,13453.125,10129.125,9533.5,10905.625,10893.75,12539.0,14407.625,9506.75,19745.25,6083.75,17274.875,8757.125,12438.75,10768.625,10976.875,10263.25,11072.875,3589.5,4772.5,13966.875,17714.375,14028.75,11280.125,10473.125,10145.625,10226.25
CR,14245.0,9751.875,5673.125,9789.125,13939.375,16367.0,8964.5,8809.0,13712.5,3813.375,4844.625,11725.875,3767.25,10387.375,9350.25,8398.125,4854.875,9492.875,14279.625,1251.875,0.0,1435.5,9805.25,9565.75,13522.375,9436.375,8855.625,1308.0,11919.875,8500.875,12871.75,9605.625,11205.625,8932.75,8722.625,8863.5,10516.875,857.5,9850.375,8461.5,16273.75,12583.5,13082.875,7996.375,9606.375,12418.5,13224.0,12383.375,16671.625,13480.5,13355.625,16606.875,11883.875,8034.75,14370.375,14138.625,7881.875,1934.875,17904.0,12631.875,10913.375,9281.125,9112.25,9326.625,16315.875,11694.125,14676.625,512.75,2569.375,15039.375,16595.875,15776.875,9870.25,8118.125,14031.375,10189.125,10160.375,10830.5,11731.625,13265.75,13017.75,9560.625,18554.125,7635.625,17080.125,9339.0,9761.25,11267.125,12529.375,10383.25,11810.875,3270.25,5553.75,14100.25,16728.0,13077.75,9244.375,11458.0,11801.5,11630.75
CU,12519.75,10117.0,6896.25,8690.25,16214.75,15382.25,7704.75,8016.625,12153.125,4933.5,5177.5,11837.875,2617.375,10253.125,8115.75,7787.75,6281.25,8986.25,12901.625,2240.625,1435.5,0.0,8277.0,8287.375,11937.25,8105.125,7872.5,2649.75,10481.625,7451.125,11848.75,8298.5,13089.875,7725.0,7397.75,8338.125,9474.375,1264.375,8601.625,7205.75,14142.25,11073.125,11652.5,6425.875,8691.0,10829.625,12440.875,12027.875,16075.25,12503.125,11824.125,15831.125,9868.0,7223.125,13928.125,12392.625,6715.875,1778.625,16895.625,12310.625,10723.375,8830.0,7817.125,8130.125,14668.25,12947.25,12814.5,1594.75,3929.375,16114.875,15716.5,13010.25,8436.875,7149.375,12850.125,8917.0,8826.875,9570.0,11593.625,11831.5,14075.125,8283.875,16915.625,6708.375,16502.25,8357.5,11274.375,9767.125,12255.0,8725.875,11491.875,1827.75,6845.625,11857.0,15655.5,13855.25,10252.875,11833.125,11425.625,11872.5
CZ,4456.625,6610.625,11823.75,251.875,16087.875,7126.75,717.0,4462.0,4197.25,10763.5,9543.5,8326.0,6366.0,6004.375,601.5,5186.625,12164.625,5205.125,7456.75,9530.75,9805.25,8277.0,0.0,280.0,5189.875,634.875,1723.375,10059.0,2627.0,1774.875,5118.875,1243.25,16225.625,884.75,1038.0,5259.375,1537.375,9800.125,444.0,1452.125,5714.75,3127.125,3351.875,2637.375,922.75,2629.375,9062.375,6066.625,8863.5,8257.0,3693.0,8448.75,2625.625,2490.75,8224.625,6146.3125,4344.25,9632.75,9512.0,8589.75,8072.125,4772.125,711.125,1094.0,6312.125,18150.5,4755.75,9509.5,11061.75,13591.125,9901.0,5069.75,517.0,2244.0,4241.5,1079.375,742.125,1666.0,6119.375,3969.625,15353.75,1058.0,9860.875,4910.0,8587.125,1508.625,16465.875,1627.375,6424.125,1143.0,5657.25,6567.125,11499.875,4308.0,8296.875,15783.875,16031.875,8403.25,7277.25,7552.375
DE,4650.75,6543.125,11912.25,524.0,16092.0,7114.25,651.0,4706.8125,4338.375,10251.5,9509.75,8570.875,6137.375,6161.25,753.0,5203.625,12496.25,5310.8,7356.0,9391.5,9565.75,8287.375,280.0,0.0,5276.125,355.0,1932.375,9907.125,2889.5,1870.0,5351.0,1102.25,16185.0,878.0,932.0,5194.125,1801.0,9557.0,689.0,1315.25,5782.25,3273.0,3510.0,2392.875,1184.0,2941.5,8918.0,6338.625,8868.625,8128.625,3894.5,8470.625,2623.875,2624.625,8459.875,6184.625,4535.625,9724.5,9596.5,8791.875,8132.125,4814.25,577.0,839.0,6323.125,18192.125,4943.0,9390.25,11056.5,13525.625,9746.625,5248.125,517.0,2312.5,4381.0,1294.875,995.125,1608.25,6308.125,4165.375,14309.0,810.0,9910.625,5027.75,8601.75,1503.125,16181.75,2030.125,6796.375,1123.875,5951.875,6715.25,11735.375,4315.125,8291.75,15679.875,15491.125,8685.625,7466.625,7802.5
DJ,1994.375,4601.25,11167.125,4859.0,11991.875,5257.625,5549.875,4709.5,1952.625,11947.3,9623.125,4568.875,10803.375,3438.875,5161.5,5129.125,13283.25,3680.75,8121.25,11626.5,13522.375,11937.25,5189.875,5276.125,0.0,5751.375,4938.125,13176.0,2400.125,5451.875,557.75,5924.375,15310.875,5582.0,5887.375,4794.25,3472.375,13627.5,4741.0,6257.125,4669.0,2294.0,2798.625,7687.75,4585.875,2095.625,9624.625,1694.75,7402.125,8977.0,2090.625,7024.546249999999,2320.625,5396.5,3363.5,7766.262500000001,6365.625,14227.75,6896.75,4460.0,5096.75,3946.375,5582.75,6122.625,5288.5,15004.0,2070.875,13191.375,14343.5,11917.75,8693.875,4101.5,5217.0,5663.75,1979.5,4351.25,4627.25,5197.375,1865.875,1541.25,13207.5,5792.0,6886.375,6515.0,6548.5,4277.75,16219.875,3404.875,1912.625,4643.125,1558.0,11539.0,10933.5,4482.25,7238.875,14793.125,15964.375,4862.5,3222.375,3782.5
DK,4823.375,7183.0,11846.625,870.0,16045.125,7331.0,764.875,4899.375,4771.625,10454.375,9476.0,8973.875,5648.875,6466.0,962.75,5659.25,12326.875,5751.125,7210.625,9237.625,9436.375,8105.125,634.875,355.0,5751.375,0.0,2113.5,10004.875,3204.0,2070.25,5440.0,882.875,15623.375,1027.0,957.75,5776.25,2140.0,9357.625,1011.125,1238.625,5815.375,3354.625,3714.875,2126.375,1534.875,3201.5,8619.0,6587.5,8841.5,7956.375,4089.875,8343.375,3115.375,2786.875,8766.25,6060.5,4669.25,9543.625,9019.25,9267.875,8709.875,5283.625,621.25,483.0,6251.75,17667.5,5153.75,9220.0,11046.875,13446.75,9302.125,5274.125,671.625,2346.875,4616.5,1555.0,1236.625,1561.625,6667.25,4416.875,14133.625,522.0,9966.375,5129.5,8620.625,2075.125,16011.25,2385.625,7061.875,1406.0,6211.25,6216.125,11787.375,4351.625,8288.625,15628.75,15257.75,9438.75,7795.625,8325.0
