place_id,AE,AO,AR,AT,AU,BD,BE,BF,BH,BO,BR,BW,CA,CD,CH,CI,CL,CM,CN,CO,CR,CU,CZ,DE,DJ,DK,DZ,EC,EG,ES,ET,FI,FJ,FR,GB,GH,GR,GT,HU,IE,IN,IQ,IR,IS,IT,JO,JP,KE,KH,KR,KW,LA,LB,MA,MG,MN,MR,MX,MY,MZ,NA,NG,NL,NO,NP,NZ,OM,PA,PE,PG,PH,PK,PL,PT,QA,RO,RS,RU,RW,SA,SB,SE,SG,SN,TH,TN,TO,TR,TZ,UA,UG,US,UY,UZ,VN,VU,WS,ZA,ZM,ZW
BR,12062.3,6438.2,2342.4,9615.3,14093.5,15878.8,9181.1,5929.3,11519.0,1970.4,0.0,7391.5,7032.5,6845.0,9044.5,5626.1,3017.4,6895.5,16943.6,3660.0,4815.9,5174.5,9533.3,9510.8,9631.5,9478.3,7808.8,3421.6,9583.2,7271.2,9181.1,10418.1,14065.5,8726.4,8775.4,5591.2,9503.3,5382.5,9657.8,8679.5,14316.5,11097.0,12020.0,8909.5,8725.6,10411.5,17404.9,8120.4,17164.7,18187.3,11391.2,17702.5,10075.5,6973.4,9340.5,16323.9,5185.0,6844.4,16373.0,7734.3,6663.9,6151.0,9203.6,9561.2,14976.0,11920.0,12061.3,4554.3,3170.1,16743.0,18509.5,13744.2,9965.0,7287.8,11667.2,9862.5,9488.2,11172.5,8109.5,10673.5,15259.8,10042.7,16563.8,4985.6,16732.0,8161.0,12773.5,10280.2,8476.5,10171.8,7652.5,6738.1,2279.3,13912.8,17048.5,14645.3,13793.0,7502.3,7566.5,7495.7
BW,6280.0,2111.7,7968.5,7817.1,10715.7,8368.3,8176.7,4989.6,6241.6,9093.3,7391.5,0.0,12703.0,2226.1,8176.4,4964.8,9044.0,3095.9,11379.7,10208.0,11717.2,11841.8,8322.5,8572.7,4567.8,8980.6,6891.3,10444.5,5399.5,7918.6,3925.5,9212.2,15390.8,8393.3,8533.2,4421.0,6942.0,12465.3,8071.5,9176.9,8017.3,6483.9,6914.1,10082.0,7481.8,6448.5,12874.7,2909.4,9721.2,12267.5,6501.9,9791.91,6550.8,7381.0,2473.1,11756.05,6194.5,14353.1,8804.4,582.5,916.0,4102.8,8787.0,9244.8,8511.2,11892.1,6300.5,11268.0,10390.7,13075.5,11363.0,7874.6,8442.8,7973.5,6861.9,7704.6,7783.0,8811.6,2483.3,6105.6,14373.3,9339.7,9289.1,6015.0,9506.7,7064.8,15398.0,7367.1,2374.9,8243.5,2920.1,12509.5,7992.2,8372.8,10077.8,14440.3,16031.9,258.0,1007.8,912.4
CA,10952.9,10837.9,8975.5,6770.9,16233.9,11853.8,5641.0,7988.5,10149.9,6735.7,7032.5,12703.0,0.0,10287.5,6008.2,8167.7,8577.0,9304.5,10522.1,4532.3,3768.3,2617.7,6370.1,6137.4,10794.2,5649.6,6119.2,5040.7,8528.6,5678.9,11352.4,6092.3,12216.3,5655.6,5378.1,8157.4,7625.6,3732.8,6846.4,4927.0,11153.5,9144.3,9507.8,4017.0,6695.9,8895.0,10315.2,11749.1,13614.6,10462.7,9772.0,12676.7,8532.6,5674.5,14035.5,9333.6,6037.4,3625.5,14804.0,12749.3,11516.9,8545.0,5643.0,5537.8,11563.5,14414.2,10892.5,3880.8,6202.3,14179.6,13193.2,10756.3,6547.3,5271.4,10423.6,7324.4,7310.2,7162.7,11273.2,9953.2,12612.9,5949.8,14826.0,6212.2,13677.2,7011.9,11681.3,7939.3,12099.0,7254.8,11139.9,732.3,9006.9,9581.4,12525.2,13175.1,11407.5,12804.5,12031.5,12282.9
CD,5065.7,551.1,7865.5,5599.5,12363.5,8989.6,6231.5,2810.9,5031.2,8906.5,6845.0,2226.1,10287.5,0.0,5773.3,2700.5,9299.5,940.7,11313.7,9636.7,10399.8,10271.0,6005.3,6157.3,3453.2,6457.8,4848.9,9905.5,4250.7,5737.7,3024.6,6942.2,16658.0,6037.4,6374.0,2059.1,4861.5,11018.2,5632.3,6413.5,8081.9,5074.6,5675.2,8026.4,5418.5,4747.8,12918.0,2413.7,10458.7,11862.6,5126.5,10112.5,4915.7,4854.4,3895.6,10732.6,4411.5,12633.8,9679.8,2780.5,1923.8,1731.3,6238.6,7012.7,8593.4,14015.0,5150.7,9789.8,10052.9,14943.0,11689.6,7170.9,6166.4,5750.6,5131.2,5795.8,5494.5,6824.0,1664.1,4728.3,15914.0,6982.1,10177.3,4201.1,9764.3,4710.5,16370.5,5149.0,2053.9,6131.5,1921.5,10208.9,7856.3,7473.2,10373.8,16005.7,16711.0,2777.8,1712.8,2247.8
CH,4813.5,6194.4,11209.2,682.4,16539.9,7548.3,488.4,3983.2,4499.3,10065.7,9044.5,8176.4,6008.2,5773.3,0.0,4591.1,11863.0,4894.2,7959.4,9021.6,9345.7,8107.6,594.7,752.8,5165.0,962.4,1068.1,9717.8,2708.2,1149.2,5139.0,1727.5,16552.4,435.0,746.0,4608.1,1633.6,9404.9,806.1,1205.9,6359.4,3377.4,3906.9,2621.7,684.3,2959.2,9616.2,6035.0,9328.6,8743.8,4001.3,8883.3,2757.6,1727.2,8188.1,6862.3,3777.4,9553.7,9993.8,8236.2,7963.0,4061.1,596.3,1471.3,6801.7,18809.8,5118.9,8826.2,10324.1,14106.7,10683.4,5513.5,1130.0,1652.3,4603.3,1451.0,956.9,2188.7,5925.8,4235.3,15431.5,1502.9,10295.2,4239.8,9054.9,1121.1,16866.0,2160.4,6121.8,1652.8,5666.5,6473.2,11094.1,4900.9,8776.9,16244.8,16417.9,8542.7,7287.8,7541.5
CI,6270.1,2740.5,7326.6,5018.8,15345.38,10725.9,5135.4,671.3,6081.8,7750.25,5626.1,4964.8,8167.7,2700.5,4591.1,0.0,8475.0,1812.6,11869.4,7537.0,8389.5,7776.5,5184.1,5207.4,5113.0,5676.9,3057.7,7872.7,4537.5,3801.5,4816.5,6214.7,18258.2,4833.5,5132.5,470.3,4278.6,8645.4,5047.3099999999995,5257.6,8763.8,5531.5,5963.2,6268.8,4260.8,4887.8,13633.6,4803.5,11619.8,12769.0,5733.85,11531.35,4909.7,2805.7,6433.35,11230.3,1616.5,9568.3,11330.1,5764.1,4130.8,1255.5,5154.0,6023.3,9213.6,16721.0,6736.4,7854.6,8046.2,17045.25,13484.2,7697.1,5593.9,3768.3,6053.55,5140.4,4902.0,6527.0,4312.0,5462.1,18272.65,6263.4,12016.939999999999,1816.0,11457.6,3700.0,18919.0,4959.1,4794.4,5562.0,4021.1,8015.7,6889.4,7623.610000000001,11444.8,18583.1,17679.0,5021.3,4494.2,4927.5
CL,14739.5,8188.0,850.3,12461.6,11341.0,17131.4,11763.7,8963.1,13941.0,1641.1,3017.4,9044.0,8577.0,9299.5,11863.0,8475.0,0.0,9266.5,19052.9,4251.0,4856.0,6280.5,12168.5,12496.3,13244.4,12325.3,10269.6,3763.0,13186.8,10706.0,11723.3,13151.1,10311.0,11641.0,11644.0,8466.5,12194.2,5419.7,12540.2,11130.3,16331.0,13889.2,14459.0,11621.8,11884.9,13263.5,17240.0,11330.8,17154.2,18424.5,13913.8,18065.0,12970.3,9963.0,10813.0,19169.5,8829.3,6487.0,16310.5,9197.2,8146.5,8737.2,11910.0,12283.5,18045.2,9353.5,14840.0,4803.5,2464.5,13140.5,17269.5,16330.5,12449.0,9921.4,14376.0,12568.5,12182.0,14112.0,10089.5,13994.5,11983.5,12278.5,16327.5,8194.1,17142.9,11137.3,9467.0,13151.4,10163.8,12981.1,10626.0,8039.6,1362.1,16268.5,17893.5,11710.0,9544.0,8338.1,9442.5,9421.0
CM,4833.4,1439.6,8206.0,4871.7,13998.0,8557.4,5269.1,1807.6,4823.4,8341.9,6895.5,3095.9,9304.5,940.7,4894.2,1812.6,9266.5,0.0,10762.0,9048.5,9510.1,8981.0,5207.2,5305.4400000000005,3675.6,5739.1,3679.0,9272.5,3397.0,4461.4,3147.3,6380.8,17886.0,5070.9,5252.4,1412.2,4060.5,10220.2,4974.4,5791.0,8127.8,4670.8,5400.6,7346.0,4283.4,4252.0,12702.3,3132.5,10377.0,11631.5,4952.5,10066.7,4161.4,3815.7,5061.1,9870.0,3563.1,12166.1,10051.1,4221.6,2920.3,707.3,5376.8,6216.0,8331.7,14973.0,5362.1,9126.0,9882.5,14824.05,11728.1,6673.5,5377.3,4432.3,4870.3,4877.9,4809.7,6268.0,2151.0,4451.0,17079.7,6230.0,10499.0,3182.2,9938.4,3661.2,18512.0,4561.5,2955.3,5500.6,2164.0,9242.9,8167.0,7069.7,10149.5,17837.5,17650.5,3863.5,2805.9,3076.0
CN,5911.0,11538.5,19266.8,7455.6,8964.0,3026.6,7970.0,10918.8,6161.5,17842.4,16943.6,11379.7,10522.1,11313.7,7959.4,11869.4,19052.9,10762.0,0.0,15282.8,14216.0,12881.2,7458.4,7355.4,8116.0,7210.0,9117.5,15694.0,7550.9,9215.4,8314.9,6308.8,9246.2,8215.1,8140.1,11555.0,7613.2,13678.2,7335.2,8283.4,3783.5,6095.0,5615.8,7794.4,8130.0,7044.5,2100.0,9583.1,3200.4,952.2,6235.5,2295.1,6967.2,10264.5,10170.0,1167.6,11275.0,12438.1,4348.5,11414.8,11916.0,10467.5,7824.0,6896.6,3116.5,10370.0,5910.8,14514.2,16623.1,5866.5,2855.8,3798.0,7270.0,9518.6,6186.5,7062.1,7415.6,5796.0,10037.5,6186.2,7205.1,6712.2,4480.5,11895.0,3291.8,8686.4,9740.0,6310.0,9231.0,6450.0,9466.0,11165.6,19145.0,3939.3,2330.0,8420.0,9700.5,11714.0,10838.0,10675.4
CO,13617.9,9412.3,4682.5,9601.7,14306.0,16390.7,8784.4,7931.9,13138.5,2877.5,3660.0,10208.0,4532.3,9636.7,9021.6,7537.0,4251.0,9048.5,15282.8,0.0,1252.5,2240.5,9515.9,9415.4,11678.6,9238.1,8463.8,725.3,11099.0,8025.5,11771.9,9711.0,13648.2,8630.0,8500.0,8052.8,10180.5,2063.1,9830.8,8046.3,15747.5,12179.2,12178.7,7645.3,9349.2,11595.6,14305.6,11696.5,17628.6,14872.5,12456.5,17825.3,10949.3,7518.2,11839.0,15195.6,6593.0,3187.8,19749.9,10386.5,9287.7,8159.8,8824.9,9105.0,16070.8,12700.0,13777.6,751.7,1880.3,16281.0,17940.6,15151.5,9642.6,7504.5,13397.5,10130.5,9528.8,10906.4,10876.5,12547.7,14380.4,9505.1,19745.2,6060.5,17287.6,8744.5,12398.5,10761.7,10971.0,10262.8,11075.8,3603.5,4772.0,13965.7,17714.1,13990.2,11250.6,10452.0,10118.5,10210.5
CR,14266.0,9742.8,5667.0,9790.0,13927.3,16391.6,8954.6,8813.5,13699.7,3815.5,4815.9,11717.2,3768.3,10399.8,9345.7,8389.5,4856.0,9510.1,14216.0,1252.5,0.0,1436.6,9807.2,9563.5,13516.5,9434.0,8847.5,1307.3,11927.8,8500.4,12910.4,9599.9,11194.0,8932.0,8721.4,8849.8,10503.6,857.2,9853.0,8462.0,16276.5,12592.3,13070.2,7995.3,9610.3,12411.0,13223.0,12382.7,16659.3,13521.1,13353.4,16618.0,11875.6,8034.9,14369.8,14149.7,7867.5,1934.4,17898.5,12623.7,10881.4,9290.1,9117.0,9325.7,16324.5,11691.8,14674.0,512.3,2567.1,15028.5,16605.7,15796.0,9869.6,8114.4,14009.1,10187.6,10159.5,10832.1,11724.3,13267.4,13024.7,9558.5,18512.0,7633.3,17082.3,9342.9,9761.5,11267.2,12531.5,10382.1,11817.6,3269.6,5569.0,14087.8,16732.1,13052.8,9236.0,11444.9,11784.9,11618.6
CU,12529.3,10075.9,6895.0,8691.7,16172.8,15336.8,7707.5,8021.3,12138.5,4946.6,5174.5,11841.8,2617.7,10271.0,8107.6,7776.5,6280.5,8981.0,12881.2,2240.5,1436.6,0.0,8275.1,8287.1,11947.3,8100.7,7871.5,2663.4,10489.3,7451.1,11847.7,8308.5,13088.4,7725.5,7381.4,8348.5,9466.0,1264.5,8599.8,7207.3,14141.8,11084.5,11643.5,6426.7,8693.1,10812.2,12441.2,11995.8,16102.2,12505.3,11815.3,15827.9,9906.4,7228.5,13912.0,12369.1,6716.3,1778.9,16905.5,12302.3,10745.9,8830.0,7817.2,8126.1,14665.1,12970.3,12805.1,1594.3,3929.5,16110.9,15625.1,13005.7,8446.5,7148.0,12846.1,8940.9,8827.0,9570.2,11583.4,11813.2,14090.7,8283.6,17009.8,6729.2,16507.8,8356.5,11228.0,9762.2,12245.0,8731.7,11477.0,1827.5,6843.5,11874.6,15648.9,13851.2,10259.8,11865.5,11417.0,11871.5
CZ,4455.5,6605.0,11825.7,251.9,16088.8,7125.1,717.1,4469.6,4198.4,10755.3,9533.3,8322.5,6370.1,6005.3,594.7,5184.1,12168.5,5207.2,7458.4,9515.9,9807.2,8275.1,0.0,280.0,5189.9,635.2,1718.7,10060.3,2627.1,1774.9,5123.6,1254.1,16223.0,884.5,1037.9,5258.0,1537.2,9799.6,443.9,1452.9,5715.5,3134.7,3353.3,2637.4,922.7,2632.8,9050.1,6067.5,8856.6,8257.1,3696.5,8446.0,2609.8,2498.6,8223.7,6149.85,4345.8,9653.7,9494.3,8586.3,8066.2,4758.7,711.1,1096.7,6315.6,18151.6,4760.59,9512.3,11058.1,13601.3,9901.9,5059.8,517.0,2243.9,4241.1,1079.6,742.0,1666.1,6118.4,3962.2,15351.7,1060.3,9862.7,4910.1,8588.1,1507.8,16470.2,1635.8,6426.2,1143.0,5655.8,6566.5,11500.7,4312.5,8297.8,15785.3,16036.5,8402.6,7271.3,7553.9
DE,4651.1,6566.0,11912.3,524.0,16092.1,7109.8,651.0,4704.05,4333.5,10259.3,9510.8,8572.7,6137.4,6157.3,752.8,5207.4,12496.3,5305.4400000000005,7355.4,9415.4,9563.5,8287.1,280.0,0.0,5269.9,355.0,1925.4,9922.7,2889.6,1869.9,5351.0,1102.4,16187.5,878.0,932.0,5207.5,1801.0,9555.6,688.9,1315.3,5782.1,3271.7,3510.1,2392.8,1184.0,2940.7,8918.0,6337.9,8864.4,8128.4,3891.2,8463.4,2623.6,2621.7,8456.4,6177.7,4527.4,9724.6,9596.5,8807.3,8131.6,4812.9,577.0,839.0,6322.5,18202.7,4941.2,9390.7,11038.7,13524.7,9748.6,5229.3,517.1,2312.5,4373.6,1294.8,993.6,1608.3,6299.0,4152.1,14349.6,810.0,9911.0,5026.7,8601.7,1528.8,16188.4,2030.1,6794.1,1125.5,5954.0,6715.5,11730.1,4314.1,8293.7,15684.4,15485.3,8686.0,7475.7,7802.0
DJ,1992.2,4596.8,11158.2,4853.7,11994.0,5263.8,5541.4,4717.1,1949.2,11958.14,9631.5,4567.8,10794.2,3453.2,5165.0,5113.0,13244.4,3675.6,8116.0,11678.6,13516.5,11947.3,5189.9,5269.9,0.0,5747.7,4926.5,13156.8,2399.1,5451.0,557.7,5914.5,15344.7,5582.7,5888.0,4790.0,3489.9,13615.8,4725.4,6253.9,4675.0,2297.2,2806.5,7684.2,4580.8,2096.0,9643.7,1660.8,7400.2,8976.7,2090.5,7033.536999999999,2318.6,5393.7,3353.9,7788.960000000001,6367.0,14210.5,6899.7,4456.5,5089.2,3953.4,5587.2,6121.1,5280.9,15004.9,2074.6,13212.1,14338.3,11914.7,8705.1,4108.7,5212.6,5671.0,1980.0,4371.1,4621.3,5201.9,1858.8,1542.0,13194.0,5795.1,6886.6,6525.0,6574.5,4278.1,16211.9,3419.4,1930.6,4654.2,1559.5,11530.3,10941.3,4479.3,7234.0,14783.0,15950.5,4882.8,3236.5,3766.5
DK,4823.1,7171.1,11856.3,870.0,16040.6,7331.4,764.9,4919.5,4765.3,10457.3,9478.3,8980.6,5649.6,6457.8,962.4,5676.9,12325.3,5739.1,7210.0,9238.1,9434.0,8100.7,635.2,355.0,5747.7,0.0,2112.5,10003.9,3203.2,2070.3,5450.6,882.8,15618.6,1027.0,957.5,5777.5,2140.0,9368.1,1011.2,1238.6,5815.2,3356.5,3702.2,2125.6,1535.1,3199.2,8624.4,6588.0,8834.4,7953.3,4086.2,8341.3,3115.7,2782.4,8741.8,6053.7,4665.2,9544.0,9019.2,9264.8,8709.4,5284.5,621.3,483.1,6251.9,17705.7,5155.1,9222.8,11055.0,13442.7,9301.8,5276.8,671.6,2356.8,4616.6,1554.7,1244.4,1561.8,6671.0,4419.1,14120.8,522.0,9965.4,5131.1,8620.8,2070.6,15991.5,2385.8,7060.5,1401.9,6210.5,6216.2,11775.1,4351.3,8287.7,15618.8,15262.7,9431.6,7793.0,8332.7
