place_id,AE,AO,AR,AT,AU,BD,BE,BF,BH,BO,BR,BW,CA,CD,CH,CI,CL,CM,CN,CO,CR,CU,CZ,DE,DJ,DK,DZ,EC,EG,ES,ET,FI,FJ,FR,GB,GH,GR,GT,HU,IE,IN,IQ,IR,IS,IT,JO,JP,KE,KH,KR,KW,LA,LB,MA,MG,MN,MR,MX,MY,MZ,NA,NG,NL,NO,NP,NZ,OM,PA,PE,PG,PH,PK,PL,PT,QA,RO,RS,RU,RW,SA,SB,SE,SG,SN,TH,TN,TO,TR,TZ,UA,UG,US,UY,UZ,VN,VU,WS,ZA,ZM,ZW
CI,6217.5,2724.5,7302.5,5023.5,15281.5,10602.5,5133.5,678.5,6084.5,7798.5,5635.0,4952.0,8128.5,2710.0,4582.5,0.0,8500.0,1814.0,11879.25,7557.0,8376.5,7794.5,5207.5,5208.0,5133.0,5660.5,3112.0,7855.0,4592.5,3802.5,4845.0,6177.5,18255.0,4835.5,5146.0,466.0,4274.0,8662.5,5058.5,5241.0,8777.5,5522.5,5932.5,6253.0,4248.0,4901.5,13616.5,4830.0,11580.0,12852.5,5685.5,11594.0,4908.0,2808.0,6401.0,11280.0,1613.5,9570.0,11348.5,5769.0,4106.0,1257.5,5149.0,6004.5,9218.0,16657.5,6772.5,7860.0,8048.5,17060.0,13487.5,7713.0,5595.5,3769.0,6100.75,5125.0,4888.5,6514.0,4360.0,5460.0,18305.0,6226.5,12029.75,1821.0,11518.0,3676.0,18960.0,4951.5,4775.0,5561.0,4023.5,8035.0,6978.5,7640.0,11399.0,18662.5,17610.0,5032.0,4453.5,4907.5
CL,14710.0,8205.0,850.0,12480.0,11340.0,17120.0,11732.0,9002.5,13930.0,1636.0,3017.5,8997.5,8590.0,9282.5,11859.0,8500.0,0.0,9257.5,19062.5,4251.0,4847.0,6281.0,12199.5,12497.5,13278.0,12320.0,10286.5,3760.0,13177.5,10705.5,11722.5,13140.0,10385.0,11640.0,11645.0,8390.0,12190.0,5332.5,12543.0,11117.5,16335.0,13945.0,14462.5,11625.0,11884.0,13245.0,17240.0,11365.0,17135.0,18430.0,13929.5,18110.0,12870.0,9927.5,10805.0,19145.0,8832.5,6567.5,16280.0,9122.5,8150.0,8730.0,11934.0,12215.0,17942.5,9350.0,14862.5,4804.5,2465.0,13175.0,17250.0,16342.5,12415.0,9890.0,14400.0,12555.0,12195.0,14112.0,10005.0,14107.5,11882.5,12270.0,16335.0,8187.5,17130.0,11136.0,9437.5,13150.0,10029.0,13035.0,10735.0,8035.0,1362.5,16260.0,17922.5,11795.0,9560.0,8160.0,9405.0,9430.0
CM,4835.5,1416.0,8182.5,4886.0,14005.0,8462.5,5259.5,1804.5,4850.0,8317.0,6927.5,3116.5,9335.0,973.5,4882.5,1814.0,9257.5,0.0,10777.5,9145.0,9507.5,9045.0,5194.0,5312.5,3693.5,5767.0,3690.0,9260.0,3420.0,4482.5,3143.5,6417.5,17960.0,5072.0,5304.0,1412.5,4087.5,10185.0,4961.0,5820.0,8071.5,4676.5,5385.0,7328.5,4262.5,4300.0,12710.0,3132.5,10432.5,11605.0,4933.5,10076.75,4157.0,3808.5,5007.5,9850.0,3557.5,12125.0,10080.0,4266.0,2935.5,711.0,5392.0,6205.0,8337.0,14985.0,5377.5,9127.5,9900.0,14779.0,11705.0,6707.5,5379.0,4457.5,4862.5,4862.5,4826.0,6315.5,2151.5,4418.0,17146.0,6232.5,10400.0,3180.5,9974.5,3632.5,18455.0,4492.5,2946.0,5492.0,2147.5,9232.5,8132.5,7105.0,10140.0,17832.5,17772.5,3892.5,2818.0,3081.0
CN,5940.0,11540.0,19270.0,7455.0,8965.0,3026.5,7970.0,10921.0,6151.0,17732.5,16977.5,11337.5,10525.0,11327.5,7964.0,11879.25,19062.5,10777.5,0.0,15302.0,14306.0,12935.0,7457.5,7356.0,8151.0,7212.5,9130.0,15700.0,7550.0,9215.0,8315.0,6310.0,9265.0,8215.0,8140.0,11532.5,7613.5,13645.0,7334.0,8282.5,3782.5,6082.5,5615.0,7795.0,8130.0,7045.0,2100.0,9580.0,3287.5,952.5,6232.5,2292.5,6970.0,10310.0,10155.0,1166.5,11340.0,12438.5,4350.0,11425.0,11900.0,10455.0,7824.0,6970.0,3117.5,10385.0,5930.0,14480.0,16624.5,5855.5,2850.0,3790.0,7350.0,9602.5,6190.0,7060.0,7415.0,5796.0,10030.0,6185.0,7292.5,6712.0,4480.0,11905.0,3292.0,8695.0,9677.5,6387.5,9277.5,6450.0,9430.0,11172.0,19150.0,3939.0,2330.0,8450.0,9715.0,11715.0,10762.5,10709.0
CO,13615.0,9522.5,4685.0,9646.5,14317.5,16400.0,8817.5,7848.0,13219.5,2879.0,3660.0,10210.0,4535.0,9672.5,9009.5,7557.0,4251.0,9145.0,15302.0,0.0,1250.0,2240.0,9527.5,9392.5,11625.0,9254.0,8470.5,725.0,10915.0,8030.0,11725.0,9687.5,13631.0,8630.0,8500.0,8087.5,10255.0,2101.5,9744.5,8082.5,15755.0,12188.5,12175.0,7609.0,9350.0,11557.5,14305.0,11716.0,17605.0,14865.0,12437.5,17820.0,10852.5,7535.0,11907.5,15154.0,6537.5,3175.0,19765.0,10362.5,9275.0,8130.0,8825.0,9115.0,16036.5,12710.0,13748.0,752.0,1880.0,16202.5,17976.0,15180.0,9637.5,7504.0,13462.5,10125.0,9546.5,10905.0,10867.5,12534.0,14430.0,9510.0,19746.0,6130.0,17240.0,8777.0,12590.0,10775.0,10980.0,10265.0,11116.5,3575.0,4775.0,13930.0,17695.0,14144.0,11255.0,10477.5,10157.5,10187.5
CR,14210.0,9837.5,5670.0,9807.0,13945.0,16347.5,8966.0,8852.5,13734.0,3816.5,4861.5,11720.5,3760.0,10400.0,9373.5,8376.5,4847.0,9507.5,14306.0,1250.0,0.0,1435.5,9780.5,9564.0,13553.5,9443.0,8858.5,1311.5,11969.0,8502.0,12859.5,9622.0,11232.5,8935.0,8722.5,8847.5,10509.0,858.0,9848.0,8454.5,16360.0,12547.0,13129.5,8002.5,9600.0,12418.0,13222.0,12399.0,16742.5,13477.5,13343.0,16581.5,11934.0,8017.5,14386.5,14165.0,7928.0,1936.5,17930.0,12530.0,11052.5,9232.5,9114.0,9336.0,16295.0,11700.0,14695.0,514.5,2581.0,15035.0,16624.0,15754.0,9850.0,8141.0,14031.5,10168.0,10160.0,10827.5,11761.0,13214.0,13000.0,9563.0,18640.0,7625.5,17087.5,9369.5,9747.5,11279.5,12507.5,10395.0,11870.0,3271.5,5555.0,14124.0,16767.5,13060.0,9222.5,11454.5,11843.5,11616.0
CU,12495.0,10125.0,6895.0,8689.0,16267.5,15349.0,7706.0,7965.5,12152.5,4910.0,5282.5,11866.0,2617.0,10257.5,8133.0,7794.5,6281.0,9045.0,12935.0,2240.0,1435.5,0.0,8275.0,8288.5,11937.5,8118.5,7876.0,2620.5,10412.5,7451.5,11904.0,8296.5,12980.0,7725.0,7482.5,8335.0,9492.5,1264.5,8600.0,7192.5,14180.0,11157.5,11662.5,6407.5,8690.0,10830.0,12440.0,12080.0,16040.0,12502.0,11855.0,15851.0,9855.0,7192.5,13945.0,12387.5,6734.0,1778.5,16862.5,12347.5,10742.0,8817.5,7817.0,8134.0,14640.0,12874.0,12830.0,1595.0,3930.0,16195.0,16004.5,12941.0,8412.5,7150.0,12847.5,8915.0,8823.5,9570.0,11601.0,11855.0,14077.5,8285.0,16935.0,6761.0,16503.0,8342.5,11482.5,9755.0,12235.0,8717.5,11502.5,1828.0,6825.0,11837.5,15652.0,13925.0,10320.0,11772.5,11475.0,11870.0
CZ,4456.5,6615.0,11817.5,252.0,16089.5,7135.0,717.0,4455.0,4195.5,10790.0,9549.0,8317.5,6370.0,5990.0,617.0,5207.5,12199.5,5194.0,7457.5,9527.5,9780.5,8275.0,0.0,280.0,5192.5,635.0,1722.0,10052.0,2627.5,1773.0,5120.0,1246.5,16245.0,885.0,1038.0,5260.0,1537.0,9808.5,444.0,1451.5,5715.0,3121.5,3321.5,2637.5,923.0,2629.5,9081.5,6069.0,8882.5,8255.5,3684.0,8447.5,2625.5,2490.5,8235.0,6116.0,4330.5,9571.0,9555.0,8570.0,8110.0,4787.5,711.5,1084.0,6298.5,18150.0,4750.5,9497.5,11094.5,13581.0,9902.5,5053.0,517.0,2244.0,4242.0,1079.0,742.0,1666.0,6113.5,3972.5,15371.0,1054.0,9845.0,4884.5,8585.0,1510.5,16441.0,1626.5,6422.0,1143.0,5685.0,6568.0,11523.5,4294.5,8295.0,15771.5,16009.0,8385.0,7262.5,7551.0
DE,4652.5,6530.0,11911.5,524.0,16092.0,7133.0,651.0,4672.5,4341.5,10235.0,9510.0,8555.0,6137.0,6157.5,753.0,5208.0,12497.5,5312.5,7356.0,9392.5,9564.0,8288.5,280.0,0.0,5280.0,355.0,1939.0,9881.5,2890.0,1870.0,5350.0,1102.0,16184.0,878.0,932.0,5175.0,1801.0,9558.0,689.0,1315.0,5782.0,3275.0,3510.0,2393.0,1184.0,2939.5,8918.0,6337.5,8900.0,8129.0,3895.0,8471.5,2625.0,2625.0,8485.0,6234.5,4512.5,9724.5,9596.5,8787.5,8131.5,4806.0,577.0,839.0,6330.0,18150.0,4962.0,9386.5,11120.0,13527.0,9742.5,5285.0,517.0,2312.0,4380.0,1295.0,998.0,1608.0,6315.0,4146.5,14247.0,810.0,9910.0,5027.5,8602.0,1503.0,16170.0,2030.0,6805.0,1122.0,5950.0,6715.0,11751.5,4315.5,8290.0,15662.5,15479.0,8685.0,7485.0,7787.5
DJ,1991.5,4587.5,11180.0,4852.5,11947.5,5252.5,5562.5,4700.0,1952.5,11939.0,9600.0,4585.0,10788.5,3412.5,5165.0,5133.0,13278.0,3693.5,8151.0,11625.0,13553.5,11937.5,5192.5,5280.0,0.0,5751.5,4967.5,13167.5,2400.0,5477.5,557.5,5947.5,15321.0,5580.0,5884.5,4801.5,3466.0,13651.5,4773.5,6265.5,4645.0,2273.0,2757.0,7715.0,4601.5,2093.0,9607.5,1810.0,7407.5,8934.5,2107.5,6990.6849999999995,2322.5,5382.5,3364.5,7786.4,6380.0,14230.5,6917.5,4455.0,5165.0,3962.5,5589.0,6132.5,5313.5,14964.0,2031.5,13209.5,14325.0,11885.0,8700.0,4070.0,5237.5,5652.5,1983.0,4357.5,4627.5,5178.5,1866.0,1503.5,13102.5,5787.5,6839.5,6455.0,6530.0,4270.0,16227.5,3402.5,1915.0,4686.5,1563.5,11555.0,10960.0,4484.0,7213.0,14817.5,15930.0,4862.5,3207.5,3776.0
DK,4825.0,7182.5,11820.0,870.0,16043.0,7334.5,765.0,4905.5,4781.0,10438.5,9469.0,8964.0,5652.5,6462.5,963.0,5660.5,12320.0,5767.0,7212.5,9254.0,9443.0,8118.5,635.0,355.0,5751.5,0.0,2119.5,10024.0,3206.0,2070.0,5440.0,883.0,15637.5,1027.0,958.0,5780.0,2140.0,9346.5,1011.0,1239.0,5815.0,3361.5,3792.0,2127.5,1533.5,3203.5,8607.5,6567.5,8906.0,7970.0,4135.5,8338.5,3115.0,2784.0,8755.0,6085.5,4652.5,9544.5,9019.0,9235.0,8687.0,5231.0,621.0,483.0,6252.0,17597.5,5153.0,9224.0,11033.0,13475.0,9302.0,5265.0,672.0,2300.0,4615.5,1555.0,1230.0,1561.5,6681.5,4405.5,14165.5,522.0,9965.5,5145.0,8620.0,2072.5,16027.5,2393.5,7032.5,1461.0,6212.5,6215.0,11808.5,4352.5,8288.0,15625.0,15312.5,9451.5,7812.5,8324.0
