id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AE--GT,AE,GT,14251.682942181737,10,14406.4,14426.5,14403.625,14409.833333333336,122.01475320632336,14887.599999999997,14220.0,14615.0,14340.0,14451.5,111.5,71.5,0.008469482535978687,0,0,14329.5875,14475.1025,154.71705781826313,154.71705781826313,0.010856055277537495,0.010797551343224188
AE--HU,AE,HU,4023.61962227001,10,4013.2,4013.5,4013.375,4013.34968571429,6.477310827461929,41.95555555555554,4000.0,4025.0,4010.25,4015.75,5.5,3.0,0.001614001501909182,2,0,4009.4,4017.1,10.419622270010223,-10.419622270010223,-0.00258961414054636,-0.0025929729912494556
AE--IE,AE,IE,5923.8961123455565,10,5941.7,5941.0,5941.5,5941.999999999894,7.803845206050669,60.900000000000006,5930.0,5955.0,5940.0,5945.0,5.0,4.0,0.001313402764537198,3,0,5937.1975,5946.1025,17.803887654443315,17.803887654443315,0.003005435496638697,0.0030009282040363663
AE--IN,AE,IN,2317.3974246380553,10,2297.1,2298.0,2297.875,2297.777777777778,2.5144029554194813,6.322222222222222,2290.0,2298.0,2298.0,2298.0,0.0,0.0,0.0010945988226108926,2,0,2295.5,2298.0,20.297424638055418,-20.297424638055418,-0.008758715454784622,-0.00879729845991374
AE--IQ,AE,IQ,1381.865116430876,10,1385.8,1385.0,1385.625,1385.8333333334044,7.728734264634367,59.733333333333334,1375.0,1398.0,1381.25,1390.0,8.75,5.0,0.0055770921234192285,0,0,1381.3,1390.6,3.93488356912394,3.93488356912394,0.0028475163909536115,0.002843469895975703
AE--IR,AE,IR,1274.193940957199,10,1275.9,1275.0,1275.0,1275.0,3.21282153600573,10.322222222222218,1274.0,1285.0,1275.0,1275.0,0.0,0.0,0.0025180825581987065,2,0,1274.8,1278.0,1.7060590428011437,1.7060590428011437,0.0013389320008220407,0.0013380364306865991
AE--IS,AE,IS,6923.539333178569,10,6707.9,6732.0,6715.5,6716.051299996651,120.77936725929457,14587.655555555559,6510.0,6845.0,6616.0,6809.25,193.25,98.0,0.01800554081892911,0,0,6632.08,6778.745,215.63933317856936,-215.63933317856936,-0.03114582337175374,-0.03164116693164541
AE--IT,AE,IT,4302.817747838561,10,4320.7,4320.5,4321.0,4320.948375000006,3.0203016773531455,9.122222222222224,4315.0,4324.0,4320.0,4323.5,3.5,2.5,0.0006990306379413395,0,0,4318.8,4322.3,17.882252161438373,17.882252161438373,0.0041559399466596465,0.0041473278808132
AE--JO,AE,JO,1987.0819620999594,10,1714.4,1612.5,1694.125,1613.0108333301453,176.93828176953556,31307.15555555556,1593.0,1998.0,1600.25,1864.0,263.75,12.5,0.10320711722441411,0,0,1634.1025,1825.105,272.68196209995926,-272.68196209995926,-0.13722733500725226,-0.1476040467113079
AE--JP,AE,JP,8073.544801878438,10,8014.0,8014.0,8013.75,8013.749999999998,2.9814239699997196,8.88888888888889,8010.0,8020.0,8012.0,8015.75,3.75,2.0,0.0003720269490890591,0,0,8012.4,8015.7,59.54480187843819,-59.54480187843819,-0.007375298377558287,-0.007402630361249447
AE--KE,AE,KE,3421.780492767156,10,3412.2,3407.5,3403.25,3407.2792429946703,79.81478559765728,6370.4,3311.0,3585.0,3368.5,3443.0,74.5,40.5,0.02339100451253071,1,0,3366.8,3464.63,9.580492767156102,-9.580492767156102,-0.0027998560361797093,-0.0028037829646938286
AE--KH,AE,KH,5508.639725446627,10,5246.6,5228.5,5230.0,5229.999999998165,100.18227831751926,10036.48888888889,5141.0,5485.0,5178.5,5283.75,105.25,58.5,0.01909470482169772,1,0,5194.88,5311.505,262.039725446627,-262.039725446627,-0.04756886246093748,-0.04873747114171835
AE--KR,AE,KR,6917.798948475765,10,6864.4,6864.5,6864.625,6864.538411111119,5.96657355607052,35.60000000000001,6855.0,6872.0,6860.0,6870.0,10.0,5.5,0.0008692054012106696,0,0,6860.9,6867.7,53.39894847576579,-53.39894847576579,-0.0077190662627643234,-0.007749012458734801
AE--KW,AE,KW,835.2946650186637,10,851.8,852.0,851.875,851.8571428571429,0.9189365834726815,0.8444444444444444,850.0,853.0,851.25,852.0,0.75,0.5,0.0010788173086084545,1,0,851.3,852.3,16.505334981336205,16.505334981336205,0.01975989512750858,0.019567202652157747
AE--LA,AE,LA,5034.687814921841,10,4919.6,4890.0,4917.25,4906.666666668365,136.86749472066444,18732.711111111108,4715.0,5143.0,4860.5,4986.0,125.5,78.5,0.027820858346342067,0,0,4845.087500000001,5004.202499999999,115.08781492184062,-115.08781492184062,-0.02285897738897387,-0.023124294867472955
AE--LB,AE,LB,2104.9694589383944,10,1992.5,1990.5,1991.375,1991.4738999999586,8.996913050843853,80.94444444444444,1984.0,2010.0,1985.0,1997.0,12.0,6.0,0.004515389235053377,0,0,1987.6,1998.2025,112.46945893839438,-112.46945893839438,-0.05343044691732318,-0.05491082652899293
AE--MA,AE,MA,5956.886854094676,10,5804.0,5810.0,5801.25,5800.833333333809,115.89746426139885,13432.222222222224,5650.0,5980.0,5716.25,5882.5,166.25,97.5,0.019968550010578713,0,0,5739.9875,5871.55,152.88685409467598,-152.88685409467598,-0.025665562875276677,-0.026000669671298327
AE--MG,AE,MG,4856.413755905821,10,4967.2,4934.0,4946.5,4939.952443022635,108.07075871339522,11679.288888888888,4860.0,5240.0,4910.75,4977.25,66.5,33.5,0.02175687685484684,1,0,4913.797500000001,5046.25,110.78624409417898,110.78624409417898,0.02281235694949865,0.02255604585340652
AE--MN,AE,MN,5264.383638324573,10,5301.1,5317.5,5305.125,5304.700155947305,180.9348869989791,32737.433333333334,5030.0,5540.0,5154.75,5421.75,267.0,161.0,0.03413157401274813,0,0,5198.6525,5404.7074999999995,36.716361675426924,36.716361675426924,0.006974484421715162,0.006950275204598241
AE--MR,AE,MR,7259.418679889248,10,6830.8,6777.5,6804.125,6793.239899517814,236.46883750530662,55917.51111111111,6595.0,7280.0,6650.0,6937.5,287.5,146.0,0.03461802973375104,0,0,6694.5625,6986.5375,428.6186798892477,-428.6186798892477,-0.059043113338627114,-0.06085795695925337
AE--MX,AE,MX,14368.22803756993,10,14314.5,14316.0,14314.25,14314.43354284739,3.4399612400917157,11.833333333333334,14310.0,14321.0,14312.0,14316.0,4.0,2.0,0.00024031305599858294,0,0,14312.4,14316.5,53.728037569930166,-53.728037569930166,-0.0037393642020047647,-0.0037463731023318885
AE--MY,AE,MY,5593.706838704347,10,5587.3,5587.5,5587.625,5587.82515714286,3.368151487751767,11.344444444444441,5580.0,5592.0,5587.0,5589.5,2.5,1.5,0.0006028227386665773,1,0,5585.2,5589.1,6.4068387043471375,-6.4068387043471375,-0.0011453654775070647,-0.001146021909830116
AE--MZ,AE,MZ,6051.049936842217,10,5997.4,5992.5,5984.875,5972.333333330426,215.01638180483934,46232.044444444444,5735.0,6360.0,5828.5,6086.25,257.75,145.5,0.03585159932718167,0,0,5877.195,6119.915,53.64993684221736,-53.64993684221736,-0.00886621948293075,-0.008905758286861973
AE--NA,AE,NA,6581.868236949095,10,6492.1,6504.0,6489.25,6496.769628574242,140.56667061892335,19758.98888888889,6234.0,6773.0,6438.75,6537.5,98.75,51.0,0.02165195708921972,2,0,6408.19,6576.115000000001,89.7682369490949,-89.7682369490949,-0.013638716807662094,-0.013732578518368286
AE--NG,AE,NG,5245.328758553293,10,4883.8,4905.0,4892.875,4895.284214079118,90.76318392143126,8237.955555555558,4680.0,5015.0,4856.75,4930.25,73.5,42.5,0.01858454152943021,1,0,4825.295,4932.2,361.5287585532924,-361.5287585532924,-0.06892394646641847,-0.07141431488730596
AE--NL,AE,NL,5166.5667810755085,10,5176.1,5174.0,5175.375,5174.393040012664,5.743595467030115,32.98888888888889,5170.0,5188.0,5173.0,5178.75,5.75,2.0,0.0011096376551902232,1,0,5172.8975,5179.8,9.533218924491848,9.533218924491848,0.0018451748188779526,0.0018434745749986501
AE--NO,AE,NO,5170.2750948772,10,5055.8,5046.5,5056.25,5055.800000000418,72.01975037754882,5186.844444444443,4963.0,5145.0,5002.75,5123.75,121.0,76.0,0.014244976141767635,0,0,5014.675,5096.2,114.47509487719981,-114.47509487719981,-0.022141006576347117,-0.022389797845461676
AE--NP,AE,NP,3108.7945625465486,10,3274.4,3295.5,3281.625,3292.73417142839,47.01583657544433,2210.488888888889,3181.0,3310.0,3284.25,3300.0,15.75,8.0,0.014358611218984954,2,0,3241.2975,3298.2,165.6054374534515,165.6054374534515,0.053269984272552535,0.051899595608738275
AE--NZ,AE,NZ,14263.06769834562,10,14228.2,14230.0,14227.75,14228.56913998045,12.425779653607256,154.40000000000006,14210.0,14250.0,14222.5,14230.75,8.25,5.5,0.0008733205643445591,3,0,14221.0975,14235.202500000001,34.86769834561892,-34.86769834561892,-0.002444614236084937,-0.0024476071841972083
AE--OM,AE,OM,440.187661932778,10,396.9,383.0,396.0,384.2985333312911,20.135375172400767,405.4333333333332,380.0,421.0,380.5,420.0,39.5,3.0,0.05073160789216621,0,0,385.2,408.7,43.28766193277801,-43.28766193277801,-0.09833910778578014,-0.10351678058881893
AE--PA,AE,PA,13801.249808949733,10,14151.0,14186.0,14162.5,14186.361600305368,211.43951065651535,44706.66666666667,13745.0,14465.0,14102.25,14260.5,158.25,88.0,0.014941665653064472,1,0,14005.7,14274.4275,349.75019105026695,349.75019105026695,0.02534192162969643,0.025026139041993026
AE--PE,AE,PE,14741.890386756126,10,14793.2,14790.0,14792.75,14792.749999999245,66.4008032079934,4409.0666666666675,14670.0,14920.0,14758.75,14826.25,67.5,37.0,0.004488603088445597,0,0,14753.9925,14832.404999999999,51.30961324387499,51.30961324387499,0.003480531458161615,0.0034744884264611654
AE--PG,AE,PG,10729.98816098116,10,10884.6,10930.5,10904.25,10916.332242874985,333.84534010692903,111452.71111111112,10260.0,11352.0,10736.0,11124.25,388.25,205.5,0.030671346683105397,0,0,10672.92,11076.505,154.61183901884033,154.61183901884033,0.01440932056021043,0.014306492908031581
AE--PH,AE,PH,7014.299387195103,10,6511.6,6356.0,6489.625,6398.987733353506,318.41454461475564,101387.82222222221,6239.0,6960.0,6254.5,6834.25,579.75,116.0,0.04889958606406346,0,0,6323.675,6717.075,502.69938719510264,-502.69938719510264,-0.07166779737300655,-0.07436563328566143
AE--PK,AE,PK,2091.9306741687183,10,2033.0,2031.0,2032.75,2032.1378857240477,4.320493798938574,18.66666666666667,2028.0,2040.0,2030.0,2035.0,5.0,2.0,0.0021251814062658997,0,0,2030.6,2035.7025,58.93067416871827,-58.93067416871827,-0.0281704718499507,-0.028574872464695554
AE--PL,AE,PL,4175.80094245249,10,4146.3,4148.5,4146.875,4146.881999999883,14.087425440993664,198.45555555555555,4122.0,4166.0,4135.5,4156.5,21.0,10.0,0.003397589523429,0,0,4138.097500000001,4154.902499999999,29.500942452489653,-29.500942452489653,-0.0070647386834400815,-0.0070898121110355376
AE--PT,AE,PT,6108.881907285131,10,6092.5,6122.5,6105.25,6123.500000000454,76.41298609820483,5838.944444444444,5938.0,6145.0,6115.75,6132.25,16.5,9.0,0.012542139696053316,2,0,6038.4975,6130.8075,16.381907285131092,-16.381907285131092,-0.00268165394809726,-0.002685256023166311
AE--QA,AE,QA,300.3882333660697,10,300.6,300.0,300.5,300.42857142857144,0.9660917830792959,0.9333333333333333,300.0,302.0,300.0,301.5,1.5,0.0,0.0032138781872232064,0,0,300.0,301.2,0.21176663393032413,0.21176663393032413,0.0007049764618185081,0.0007047280826401535
AE--RO,AE,RO,3382.95729193191,10,3406.1,3406.0,3406.25,3406.2500000000146,4.724639903973871,22.322222222222226,3398.0,3413.0,3403.25,3410.0,6.75,4.0,0.0013871113308399257,0,0,3403.5975,3408.8,23.142708068090087,23.142708068090087,0.006840969622431725,0.006817676361729013
AE--RS,AE,RS,3796.836503980071,10,3813.1,3812.0,3812.375,3812.833333333249,12.53838550655989,157.21111111111114,3792.0,3840.0,3810.5,3816.75,6.25,4.0,0.0032882393607720464,3,0,3806.3975,3821.1,16.26349601992888,16.26349601992888,0.004283433327424162,0.004274285540210075
AE--RU,AE,RU,3733.9329972644805,10,3739.8,3740.0,3739.75,3739.850733333333,3.7058512292499457,13.733333333333334,3735.0,3745.0,3736.25,3742.0,5.75,3.0,0.000990922303131169,0,0,3737.4975,3741.9,5.867002735519691,5.867002735519691,0.001571266206388256,0.0015700330592085838
AE--RW,AE,RW,3929.798346105407,10,3931.6,3940.5,3936.75,3942.2494144236703,65.28773919266074,4262.488888888889,3795.0,4027.0,3923.0,3970.25,47.25,28.5,0.01660589561315005,1,0,3890.065,3964.205,1.8016538945930733,1.8016538945930733,0.00045845962971066624,0.0004583545692039873
AE--SA,AE,SA,769.6859679637856,10,787.2,791.0,787.625,789.5692714287425,8.978987817244336,80.6222222222222,775.0,796.0,777.5,794.75,17.25,4.5,0.011406234523938434,0,0,781.6,792.3,17.514032036214417,17.514032036214417,0.022754776318123636,0.02249974789040769
AE--SB,AE,SB,12017.217442653653,10,12065.5,11960.5,12059.5,12049.576114285761,315.5584995950302,99577.16666666667,11598.0,12581.0,11865.0,12278.0,413.0,228.0,0.026153785553439987,0,0,11887.625,12264.8475,48.28255734634695,48.28255734634695,0.00401778178490587,0.004009732053841883
AE--SE,AE,SE,4791.235402152243,10,4776.9,4777.5,4777.125,4776.899999999995,6.951418720104711,48.32222222222222,4767.0,4785.0,4771.0,4783.75,12.75,7.0,0.0014552154577455487,0,0,4772.797500000001,4781.0,14.33540215224366,-14.33540215224366,-0.0029920053908860616,-0.0029964903873387827
AE--SG,AE,SG,5904.634458949135,10,5886.1,5888.0,5886.375,5887.443485714276,4.508017549014448,20.32222222222223,5880.0,5890.0,5881.25,5890.0,8.75,2.0,0.0007658751208804552,0,0,5883.4,5888.7,18.534458949134205,-18.534458949134205,-0.0031389680560230376,-0.0031439049501269098
AE--SN,AE,SN,7537.403993030437,10,7477.1,7482.5,7472.25,7480.328300000044,49.11992128115299,2412.7666666666664,7410.0,7583.0,7450.0,7490.25,40.25,13.5,0.006569381348537935,1,0,7448.8,7510.0,60.303993030436686,-60.303993030436686,-0.008000631661271917,-0.008032808452781466
AE--TH,AE,TH,4974.601270607319,10,4968.3,4970.0,4969.125,4969.571428571428,3.3349995835415362,11.12222222222222,4960.0,4970.0,4968.5,4970.0,1.5,0.0,0.0006712556777049567,2,0,4966.0,4970.0,6.301270607318656,-6.301270607318656,-0.001266688577544904,-0.0012674915056326145
AE--TN,AE,TN,4407.980195094561,10,4246.0,4240.0,4247.25,4239.120999669266,140.08648122578504,19624.222222222223,4022.0,4460.0,4150.0,4328.25,178.25,95.0,0.03299257683132007,0,0,4162.1825,4336.14,161.98019509456117,-161.98019509456117,-0.036747033318076494,-0.037439215613575744
AE--TO,AE,TO,14953.467095168042,10,14968.0,15024.5,14988.125,15008.581750004403,194.67808185708927,37899.55555555555,14615.0,15160.0,14893.75,15121.0,227.25,105.0,0.013006285532942896,0,0,14857.4975,15075.3025,14.532904831958149,14.532904831958149,0.0009718752674190329,0.0009714033024206513
AE--TR,AE,TR,2642.457862506669,10,2629.5,2630.0,2629.375,2629.5,1.2692955176439846,1.611111111111111,2628.0,2632.0,2628.25,2630.0,1.75,0.5,0.0004827136404806939,0,0,2628.7,2630.3,12.95786250666879,-12.95786250666879,-0.004903715851263111,-0.004915778516583819
AE--TZ,AE,TZ,3946.5457195169315,10,3972.6,3943.0,3961.25,3948.640557143483,170.89255883936747,29204.26666666667,3750.0,4286.0,3846.0,4037.0,191.0,101.5,0.04301781172012472,0,0,3883.585,4085.005,26.054280483068396,26.054280483068396,0.006601793653174127,0.006580097251217443
AE--UA,AE,UA,3538.96641658904,10,3482.0,3520.0,3490.625,3514.6740000041614,112.48110952511092,12652.0,3280.0,3615.0,3470.25,3548.75,78.5,30.0,0.03230359262639602,2,0,3411.2875000000004,3539.2075,56.96641658903991,-56.96641658903991,-0.016096907933911907,-0.01622787045239368
AE--UG,AE,UG,3556.9335449636924,10,3683.2,3667.0,3680.625,3680.625000002871,93.78083196711599,8794.844444444443,3527.0,3860.0,3628.75,3743.25,114.5,62.5,0.025461781051019764,0,0,3629.4,3741.01,126.26645503630743,126.26645503630743,0.03549868262652523,0.034883129642673545
AE--US,AE,US,11363.596937151551,10,11357.3,11360.5,11357.0,11357.292477778088,38.91886146558989,1514.6777777777777,11307.0,11410.0,11321.0,11384.75,63.75,35.5,0.003426770576245225,0,0,11334.69,11380.125,6.2969371515519015,-6.2969371515519015,-0.0005541323919158927,-0.0005542859800111942
