id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AO--NL,AO,NL,6826.04260195697,10,6841.3,6847.5,6842.875,6842.706499999898,22.09097352112648,488.01111111111123,6800.0,6870.0,6830.0,6850.0,20.0,17.5,0.003229060781010404,0,0,6827.995,6853.5025,15.257398043029752,15.257398043029752,0.0022351747465882473,0.0022326804596011145
AO--NO,AO,NO,7625.360370993152,10,7504.0,7450.0,7482.5,7458.763714627063,156.29032812898777,24426.666666666664,7360.0,7820.0,7402.5,7582.5,180.0,70.0,0.020827602362604978,0,0,7414.0,7610.0,121.36037099315217,-121.36037099315217,-0.015915362040436365,-0.01604337144234331
AO--NZ,AO,NZ,14143.139009143959,10,12852.0,12830.0,12848.75,12848.75000000316,201.1660452903963,40467.77777777778,12530.0,13200.0,12746.25,12971.25,225.0,137.5,0.01565250897061907,0,0,12734.975,12966.5,1291.139009143959,-1291.139009143959,-0.0912908377913276,-0.09573018956653787
AO--PE,AO,PE,9845.778856925126,10,9880.5,9895.0,9881.875,9884.166666664338,128.02885959379975,16391.38888888889,9700.0,10050.0,9803.75,9950.0,146.25,87.5,0.012957730842953267,0,0,9799.0,9954.0125,34.72114307487391,34.72114307487391,0.0035265003997578563,0.0035202968774277034
AO--PH,AO,PH,12162.128893919244,10,12504.0,12515.0,12493.75,12496.666666667908,194.14771009036738,37693.33333333334,12240.0,12850.0,12375.0,12587.5,212.5,125.0,0.015526848215800335,0,0,12390.975,12624.0,341.87110608075636,341.87110608075636,0.028109478945884486,0.027721658391637823
AO--PK,AO,PK,7881.321787923071,10,7671.5,7682.5,7666.875,7666.874999992292,235.82067103816172,55611.38888888888,7320.0,8060.0,7472.5,7817.5,345.0,190.0,0.03073983849809838,0,0,7527.9,7808.025,209.8217879230706,-209.8217879230706,-0.0266226647723724,-0.026983465984099394
AO--PL,AO,PL,6809.113037552695,10,6783.5,6760.0,6783.125,6779.4067146268935,115.6155026129474,13366.944444444445,6620.0,6950.0,6716.25,6857.5,141.25,95.0,0.017043635676707806,0,0,6718.9875,6851.0,25.61303755269455,-25.61303755269455,-0.003761582075585617,-0.003768674617145995
AO--PT,AO,PT,5753.282352388308,10,5782.5,5780.0,5782.5,5780.333333333315,7.168604389202189,51.388888888888886,5770.0,5795.0,5780.0,5787.5,7.5,0.0,0.0012397067685606898,0,0,5778.5,5786.5,29.217647611691973,29.217647611691973,0.005078431028083146,0.005065579289975719
AO--RU,AO,RU,7506.107188793741,10,7531.0,7450.0,7503.75,7502.729571404349,299.4977276856853,89698.88888888889,7130.0,8150.0,7340.0,7687.5,347.5,195.0,0.039768653257958475,0,0,7368.875,7750.0,24.892811206258557,24.892811206258557,0.003316341024735476,0.003310854093516033
AO--SA,AO,SA,5193.3979905841725,10,5680.0,5665.0,5673.75,5671.666666666808,177.2004514666935,31399.999999999996,5450.0,5960.0,5567.5,5797.5,230.0,130.0,0.031197262582164348,0,0,5571.0,5788.0,486.6020094158275,486.6020094158275,0.09369626789590466,0.08956303098776838
AO--SE,AO,SE,7571.629355004058,10,7445.5,7465.0,7450.625,7450.625000007076,163.0345907400567,26580.27777777778,7160.0,7690.0,7342.5,7542.5,200.0,120.0,0.021897064097784795,0,0,7341.975,7536.5375,126.1293550040582,-126.1293550040582,-0.016658152306504522,-0.016798459682515927
AO--SG,AO,SG,10108.617908587756,10,10160.0,10142.5,10160.0,10162.500000004111,178.21647261437735,31761.111111111113,9870.0,10450.0,10105.0,10242.5,137.5,92.5,0.01754099139905289,2,0,10048.5,10253.0375,51.382091412244336,51.382091412244336,0.005082998672706066,0.005070123845010451
AO--SN,AO,SN,4274.775841417532,10,4620.0,4610.0,4618.75,4618.749999148807,193.33333333333334,37377.77777777778,4350.0,4900.0,4482.5,4792.5,310.0,180.0,0.04184704184704185,0,0,4514.95,4738.025,345.2241585824677,345.2241585824677,0.08075842369034958,0.07766303883580662
AO--TH,AO,TH,9957.692589929997,10,10115.0,10065.0,10105.625,10084.134600000385,94.80975102218595,8988.88888888889,10025.0,10280.0,10050.0,10165.0,115.0,35.0,0.009373183492059905,0,0,10066.9875,10178.0125,157.30741007000324,157.30741007000324,0.015797576461547416,0.015674093540014818
AO--TR,AO,TR,5765.533175593958,10,5978.0,5965.0,5972.5,5967.108499991869,119.05180945005974,14173.333333333332,5840.0,6160.0,5880.0,6052.5,172.5,90.0,0.019914989871204374,0,0,5910.0,6053.0,212.46682440604218,212.46682440604218,0.03685120143015292,0.03618842949195965
AO--TZ,AO,TZ,2502.0333905971356,10,2821.0,2842.5,2829.375,2838.333333335646,80.89087299153924,6543.333333333332,2645.0,2930.0,2816.25,2857.5,41.25,25.0,0.028674538458539255,3,0,2771.5,2862.0125,318.9666094028644,318.9666094028644,0.1274829547045892,0.1199876745017868
AO--UA,AO,UA,6776.4600893004845,10,6861.0,6860.0,6867.5,6864.925428468362,63.848779680324874,4076.6666666666665,6720.0,6950.0,6835.0,6895.0,60.0,30.0,0.009306045719330254,1,0,6820.95,6896.0,84.53991069951553,84.53991069951553,0.012475526983918584,0.012398348826356247
AO--US,AO,US,10643.935912153609,10,10496.5,10550.0,10508.125,10536.656600052755,86.47575125753784,7478.055555555557,10320.0,10580.0,10457.5,10550.0,92.5,15.0,0.008238532011388352,0,0,10444.0,10543.0,147.43591215360902,-147.43591215360902,-0.013851634712048732,-0.013948463804787746
AO--VN,AO,VN,10634.256207680037,10,10849.0,10825.0,10820.0,10818.33333334101,248.70553762319898,61854.444444444445,10550.0,11380.0,10735.0,10910.0,175.0,100.0,0.02292428220326288,1,0,10711.0,11013.075,214.74379231996318,214.74379231996318,0.020193588355044114,0.01999240179280601
AO--ZA,AO,ZA,2450.091998989052,10,2490.0,2490.0,2490.0,2490.0,0.0,0.0,2490.0,2490.0,2490.0,2490.0,0.0,0.0,0.0,0,0,2490.0,2490.0,39.90800101094783,39.90800101094783,0.01628836836633666,0.016157136017210624
AR--AU,AR,AU,11758.30968994146,10,11759.0,11800.0,11768.75,11799.666666666666,86.46772037394456,7476.666666666667,11600.0,11840.0,11762.5,11800.0,37.5,0.0,0.00735332259324301,2,0,11704.0,11804.0,0.69031005854049,0.69031005854049,5.8708273275963254e-05,5.870655001269101e-05
AR--BD,AR,BD,16776.827494420908,10,17118.0,16950.0,17060.0,16966.086666664873,311.29835635073096,96906.66666666667,16900.0,17800.0,16900.0,17272.5,372.5,50.0,0.018185439674654223,0,0,16959.875,17315.075,341.1725055790921,341.1725055790921,0.02033593691611529,0.0201319229901611
AR--BR,AR,BR,2333.5144810867555,10,2340.0,2340.0,2340.0,2340.0,0.0,0.0,2340.0,2340.0,2340.0,2340.0,0.0,0.0,0.0,0,0,2340.0,2340.0,6.485518913244505,6.485518913244505,0.0027792923360064575,0.0027754372443610812
AR--CA,AR,CA,9031.715831568095,10,8982.0,8980.0,8982.5,8982.587000063575,20.97617696340303,440.0,8950.0,9010.0,8972.5,9000.0,27.5,20.0,0.002335357043353711,0,0,8968.0,8995.0,49.71583156809538,-49.71583156809538,-0.005504583237033009,-0.00551978928297603
AR--CD,AR,CD,8250.16360355336,10,7995.0,8000.0,7997.5,7994.999999993265,135.01028767385756,18227.777777777774,7820.0,8150.0,7862.5,8122.5,260.0,140.0,0.016886840234378683,0,0,7914.0,8075.0,255.16360355335928,-255.16360355335928,-0.030928308311784253,-0.03141668459778621
AR--CL,AR,CL,1139.660312749686,10,850.0,850.0,850.0,850.0,0.0,0.0,850.0,850.0,850.0,850.0,0.0,0.0,0.0,0,0,850.0,850.0,289.660312749686,-289.660312749686,-0.25416372712919655,-0.2932491762297136
AR--CN,AR,CN,19261.112952664003,10,19259.8,19259.0,19259.75,19259.8,10.347302385968367,107.06666666666668,19250.0,19270.0,19250.0,19270.0,20.0,9.0,0.0005372486934427339,0,0,19254.0,19265.8,1.312952664004115,-1.312952664004115,-6.816598123020303e-05,-6.816830463624557e-05
AR--CO,AR,CO,4640.374060415398,10,4678.5,4685.0,4680.0,4684.571428571428,10.814085465005556,116.94444444444444,4660.0,4685.0,4673.75,4685.0,11.25,0.0,0.0023114428695106457,0,0,4672.0,4683.5,38.12593958460184,38.12593958460184,0.008216134968479,0.008182566276163834
AR--DE,AR,DE,11887.678205229642,10,11900.0,11900.0,11900.0,11900.0,0.0,0.0,11900.0,11900.0,11900.0,11900.0,0.0,0.0,0.0,0,0,11900.0,11900.0,12.321794770357883,12.321794770357883,0.001036518196205653,0.0010359813821332403
AR--DZ,AR,DZ,10143.842601055805,10,9775.0,9760.0,9775.0,9768.895600000307,52.546275901448155,2761.1111111111113,9700.0,9850.0,9750.0,9817.5,67.5,30.0,0.00537557809733485,0,0,9745.975,9810.0,368.84260105580506,-368.84260105580506,-0.03636123070535565,-0.03703877524562674
AR--EG,AR,EG,11806.270501311932,10,11800.0,11800.0,11800.0,11800.0,0.0,0.0,11800.0,11800.0,11800.0,11800.0,0.0,0.0,0.0,0,0,11800.0,11800.0,6.270501311932094,-6.270501311932094,-0.0005311161819674812,-0.0005312572741265774
AR--ES,AR,ES,10020.91071488952,10,10029.5,10030.0,10030.0,10029.888888888889,1.5811388300841898,2.5000000000000004,10025.0,10030.0,10030.0,10030.0,0.0,0.0,0.00015764881899239143,1,0,10028.5,10030.0,8.589285110479977,8.589285110479977,0.0008571361780239825,0.0008567690465830194
AR--ET,AR,ET,11225.784843590129,10,10327.5,10317.5,10328.125,10330.80292857376,144.40010003074406,20851.38888888889,10100.0,10550.0,10252.5,10437.5,185.0,107.5,0.013982096347687635,0,0,10241.5,10414.0125,898.2848435901287,-898.2848435901287,-0.08001978089781804,-0.08340311014608952
AR--FI,AR,FI,12925.656160584465,10,12626.0,12630.0,12626.25,12625.999999999995,23.664319132398465,560.0,12600.0,12650.0,12600.0,12650.0,50.0,20.0,0.001874253059749601,0,0,12611.0,12639.0,299.6561605844654,-299.6561605844654,-0.023183052129936568,-0.023456005936830702
AR--FJ,AR,FJ,11642.45746949547,10,11560.0,11525.0,11568.75,11545.39833334107,189.73665961010275,35999.99999999999,11200.0,11850.0,11462.5,11675.0,212.5,75.0,0.016413205848624806,0,0,11439.875,11670.0,82.45746949546992,-82.45746949546992,-0.007082479769543298,-0.00710767958466564
AR--FR,AR,FR,11025.630755006467,10,11076.5,11080.0,11078.125,11079.333333333352,6.258327785172862,39.166666666666664,11060.0,11080.0,11075.0,11080.0,5.0,0.0,0.0005650095052744876,1,0,11072.5,11079.5,50.86924499353336,50.86924499353336,0.004613726518134565,0.004603115905734521
AR--GB,AR,GB,11102.268069921352,10,11106.0,11100.0,11103.75,11100.428571426228,10.488088481701515,110.0,11100.0,11130.0,11100.0,11111.25,11.25,0.0,0.0009443623700433563,1,0,11100.0,11112.0,3.731930078647565,3.731930078647565,0.00033614123304752825,0.0003360847502404283
AR--GH,AR,GH,7539.559525025004,10,7456.0,7275.0,7443.75,7348.329600026626,352.1110935801686,123982.22222222223,7100.0,7910.0,7162.5,7815.0,652.5,160.0,0.04722520031922862,0,0,7260.95,7666.0,83.5595250250044,-83.5595250250044,-0.011082812563208365,-0.011144684498454523
AR--GR,AR,GR,11672.738469495696,10,11295.0,11175.0,11287.5,11183.043333328162,177.09068612185993,31361.111111111113,11150.0,11500.0,11150.0,11500.0,350.0,25.0,0.015678679603528988,0,0,11190.0,11400.0,377.73846949569634,-377.73846949569634,-0.032360741267598706,-0.03289592776177278
AR--IN,AR,IN,15794.7526620095,10,15910.0,15900.0,15906.25,15900.25,21.081851067789195,444.4444444444444,15900.0,15950.0,15900.0,15900.0,0.0,0.0,0.001325069206020691,2,0,15900.0,15925.0,115.24733799050045,115.24733799050045,0.0072965585759187206,0.007270067476912387
AR--IT,AR,IT,11131.20670997276,10,11150.0,11150.0,11150.0,11150.0,0.0,0.0,11150.0,11150.0,11150.0,11150.0,0.0,0.0,0.0,0,0,11150.0,11150.0,18.7932900272408,18.7932900272408,0.0016883425595181308,0.0016869189113976387
AR--JP,AR,JP,18370.21725262342,10,18372.5,18375.0,18375.0,18374.88888888889,7.905694150420948,62.5,18350.0,18375.0,18375.0,18375.0,0.0,0.0,0.00043030040279879974,1,0,18367.5,18375.0,2.2827473765792092,2.2827473765792092,0.00012426349374029387,0.0001242557736719988
AR--KE,AR,KE,10410.808770079677,10,9878.0,9850.0,9860.0,9856.80400000005,207.24649842907144,42951.11111111111,9650.0,10250.0,9735.0,10000.0,265.0,160.0,0.020980613325477977,0,0,9763.9,10000.0,532.8087700796768,-532.8087700796768,-0.05117842252668705,-0.05253450914090961
AR--KR,AR,KR,19431.621304450513,10,19422.0,19420.0,19421.25,19421.9999999999,22.01009869229224,484.4444444444445,19400.0,19450.0,19400.0,19445.0,45.0,20.0,0.001133256033997129,0,0,19410.0,19435.0,9.62130445051298,-9.62130445051298,-0.000495136473677025,-0.0004952590942184374
AR--MA,AR,MA,9305.417619305188,10,9414.0,9415.0,9411.25,9412.067555557474,87.20346578229815,7604.444444444445,9300.0,9550.0,9342.5,9487.5,145.0,80.0,0.009263168236912912,0,0,9361.975,9464.0,108.58238069481195,108.58238069481195,0.011668727308868435,0.011601172719895393
AR--MX,AR,MX,7372.308131811268,10,7398.0,7400.0,7400.0,7399.888888888889,6.324555320336759,40.00000000000001,7380.0,7400.0,7400.0,7400.0,0.0,0.0,0.0008549006921244605,1,0,7394.0,7400.0,25.69186818873186,25.69186818873186,0.0034849151350405836,0.0034788568891932943
AR--MY,AR,MY,15967.59980860726,10,15883.0,15875.0,15878.75,15878.016249999982,38.02046232695699,1445.5555555555557,15850.0,15950.0,15850.0,15900.0,50.0,25.0,0.0023937834368165326,0,0,15863.0,15906.025,84.59980860725955,-84.59980860725955,-0.005298216990737482,-0.005312302315812166
AR--NG,AR,NG,8446.362395848217,10,8057.0,8050.0,8058.75,8056.999999999538,78.46442930823282,6156.666666666666,7950.0,8150.0,8005.0,8137.5,132.5,75.0,0.009738665670625894,0,0,8012.0,8104.0,389.3623958482167,-389.3623958482167,-0.0460982346719585,-0.04719458419001859
AR--NL,AR,NL,11420.79314209203,10,11445.0,11445.0,11445.0,11445.0,5.270462766947299,27.777777777777775,11440.0,11450.0,11440.0,11450.0,10.0,5.0,0.0004605035183003319,0,0,11442.0,11448.0,24.206857907969606,24.206857907969606,0.00211954262780172,0.002117299566276736
AR--NO,AR,NO,12224.016263540156,10,11790.0,11825.0,11796.25,11805.994750001875,123.7380746218039,15311.111111111111,11600.0,11930.0,11712.5,11887.5,175.0,85.0,0.01049517172364749,0,0,11719.0,11859.05,434.0162635401557,-434.0162635401557,-0.03550520992308151,-0.03615084833376408
AR--NZ,AR,NZ,10003.231625456845,10,10315.0,10300.0,10312.5,10300.42857142857,24.1522945769824,583.3333333333334,10300.0,10350.0,10300.0,10337.5,37.5,0.0,0.002341473056420979,0,0,10304.875,10330.0,311.768374543155,311.768374543155,0.031166765523028328,0.030690943189253434
AR--PE,AR,PE,3130.6695211171427,10,3140.0,3140.0,3140.0,3140.0,0.0,0.0,3140.0,3140.0,3140.0,3140.0,0.0,0.0,0.0,0,0,3140.0,3140.0,9.330478882857278,9.330478882857278,0.00298034615915889,0.002975913732138765
AR--PH,AR,PH,17788.20333536327,10,19946.3,19945.0,19945.875,19946.299999999996,44.14131347791495,1948.455555555556,19900.0,19996.0,19900.0,19993.25,93.25,45.0,0.0022130075992998675,0,0,19921.4875,19972.415,2158.0966646367306,2158.0966646367306,0.1213217897249013,0.11450815885176208
AR--PK,AR,PK,15601.725953155386,10,15694.0,15550.0,15662.5,15569.362000001698,247.48512862167877,61248.88888888888,15490.0,16150.0,15500.0,15850.0,350.0,55.0,0.015769410514953407,0,0,15558.0,15839.025,92.27404684461362,92.27404684461362,0.0059143486510190605,0.005896927546943661
AR--PL,AR,PL,12308.20746555706,10,12252.0,12260.0,12252.5,12251.999999999181,50.94659513211413,2595.5555555555557,12200.0,12300.0,12200.0,12300.0,100.0,40.0,0.004158226830894069,0,0,12222.0,12282.0,56.20746555705955,-56.20746555705955,-0.004566665431530053,-0.004577124502310411
AR--PT,AR,PT,9574.20669056964,10,9581.0,9580.0,9581.25,9580.142857142857,5.676462121975467,32.22222222222222,9570.0,9590.0,9580.0,9580.0,0.0,0.0,0.0005924707360375187,3,0,9578.0,9584.0,6.79330943036075,6.79330943036075,0.0007095428007682345,0.0007092911942851316
AR--RU,AR,RU,13459.503231297233,10,13475.0,13475.0,13475.0,13475.0,0.0,0.0,13475.0,13475.0,13475.0,13475.0,0.0,0.0,0.0,0,0,13475.0,13475.0,15.49676870276744,15.49676870276744,0.0011513626050278717,0.0011507002954273687
AR--SA,AR,SA,12854.981363911493,10,12125.0,12150.0,12125.0,12125.870000009478,188.92973414591057,35694.444444444445,11850.0,12400.0,11950.0,12275.0,325.0,150.0,0.015581833743992624,0,0,12015.0,12235.0,729.9813639114927,-729.9813639114927,-0.056785874926338686,-0.058461954178085314
AR--SE,AR,SE,12541.33572639846,10,12067.0,12060.0,12065.0,12067.000000001864,168.13024052138204,28267.777777777774,11900.0,12250.0,11910.0,12227.5,317.5,160.0,0.013933060455903045,0,0,11970.975,12162.0,474.3357263984599,-474.3357263984599,-0.037821786829294664,-0.03855559269740627
AR--SG,AR,SG,15887.309757265864,10,15858.0,15850.0,15853.75,15850.25,17.511900715418264,306.6666666666667,15850.0,15900.0,15850.0,15850.0,0.0,0.0,0.0011042944075809222,2,0,15850.0,15869.025,29.30975726586439,-29.30975726586439,-0.001844853390137996,-0.0018465572280300664
AR--SN,AR,SN,6965.255742849274,10,6954.0,6950.0,6953.75,6953.750000000001,12.649110640673518,160.00000000000003,6930.0,6980.0,6950.0,6960.0,10.0,5.0,0.0018189690308705088,2,0,6946.975,6961.0,11.255742849273702,-11.255742849273702,-0.001615984145424834,-0.0016172912561739472
AR--TH,AR,TH,16880.505738924476,10,17220.5,17250.0,17231.875,17253.706499999596,91.48314963241408,8369.166666666664,17050.0,17300.0,17250.0,17268.75,18.75,12.5,0.005312456062972276,3,0,17162.95,17268.0,339.99426107552426,339.99426107552426,0.020141236662805498,0.019941085026941727
AR--TR,AR,TR,12466.927062320188,10,11803.5,11800.0,11801.875,11800.25,7.472170590486631,55.833333333333336,11800.0,11820.0,11800.0,11800.0,0.0,0.0,0.000633047027617794,2,0,11800.0,11808.5125,663.4270623201883,-663.4270623201883,-0.05321496299800438,-0.05468320522511498
AR--TZ,AR,TZ,10004.640819282862,10,9481.0,9455.0,9460.0,9459.999999999696,154.808124966216,23965.555555555555,9300.0,9830.0,9375.0,9550.0,175.0,105.0,0.01632824859890476,1,0,9397.0,9580.0,523.6408192828621,-523.6408192828621,-0.052339791976699565,-0.05375927133379692
