place_id,AO,AR,AU,BD,BR,CA,CD,CL,CN,CO,DE,DZ,EG,ES,ET,FI,FJ,FR,GB,GH,GR,IN,IT,JP,KE,KR,MA,MX,MY,NG,NL,NO,NZ,PE,PH,PK,PL,PT,RU,SA,SE,SG,SN,TH,TR,TZ,UA,US,VN,ZA
DE,6500.0,11925.0,16090.0,7097.5,9500.0,6130.0,6027.5,12375.0,7350.0,9400.0,0.0,1745.0,2890.0,1870.0,5350.0,1100.0,16150.0,878.0,932.0,5207.5,1801.0,5919.0,1185.0,8918.0,6360.0,8130.0,2602.5,9724.5,9600.0,4780.0,577.0,840.0,18140.0,11125.0,9920.0,5291.0,517.0,2315.0,1608.0,4282.5,810.0,9910.0,5030.0,8920.0,2030.0,6720.0,1204.0,6715.0,8295.0,8767.5
DZ,4820.0,9790.0,17300.0,8677.5,8255.0,6460.0,4532.5,10480.0,9167.5,8545.0,1745.0,0.0,2710.0,715.0,4680.0,3122.5,18300.0,1344.0,1656.0,2715.0,1887.5,6990.0,997.5,10400.0,5065.0,10185.0,915.0,9387.5,10637.5,2807.5,1733.0,2865.0,19150.0,9745.0,12150.0,6545.0,2307.5,1115.0,3340.0,3830.0,2982.5,10982.5,3170.0,10160.0,2747.5,5210.0,2810.0,6310.0,10260.0,7475.0
EG,5290.0,11800.0,14420.0,5292.5,9512.5,9015.0,4200.0,13210.0,7550.0,11817.5,2890.0,2710.0,0.0,3350.0,2470.0,3390.0,16425.0,3210.0,3510.0,4250.0,1110.0,4420.0,2130.0,9560.0,3515.0,8500.0,3480.0,12370.0,7957.5,3450.0,3285.0,3664.5,16510.0,12280.0,9245.0,3940.0,2875.0,3750.0,2900.0,1610.0,3430.0,8267.5,5250.0,7260.0,1100.0,3665.0,2270.5,9432.5,8052.5,6265.0
ES,6492.5,10035.0,17645.0,8242.5,7372.5,5680.0,5537.5,10700.0,9230.0,8030.0,1870.0,715.0,3350.0,0.0,5587.5,2950.0,17635.0,1053.0,1264.0,3890.0,2370.0,7265.0,1365.0,10770.0,6490.0,9990.0,762.0,9065.0,11065.0,3742.5,1480.0,2594.0,19855.0,9500.0,11650.0,6782.5,2290.0,503.0,3440.0,4932.5,2590.0,11380.0,3150.0,10187.5,2595.0,6402.5,2865.0,6100.0,10072.0,8047.5
ET,3504.5,10610.0,11845.0,6317.5,9450.0,11497.5,3027.5,11920.0,8320.0,11895.0,5350.0,4680.0,2470.0,5587.5,0.0,6092.5,15800.0,5587.5,5895.0,3942.5,3590.0,5240.0,4485.0,10145.0,1160.0,9242.5,5480.0,14082.5,7765.0,3470.0,5667.5,6122.5,14155.0,12850.0,9325.0,4235.0,5372.5,5752.5,5147.5,1542.5,5877.5,7310.0,5332.5,7842.5,3752.5,1237.5,4857.5,11555.0,7825.0,4665.0
FI,8030.0,12650.0,15200.0,6717.5,10890.0,6055.0,6812.5,13445.0,6303.5,9737.5,1100.0,3122.5,3390.0,2950.0,6092.5,0.0,15250.0,1910.0,1820.0,6250.0,2480.0,5230.0,1976.0,7829.0,7412.5,7045.0,3825.0,9475.0,9007.5,6047.5,1502.0,785.0,16650.0,12580.0,8982.5,5030.0,945.0,3360.0,893.0,4417.5,396.0,9260.0,6117.5,7900.0,2480.0,7514.0,1160.0,6945.0,7817.0,9695.0
FJ,15735.0,11460.0,3335.0,11650.0,13525.0,12707.5,16537.5,9450.0,9435.0,13572.5,16150.0,18300.0,16425.0,17635.0,15800.0,15250.0,0.0,16550.0,16300.0,19000.0,16802.5,11650.0,16900.0,7145.0,15497.5,8160.0,18722.5,10670.0,8800.0,18677.5,16250.0,15577.5,2590.0,10925.0,7112.5,13187.5,15800.0,17650.0,14555.0,14915.0,15550.0,8300.0,18950.0,9455.0,16227.5,15582.5,15670.0,11815.0,8417.5,14387.5
FR,6500.0,11070.0,16960.0,7905.0,8730.0,5650.0,6032.5,11650.0,8215.0,8630.0,878.0,1344.0,3210.0,1053.0,5587.5,1910.0,16550.0,0.0,344.0,4822.0,2097.0,6582.5,1105.0,9710.0,6480.0,8965.0,1820.0,9200.0,10405.0,4477.5,430.0,1343.0,18990.0,10260.0,10740.0,5912.5,1367.0,1452.5,2485.0,4670.0,1544.0,10735.0,4200.0,9440.0,2600.0,6860.0,2025.0,6165.0,9210.0,8700.0
GB,6830.0,11100.0,17015.0,8000.0,8770.0,5340.0,6375.0,11645.0,8140.0,8500.0,932.0,1656.0,3510.0,1264.0,5895.0,1820.0,16300.0,344.0,0.0,5100.0,2391.0,6710.0,1435.0,9560.0,6819.0,8858.0,2077.5,8930.0,10560.0,4772.5,358.0,1153.0,18800.0,10150.0,10735.0,6050.0,1450.0,1585.0,2500.0,4945.0,1433.0,10850.0,4385.0,9538.5,2831.5,7400.0,2134.0,5918.0,9230.0,9060.0
GH,2405.0,7072.5,15617.5,10355.0,5577.5,8637.5,1940.0,8645.0,11550.0,8030.0,5207.5,2715.0,4250.0,3890.0,3942.5,6250.0,19000.0,4822.0,5100.0,0.0,4215.0,9125.0,4230.0,13650.0,4200.0,12712.5,3140.0,10665.0,11535.0,915.0,5220.0,5965.0,16275.0,9090.0,13535.0,7470.0,5230.0,3810.0,6280.0,5267.5,6110.0,11600.0,2100.0,11695.0,4930.0,4120.0,5667.5,8512.5,11495.0,4677.5
GR,5775.0,11500.0,15310.0,6162.5,9517.5,7635.0,4862.5,12450.0,7600.0,10250.0,1801.0,1887.5,1110.0,2370.0,3590.0,2480.0,16802.5,2097.0,2391.0,4215.0,0.0,5015.0,1051.0,9500.0,4472.5,8500.0,2847.5,10755.0,8782.5,3510.0,2160.0,2610.0,18125.0,11335.0,9507.5,4430.0,1598.0,2850.0,2230.0,2672.0,2410.0,9050.0,4472.5,7922.0,815.0,4697.5,1490.0,7385.0,8077.5,7470.0
IN,9267.5,15900.0,10400.0,1424.0,14355.0,11155.0,8457.5,16330.0,3790.0,14890.0,5919.0,6990.0,4420.0,7265.0,5240.0,5230.0,11650.0,6582.5,6710.0,9125.0,5015.0,0.0,5920.0,5830.0,5410.0,4650.0,7922.5,14595.0,3850.0,7702.5,6360.0,5960.0,11900.0,17595.0,4765.0,675.0,5270.0,8235.0,4340.0,3042.5,5915.0,4150.0,9345.0,2920.0,4482.5,5607.5,4567.5,12045.0,3000.0,8035.0
IT,5865.0,11150.0,16315.0,7272.5,9210.0,6722.5,5415.0,11890.0,8130.0,9350.0,1185.0,997.5,2130.0,1365.0,4485.0,1976.0,16900.0,1105.0,1435.0,4230.0,1051.0,5920.0,0.0,9850.0,5400.0,8966.0,1882.5,10235.0,9650.0,3890.0,1297.0,2002.5,18725.0,10845.0,10890.0,5350.0,1316.0,1863.0,2375.0,3672.5,1977.0,10275.5,4130.0,8830.0,2030.0,5395.0,1675.0,7215.0,8725.0,7735.0
JP,13740.0,18350.0,7970.0,4660.0,17650.0,10315.0,13595.0,17240.0,2100.0,14300.0,8918.0,10400.0,9560.0,10770.0,10145.0,7829.0,7145.0,9710.0,9560.0,13650.0,9500.0,5830.0,9850.0,0.0,11280.0,1155.0,11585.0,11310.0,5339.0,13197.5,9300.0,8389.0,9330.0,15480.0,2995.0,5830.0,8600.0,11150.0,7480.0,8680.0,8170.0,5320.0,13975.0,4600.0,8950.0,11547.5,8200.0,10900.0,3660.0,13525.0
KE,3170.0,10400.0,11650.0,6772.5,9150.0,11850.0,2400.0,11497.5,9550.0,11925.0,6360.0,5065.0,3515.0,6490.0,1160.0,7412.5,15497.5,6480.0,6819.0,4200.0,4472.5,5410.0,5400.0,11280.0,0.0,10100.0,5827.5,14340.0,7475.0,3492.5,6680.0,7150.0,14340.0,12890.0,9817.5,5210.0,6182.5,6487.5,6480.0,2965.0,7007.5,7300.0,5800.0,7232.5,4842.5,670.0,5850.0,12080.0,8655.0,2915.0
KR,12517.5,19430.0,8330.0,3715.0,18320.0,10547.5,12262.5,18325.0,950.0,14855.0,8130.0,10185.0,8500.0,9990.0,9242.5,7045.0,8160.0,8965.0,8858.0,12712.5,8500.0,4650.0,8966.0,1155.0,10100.0,0.0,10750.0,12094.0,4610.0,12345.0,8550.0,7715.0,9750.0,16300.0,2620.0,4320.0,7740.0,10400.0,6600.5,7502.5,7917.5,4660.0,13075.0,3720.0,7805.0,11100.0,7030.0,11150.0,2700.0,13440.0
MA,5645.0,9555.0,18075.0,9577.5,7257.5,5655.0,4865.0,9892.5,10305.0,7662.5,2602.5,915.0,3480.0,762.0,5480.0,3825.0,18722.5,1820.0,2077.5,3140.0,2847.5,7922.5,1882.5,11585.0,5827.5,10750.0,0.0,9050.0,11607.5,3150.0,2310.0,3112.5,18935.0,9520.0,12325.0,7500.0,2877.5,440.0,4220.0,4922.5,3497.5,11882.5,2300.0,11050.0,3435.0,6332.5,3487.5,6150.0,10667.5,7655.0
MX,11827.5,7380.0,13872.5,15850.0,6840.0,3610.0,12167.5,6600.0,12450.0,3160.0,9724.5,9387.5,12370.0,9065.0,14082.5,9475.0,10670.0,9200.0,8930.0,10665.0,10755.0,14595.0,10235.0,11310.0,14340.0,12094.0,9050.0,0.0,16600.0,11467.5,9206.5,9507.5,11125.0,4237.5,14220.0,14645.0,10185.0,7577.5,10720.0,13906.0,9565.0,16580.0,9037.5,15465.0,11742.5,14947.5,10795.0,3035.0,14600.0,14387.5
MY,9875.0,15870.0,6360.0,2630.0,15675.0,14800.0,9807.5,17082.5,4350.0,19440.0,9600.0,10637.5,7957.5,11065.0,7765.0,9007.5,8800.0,10405.0,10560.0,11535.0,8782.5,3850.0,9650.0,5339.0,7475.0,4610.0,11607.5,16600.0,0.0,10400.0,10235.0,9617.5,8732.5,19750.0,2485.0,3945.0,9400.0,11682.5,8210.0,6355.0,9415.0,315.0,12950.0,1185.0,8157.5,7830.0,8480.0,14847.5,2100.0,8650.0
NG,2805.0,8045.0,15002.5,9142.5,6315.0,9062.5,1840.0,9025.0,10700.0,8802.5,4780.0,2807.5,3450.0,3742.5,3470.0,6047.5,18677.5,4477.5,4772.5,915.0,3510.0,7702.5,3890.0,13197.5,3492.5,12345.0,3150.0,11467.5,10400.0,0.0,4829.0,5382.5,15900.0,9215.0,11920.0,6687.5,4890.0,3815.0,5567.5,4402.5,5507.5,10940.0,2575.0,10545.0,4100.0,3450.0,5207.5,8745.0,10695.0,4510.0
NL,6842.0,11445.0,16600.0,7732.5,9245.0,5635.0,6402.5,11905.0,7825.0,8827.5,577.0,1733.0,3285.0,1480.0,5667.5,1502.0,16250.0,430.0,358.0,5220.0,2160.0,6360.0,1297.0,9300.0,6680.0,8550.0,2310.0,9206.5,10235.0,4829.0,0.0,915.0,18565.0,10520.0,9275.0,5822.5,1095.0,1864.0,2150.0,4667.5,1125.0,10512.0,4650.0,9200.0,2582.5,7167.5,1785.0,6200.0,9242.5,9265.0
NO,7509.0,11875.0,15850.0,7317.5,9717.5,5577.5,6967.5,12422.5,6970.0,9160.0,840.0,2865.0,3664.5,2594.0,6122.5,785.0,15577.5,1343.0,1153.0,5965.0,2610.0,5960.0,2002.5,8389.0,7150.0,7715.0,3112.5,9507.5,9617.5,5382.5,915.0,0.0,17592.5,10985.0,9415.0,5345.0,1060.0,2772.5,1645.0,4737.5,416.0,9669.0,5175.0,8660.0,2922.5,7647.5,1640.0,6260.5,8400.0,9702.5
NZ,12732.5,10320.0,2328.0,11462.5,12090.0,14442.5,14655.0,9350.0,10325.0,12387.5,18140.0,19150.0,16510.0,19855.0,14155.0,16650.0,2590.0,18990.0,18800.0,16275.0,18125.0,11900.0,18725.0,9330.0,14340.0,9750.0,18935.0,11125.0,8732.5,15900.0,18565.0,17592.5,0.0,10750.0,8065.0,13162.5,17775.0,18640.0,16560.0,14945.0,17430.0,8420.0,16845.0,9620.0,16905.0,13162.5,17337.5,14270.0,9555.0,11650.0
PE,10142.5,3140.0,12980.0,18150.0,3170.5,6297.5,10142.5,2465.0,16630.0,1880.0,11125.0,9745.0,12280.0,9500.0,12850.0,12580.0,10925.0,10260.0,10150.0,9090.0,11335.0,17595.0,10845.0,15480.0,12890.0,16300.0,9520.0,4237.5,19750.0,9215.0,10520.0,10985.0,10750.0,0.0,17950.0,15350.0,11645.0,9510.0,12645.0,13925.0,11417.5,18985.0,6457.5,19730.0,12027.5,11640.0,11987.5,5630.0,19032.5,10590.0
PH,12600.0,19920.0,6170.0,3365.0,18580.0,13210.0,12272.5,17300.0,2850.0,17550.0,9920.0,12150.0,9245.0,11650.0,9325.0,8982.5,7112.5,10740.0,10735.0,13535.0,9507.5,4765.0,10890.0,2995.0,9817.5,2620.0,12325.0,14220.0,2485.0,11920.0,9275.0,9415.0,8065.0,17950.0,0.0,4765.0,9410.0,12192.5,8270.0,7785.0,9330.0,2390.0,14350.0,2200.0,8890.0,9797.5,8805.0,13772.5,1755.0,10995.0
PK,7860.0,15520.0,10685.0,1910.0,13850.0,10657.5,7172.5,15850.0,3850.0,14995.0,5291.0,6545.0,3940.0,6782.5,4235.0,5030.0,13187.5,5912.5,6050.0,7470.0,4430.0,675.0,5350.0,5830.0,5210.0,4320.0,7500.0,14645.0,3945.0,6687.5,5822.5,5345.0,13162.5,15350.0,4765.0,0.0,4847.5,7310.0,3840.0,2312.5,5275.0,4435.0,8897.5,3489.5,3345.0,5385.0,3942.5,11260.0,3352.5,7840.0
PL,6782.5,12320.0,15600.0,6775.0,10157.5,6638.5,6122.5,12725.0,6950.0,9800.0,517.0,2307.5,2875.0,2290.0,5372.5,945.0,15800.0,1367.0,1450.0,5230.0,1598.0,5270.0,1316.0,8600.0,6182.5,7740.0,2877.5,10185.0,9400.0,4890.0,1095.0,1060.0,17775.0,11645.0,9410.0,4847.5,0.0,2755.0,1150.0,3887.5,810.0,9400.0,5300.0,8135.0,1750.0,6845.0,690.0,7190.0,7840.0,9042.5
PT,5840.0,9590.0,18117.5,9245.0,7293.5,5277.5,5777.5,10192.5,9590.0,7527.5,2315.0,1115.0,3750.0,503.0,5752.5,3360.0,17650.0,1452.5,1585.0,3810.0,2850.0,8235.0,1863.0,11150.0,6487.5,10400.0,440.0,7577.5,11682.5,3815.0,1864.0,2772.5,18640.0,9510.0,12192.5,7310.0,2755.0,0.0,3910.0,5022.5,2989.5,12030.0,2795.0,10740.0,3505.0,7397.5,3344.0,5780.0,10072.0,8057.5
RU,8220.0,13476.0,14470.0,5590.0,11175.0,7142.0,6457.5,14115.0,5790.0,10905.0,1608.0,3340.0,2900.0,3440.0,5147.5,893.0,14555.0,2485.0,2500.0,6280.0,2230.0,4340.0,2375.0,7480.0,6480.0,6600.5,4220.0,10720.0,8210.0,5567.5,2150.0,1645.0,16560.0,12645.0,8270.0,3840.0,1150.0,3910.0,0.0,3501.5,1230.0,8415.0,6615.0,7065.0,1795.0,6950.0,755.0,7820.0,6740.0,9200.0
SA,5667.5,11575.0,12570.0,4375.0,10975.0,10345.0,4655.0,14025.0,6190.0,12600.0,4282.5,3830.0,1610.0,4932.5,1542.5,4417.5,14915.0,4670.0,4945.0,5267.5,2672.0,3042.5,3672.5,8680.0,2965.0,7502.5,4922.5,13906.0,6355.0,4402.5,4667.5,4737.5,14945.0,13925.0,7785.0,2312.5,3887.5,5022.5,3501.5,0.0,4752.5,6660.0,6245.0,5830.0,2097.5,3605.0,3135.0,10725.0,6497.5,6262.5
SE,7925.0,12095.0,15600.0,7025.0,10362.5,5910.0,6880.0,12515.0,6710.0,9500.0,810.0,2982.5,3430.0,2590.0,5877.5,396.0,15550.0,1544.0,1433.0,6110.0,2410.0,5915.0,1977.0,8170.0,7007.5,7917.5,3497.5,9565.0,9415.0,5507.5,1125.0,416.0,17430.0,11417.5,9330.0,5275.0,810.0,2989.5,1230.0,4752.5,0.0,9482.5,5670.0,8272.5,2479.0,7527.5,1265.0,6637.5,8302.5,9582.5
SG,10175.0,15860.0,6005.0,2895.0,16735.0,14850.0,10350.0,16335.0,4480.0,19765.0,9910.0,10982.5,8267.5,11380.0,7310.0,9260.0,8300.0,10735.0,10850.0,11600.0,9050.0,4150.0,10275.5,5320.0,7300.0,4660.0,11882.5,16580.0,315.0,10940.0,10512.0,9669.0,8420.0,18985.0,2390.0,4435.0,9400.0,12030.0,8415.0,6660.0,9482.5,0.0,13367.5,1430.0,8295.0,7867.5,9012.5,15580.0,2210.0,8660.0
SN,3334.5,6950.0,17595.0,12525.0,5035.0,6365.0,4197.5,8482.5,11825.0,6517.5,5030.0,3170.0,5250.0,3150.0,5332.5,6117.5,18950.0,4200.0,4385.0,2100.0,4472.5,9345.0,4130.0,13975.0,5800.0,13075.0,2300.0,9037.5,12950.0,2575.0,4650.0,5175.0,16845.0,6457.5,14350.0,8897.5,5300.0,2795.0,6615.0,6245.0,5670.0,13367.5,0.0,12775.0,5400.0,6062.5,6022.5,6375.0,13122.5,6650.0
TH,10252.5,17125.0,7142.5,1540.0,16800.0,13660.0,9882.5,17620.0,3291.0,17465.0,8920.0,10160.0,7260.0,10187.5,7842.5,7900.0,9455.0,9440.0,9538.5,11695.0,7922.0,2920.0,8830.0,4600.0,7232.5,3720.0,11050.0,15465.0,1185.0,10545.0,9200.0,8660.0,9620.0,19730.0,2200.0,3489.5,8135.0,10740.0,7065.0,5830.0,8272.5,1430.0,12775.0,0.0,7475.0,7772.5,7440.0,13972.5,990.0,9675.0
TR,6137.5,11940.0,14422.5,5375.0,10565.0,8160.0,5142.5,13155.0,6430.0,11072.5,2030.0,2747.5,1100.0,2595.0,3752.5,2480.0,16227.5,2600.0,2831.5,4930.0,815.0,4482.5,2030.0,8950.0,4842.5,7805.0,3435.0,11742.5,8157.5,4100.0,2582.5,2922.5,16905.0,12027.5,8890.0,3345.0,1750.0,3505.0,1795.0,2097.5,2479.0,8295.0,5400.0,7475.0,0.0,4780.0,1167.5,8442.5,7502.5,7587.5
TZ,2525.0,9397.5,11080.0,6630.0,9230.0,12400.0,1990.0,10555.0,9710.0,11702.5,6720.0,5210.0,3665.0,6402.5,1237.5,7514.0,15582.5,6860.0,7400.0,4120.0,4697.5,5607.5,5395.0,11547.5,670.0,11100.0,6332.5,14947.5,7830.0,3450.0,7167.5,7647.5,13162.5,11640.0,9797.5,5385.0,6845.0,7397.5,6950.0,3605.0,7527.5,7867.5,6062.5,7772.5,4780.0,0.0,6175.0,12752.5,8762.5,2442.5
UA,6650.0,12820.0,14927.5,6332.5,10650.0,7300.0,6042.5,13060.0,6450.0,10365.0,1204.0,2810.0,2270.5,2865.0,4857.5,1160.0,15670.0,2025.0,2134.0,5667.5,1490.0,4567.5,1675.0,8200.0,5850.0,7030.0,3487.5,10795.0,8480.0,5207.5,1785.0,1640.0,17337.5,11987.5,8805.0,3942.5,690.0,3344.0,755.0,3135.0,1265.0,9012.5,6022.5,7440.0,1167.5,6175.0,0.0,7845.0,7270.0,8335.0
US,10572.5,8387.5,15920.0,12655.0,6735.0,732.0,10175.0,8050.0,11150.0,3815.0,6715.0,6310.0,9432.5,6100.0,11555.0,6945.0,11815.0,6165.0,5918.0,8512.5,7385.0,12045.0,7215.0,10900.0,12080.0,11150.0,6150.0,3035.0,14847.5,8745.0,6200.0,6260.5,14270.0,5630.0,13772.5,11260.0,7190.0,5780.0,7820.0,10725.0,6637.5,15580.0,6375.0,13972.5,8442.5,12752.5,7845.0,0.0,13145.0,13125.0
VN,10650.0,17465.0,7737.5,1885.0,17382.5,12732.5,10512.5,18325.0,2330.0,18060.0,8295.0,10260.0,8052.5,10072.0,7825.0,7817.0,8417.5,9210.0,9230.0,11495.0,8077.5,3000.0,8725.0,3660.0,8655.0,2700.0,10667.5,14600.0,2100.0,10695.0,9242.5,8400.0,9555.0,19032.5,1755.0,3352.5,7840.0,10072.0,6740.0,6497.5,8302.5,2210.0,13122.5,990.0,7502.5,8762.5,7270.0,13145.0,0.0,10345.0
ZA,2490.0,8122.5,10450.0,8580.0,7775.0,12950.0,2777.5,9162.5,11720.0,10665.0,8767.5,7475.0,6265.0,8047.5,4665.0,9695.0,14387.5,8700.0,9060.0,4677.5,7470.0,8035.0,7735.0,13525.0,2915.0,13440.0,7655.0,14387.5,8650.0,4510.0,9265.0,9702.5,11650.0,10590.0,10995.0,7840.0,9042.5,8057.5,9200.0,6262.5,9582.5,8660.0,6650.0,9675.0,7587.5,2442.5,8335.0,13125.0,10345.0,0.0
