place_id,AO,AR,AU,BD,BR,CA,CD,CL,CN,CO,DE,DZ,EG,ES,ET,FI,FJ,FR,GB,GH,GR,IN,IT,JP,KE,KR,MA,MX,MY,NG,NL,NO,NZ,PE,PH,PK,PL,PT,RU,SA,SE,SG,SN,TH,TR,TZ,UA,US,VN,ZA
PE,9911.125,2564.0,15279.666666666666,19000.25,2502.125,4863.625,10103.25,2509.625,19765.75,2187.875,9785.0,9421.125,10341.25,9257.5,11287.5,9581.25,11756.25,9531.25,9861.25,9954.125,10405.0,17948.625,10017.5,19695.0,11529.666666666666,12531.25,9250.0,4217.75,18377.777777777777,10568.625,9703.75,9506.125,10655.555555555555,0.0,18145.0,13748.75,9810.0,9465.5,12388.0,11966.0,9868.125,17660.25,8797.125,19699.375,10168.75,10898.875,9925.0,4344.25,19545.625,10217.5
PH,11274.75,19775.375,5254.125,2520.875,16399.375,11645.875,11934.5,17555.625,2470.75,14671.75,10110.875,11051.125,10303.75,10591.25,9785.0,9130.25,3443.25,10306.25,9866.0,11391.625,10271.625,4161.75,10579.625,2412.25,10475.625,2453.0,12100.0,13725.625,2238.75,10609.75,10134.875,9743.375,10428.875,18145.0,0.0,4021.5,9928.25,11091.625,9862.5,8011.125,10143.75,2405.625,13309.5,2286.5,9611.25,10705.5,9786.625,12798.625,1152.25,12340.875
PK,6807.5,12371.125,10362.5,1761.25,12832.125,7910.375,6559.25,16652.5,3736.625,10805.625,5055.625,4102.5,3309.75,4878.375,4153.625,4373.125,13223.75,5838.75,5606.75,7641.5,4195.625,988.75,5359.375,5946.875,5506.0,4434.0,5803.125,11995.625,3610.125,5732.0,5261.875,5100.625,12097.625,13748.75,4021.5,0.0,4936.25,4762.875,3742.25,2431.875,4806.25,4535.5,6808.75,3020.0,1891.125,5693.5,2057.875,9710.375,3174.0,8659.875
PL,6723.375,12245.0,15756.25,6076.625,9533.75,6104.5,6677.625,9836.875,6475.0,9461.25,690.0,1796.25,1738.375,1715.375,4181.375,1087.125,16756.25,1300.0,1411.25,5733.75,1619.875,5618.125,1291.25,7768.75,6433.25,7220.0,2096.625,8266.25,7702.5,5263.125,1130.0,939.5,17447.5,9810.0,9928.25,4936.25,0.0,2526.75,1254.375,3193.0,870.125,7761.375,4338.625,7207.125,1412.25,5464.5,815.125,6628.75,7137.125,9375.125
PT,6362.5,9654.125,16491.75,7976.5,7558.625,5802.5,5937.125,9065.625,8331.25,8172.5,1897.875,1511.25,2853.25,585.25,5255.25,2903.625,17012.375,1635.875,1667.5,4877.25,2301.875,6932.75,1864.375,9650.0,7375.375,9617.5,553.0,8755.625,10256.75,4124.75,1750.25,2666.25,9796.25,9465.5,11091.625,4762.875,2526.75,0.0,2827.5,4549.0,2211.0,10073.375,3834.75,9626.75,2592.875,6150.375,1997.5,5978.75,9848.75,9502.125
RU,7147.625,12781.0,14627.5,4964.5,9589.625,5482.5,7113.75,10460.25,5795.0,8964.75,1602.5,2918.5,2468.5,2802.5,4524.625,1385.375,16165.625,2385.25,2500.0,6130.75,1775.0,4237.625,1759.125,6910.0,5765.625,6173.75,4111.75,8086.25,6495.375,5260.0,1665.875,1640.375,12005.0,12388.0,9862.5,3742.25,1254.375,2827.5,0.0,2907.5,1506.25,6421.25,5013.75,6322.5,1748.125,5669.0,913.75,7512.5,5827.125,10109.625
SA,5247.75,12592.875,11299.5,3550.125,10210.875,8351.25,5050.875,10086.25,5591.875,9273.625,4151.0,3556.75,1677.25,3702.375,2424.0,4080.5,16444.375,4361.875,4976.25,4997.25,3151.25,3756.625,3906.75,7486.25,4292.5,6523.25,3704.375,11422.5,5018.875,4229.375,4111.5,4468.875,13792.5,11966.0,8011.125,2431.875,3193.0,4549.0,2907.5,0.0,4342.25,7346.375,5296.125,5671.875,1752.5,4441.75,2448.0,10078.75,6435.0,7496.25
SE,7135.625,11607.5,14457.875,6021.25,9703.625,5852.5,7497.0,10359.375,5743.75,9202.5,976.0,2978.125,3176.875,1766.75,5895.375,535.0,16754.25,1458.75,1460.0,6449.875,1762.25,5405.0,1456.25,7693.75,6906.25,6888.75,3432.0,8293.75,8955.375,4968.625,1061.25,854.75,16263.75,9868.125,10143.75,4806.25,870.125,2211.0,1506.25,4342.25,0.0,8760.625,5017.125,7543.375,1774.375,7538.0,1360.625,6456.25,7544.125,9780.375
SG,10921.75,19587.5,5309.75,2933.75,16612.875,10372.75,10393.625,17615.875,3731.5,14723.0,9413.75,7867.0,9071.25,9745.0,6333.625,7818.25,6141.875,10675.0,10887.5,9650.0,9424.875,4106.0,10170.625,5717.5,6039.75,4115.625,9643.875,14323.625,312.75,9260.625,9644.25,9153.5,6755.125,17660.25,2405.625,4535.5,7761.375,10073.375,6421.25,7346.375,8760.625,0.0,9893.75,1978.5,6060.875,6527.125,7827.375,14390.0,1991.5,9630.5
SN,4068.75,9502.5,15482.5,8352.5,7666.875,7318.875,4068.25,8232.125,9631.25,8329.125,4867.5,3799.25,4218.25,3641.25,4527.0,5868.375,16592.0,4452.5,4818.75,1741.625,4477.625,7710.625,4125.5,10063.75,4849.75,9868.25,2407.25,9225.0,10129.75,3086.875,4726.875,4947.5,16216.25,8797.125,13309.5,6808.75,4338.625,3834.75,5013.75,5296.125,5017.125,9893.75,0.0,9285.875,4764.375,5975.875,4661.0,6543.875,10254.5,8231.625
TH,9622.125,12271.25,8130.125,1546.25,14828.75,9789.75,9512.5,17945.0,3759.125,12560.625,8050.0,7186.0,7560.75,8453.375,6866.375,7580.875,8135.25,9206.25,9485.625,9830.75,8276.25,2454.5,8716.25,4572.0,7830.625,3531.25,8400.75,14154.125,1201.375,7999.375,8598.75,7894.5,9947.125,19699.375,2286.5,3020.0,7207.125,9626.75,6322.5,5671.875,7543.375,1978.5,9285.875,0.0,6214.5,7887.125,6860.875,13275.0,1365.375,9987.5
TR,5372.25,12375.25,14762.0,3508.875,9093.375,6746.875,5631.5,10776.75,4365.75,9182.0,1745.625,1882.5,1255.625,1838.875,3619.25,1866.25,16341.125,1739.625,2036.875,5688.875,1112.0,3743.0,1417.875,7900.125,5071.125,6653.375,2355.25,9606.125,7253.625,4241.5,1817.875,1837.25,17584.25,10168.75,9611.25,1891.125,1412.25,2592.875,1748.125,1752.5,1774.375,6060.875,4764.375,6214.5,0.0,4080.625,1403.25,7912.875,6409.75,6508.625
TZ,3190.75,11612.375,12512.75,5486.125,8974.625,10280.125,2431.5,11503.666666666666,9042.625,9192.625,7693.875,4317.25,3782.75,6011.875,2135.5,7338.5,16271.75,6497.625,6401.125,5667.0,4972.25,6147.0,6005.625,10310.25,1058.875,9632.75,5042.625,11510.125,7995.75,3270.375,8042.125,7045.5,15003.0,10898.875,10705.5,5693.5,5464.5,6150.375,5669.0,4441.75,7538.0,6527.125,5975.875,7887.125,4080.625,0.0,4344.125,11561.25,7648.875,2341.25
UA,6438.0,11278.25,15043.25,5117.875,9636.125,6723.75,5757.125,10195.875,6497.5,9472.25,1503.875,1928.125,1826.25,1846.25,4066.75,1552.125,16664.375,1672.875,1671.75,5814.375,1539.0,4191.875,1554.375,7843.75,5563.375,7083.875,2720.625,8741.375,7991.25,4388.75,1559.5,1620.0,17079.875,9925.0,9786.625,2057.875,815.125,1997.5,913.75,2448.0,1360.625,7827.375,4661.0,6860.875,1403.25,4344.125,0.0,7791.25,7233.875,9512.625
US,9416.25,10322.0,16525.0,12741.25,7432.375,853.375,9322.25,8381.875,10945.625,3664.0,6502.5,6792.0,9288.75,6108.75,9968.75,7112.5,16447.5,6129.375,5568.75,8502.5,7828.375,12045.75,6925.0,10818.75,11378.75,11158.75,6176.25,3554.875,14056.25,8476.0,6256.25,6347.5,19606.25,4344.25,12798.625,9710.375,6628.75,5978.75,7512.5,10078.75,6456.25,14390.0,6543.875,13275.0,7912.875,11561.25,7791.25,0.0,12790.0,12616.375
VN,10088.375,12763.375,5806.625,1559.75,17103.25,10503.75,10061.125,18345.125,1692.5,13423.25,7733.875,8560.5,7921.25,9323.25,6740.0,7163.0,9067.125,9299.375,9105.5,9643.5,7812.375,2320.875,8809.75,3454.0,8352.125,2197.375,9639.875,14051.25,1327.625,9028.75,8900.25,7349.5,8865.25,19545.625,1152.25,3174.0,7137.125,9848.75,5827.125,6435.0,7544.125,1991.5,10254.5,1365.375,6409.75,7648.875,7233.875,12790.0,0.0,10504.75
ZA,4219.75,12125.125,10871.25,9606.125,8848.125,10881.875,2948.5,10965.5,12644.5,9900.0,9659.75,6225.375,7432.25,8913.125,6569.875,9581.875,16331.625,9650.0,9646.25,7397.625,9425.0,9625.75,9832.125,13234.375,4314.375,12096.25,8761.0,12764.5,10335.625,6124.625,9995.625,9531.25,16785.875,10217.5,12340.875,8659.875,9375.125,9502.125,10109.625,7496.25,9780.375,9630.5,8231.625,9987.5,6508.625,2341.25,9512.625,12616.375,10504.75,0.0
