place_id,AE,AO,AR,AT,AU,BD,BE,BF,BH,BO,BR,BW,CA,CD,CH,CI,CL,CM,CN,CO,CR,CU,CZ,DE,DJ,DK,DZ,EC,EG,ES,ET,FI,FJ,FR,GB,GH,GR,GT,HU,IE,IN,IQ,IR,IS,IT,JO,JP,KE,KH,KR,KW,LA,LB,MA,MG,MN,MR,MX,MY,MZ,NA,NG,NL,NO,NP,NZ,OM,PA,PE,PG,PH,PK,PL,PT,QA,RO,RS,RU,RW,SA,SB,SE,SG,SN,TH,TN,TO,TR,TZ,UA,UG,US,UY,UZ,VN,VU,WS,ZA,ZM,ZW
BR,12113.7,6234.8,2340.0,9572.7,14009.7,16829.2,9263.2,6121.0,11726.5,1731.9,0.0,7459.3,6968.0,6699.9,9106.1,5038.0,2930.2,6635.7,17900.0,3660.0,4846.1,4885.8,9627.3,9508.8,9955.0,9609.0,7412.1,3474.5,9455.1,7260.6,9460.6,10361.0,13873.4,8726.9,8773.9,5518.9,9282.8,5383.5,9534.3,8746.4,14444.5,10934.9,12016.8,8955.6,9006.8,10461.3,17371.0,8410.2,17470.8,18249.6,11322.7,18257.8,10267.9,7268.1,9371.4,16564.7,4959.7,6850.0,16432.4,7940.8,6634.0,6685.1,9239.8,9452.6,15325.1,12039.8,12365.8,4621.9,3171.1,16242.6,19245.2,13989.9,9877.1,7289.7,11657.4,10012.5,9458.1,11180.0,8189.2,10752.8,15587.5,10068.9,16108.3,5003.0,16730.0,8210.1,13272.5,10127.9,8442.7,10178.5,8035.8,6724.6,2277.5,13755.5,17271.3,14280.9,13388.9,7472.5,7734.6,7488.5
BW,6289.9,2062.3,8153.9,7776.0,10332.7,8568.8,8191.7,4928.2,6146.5,9009.8,7459.3,0.0,12623.5,2082.2,8197.8,4688.4,8291.3,2972.9,11411.8,10126.1,11776.4,11945.4,8384.9,8560.2,4169.9,9138.7,7129.9,10502.1,5399.7,8013.3,3940.1,9259.7,14669.3,8442.9,8770.3,4312.5,6778.7,12721.0,8110.0,8839.5,7896.8,6477.7,6940.0,10022.1,7544.8,6324.5,12881.0,2909.9,9603.9,12073.3,6501.0,9963.5,6571.0,7341.6,2351.2,11812.8,5917.3,14498.4,8737.5,598.2,913.5,3602.6,8800.1,9145.2,8490.4,11750.0,6166.9,11350.5,10154.2,13112.0,11270.6,7974.9,8498.3,7878.7,6664.3,7670.7,7886.4,9030.1,2459.5,6194.2,13701.0,9227.6,9181.7,6014.2,9354.5,6919.5,14821.4,7432.4,2330.5,8191.7,2920.1,12496.7,8037.3,8751.3,9900.2,13775.2,15875.5,258.8,996.7,915.6
CA,10940.0,10303.6,8983.6,6551.8,16217.6,12481.7,5655.3,7976.5,10426.7,6517.9,6968.0,12623.5,0.0,10078.2,6027.9,8079.3,8559.3,9374.0,10500.0,4527.0,3677.4,2620.3,6358.3,6137.4,10928.3,5659.1,6123.5,4908.3,8600.4,5691.4,11373.1,6098.8,12104.5,5652.0,5349.9,8317.6,7628.0,3520.4,6716.8,5094.3,11149.0,9220.2,9581.3,4082.9,6655.3,8872.1,10310.5,11619.9,13782.5,10485.5,9856.0,12917.8,8437.1,5683.5,14233.9,9581.7,6146.3,3569.5,14793.2,13440.9,11649.8,8540.0,5700.1,5703.7,11611.8,14378.9,10812.3,3712.2,6184.5,14131.0,13229.9,10748.1,6515.9,5285.9,10517.3,7277.1,7286.2,7197.8,11411.8,10096.9,12663.9,5782.2,14897.7,6267.8,13665.0,6698.5,12087.1,7726.7,12212.6,7201.2,11221.2,732.3,8994.8,9890.4,12700.1,12910.8,11578.7,12851.3,12010.6,12514.1
CD,5059.4,538.2,7913.8,5487.1,13014.7,8725.2,6230.5,2793.3,4894.6,9025.5,6699.9,2082.2,10078.2,0.0,5778.7,2669.9,9187.8,992.1,11517.5,10147.7,10316.7,10551.6,6096.5,6145.2,3548.1,6304.8,4792.2,10042.1,4190.2,5767.6,3081.3,6785.7,16951.6,6024.0,5975.7,1797.8,4915.4,11323.7,5476.0,6616.9,8128.1,4939.2,5448.7,8129.7,5419.5,4559.4,13563.5,2414.7,10470.7,12214.1,5122.8,10232.5,4882.7,4830.6,4692.8,10663.7,4326.7,13590.3,9641.4,2781.3,1836.7,1766.7,6308.9,6979.8,8213.0,14136.5,5041.2,9886.2,10173.4,15660.4,11683.8,7204.1,5952.2,5775.3,4966.5,5572.3,5431.6,6860.2,1658.1,4858.3,17452.6,6815.4,10090.6,4727.6,9607.0,4532.3,16667.9,5109.8,2046.6,6109.4,1750.5,10110.9,7930.8,7551.2,10390.1,16316.5,17084.8,2777.4,1816.8,2210.9
CH,4777.7,6234.3,11127.9,684.3,16575.7,7588.7,489.2,3942.3,4467.1,10093.1,9106.1,8197.8,6027.9,5778.7,0.0,4713.2,11852.4,4763.8,8115.2,9001.8,9427.8,8188.7,616.7,751.7,5061.2,960.9,1016.9,9608.6,2692.9,1149.7,5160.0,1790.4,16669.1,435.0,746.3,4543.7,1632.0,9437.4,794.1,1019.3,6191.6,3386.9,3888.2,2616.8,684.9,2921.3,9627.9,5937.0,9335.5,8747.5,4051.2,8924.0,2697.3,1780.4,8175.5,7144.2,3806.9,9582.6,9984.0,8097.7,7927.2,4040.9,629.8,1468.4,6809.6,18792.4,5020.3,8841.3,10273.5,14222.8,10371.6,5464.8,996.3,1647.3,4527.7,1419.1,955.8,2188.4,5734.2,4233.0,15541.8,1513.7,10288.5,4153.8,9059.0,968.6,16886.0,2023.9,6205.1,1639.0,5468.6,6410.5,11121.5,4939.1,8922.0,16236.4,16458.0,8314.1,7315.3,7530.7
CI,6425.6,2792.9,7486.9,5126.5,16073.3,10364.3,5241.4,765.4,6051.4,7825.7,5038.0,4688.4,8079.3,2669.9,4713.2,0.0,8238.7,1859.9,12259.0,7410.6,8262.5,7841.1,5168.2,5128.9,5076.5,5788.2,3235.1,8308.5,4802.4,3871.1,4745.8,6407.3,18996.4,4883.5,5131.0,452.7,4260.8,8739.1,5058.7,5333.5,9106.5,5677.1,6227.7,6193.5,4201.7,4963.1,13924.7,4857.1,12271.3,13114.6,6000.6,11816.0,5103.5,2870.1,6266.1,11808.0,1620.2,9339.8,11830.7,5715.1,4156.2,1425.8,5188.7,6108.2,10117.1,18348.3,7056.2,7621.8,8217.3,17848.5,13988.9,8055.3,5667.4,3726.4,6173.0,5159.2,4977.7,6463.9,4189.7,5996.5,18756.2,6244.7,12771.1,1815.3,11673.5,3806.9,18999.5,5052.8,4851.8,5723.3,4104.0,8124.1,7112.3,7992.5,12230.2,19011.7,19194.9,5107.2,4846.8,4947.7
CL,14810.5,8121.7,1137.6,12486.8,11342.0,17257.5,11646.5,8867.8,14259.2,1726.5,2930.2,8291.3,8559.3,9187.8,11852.4,8238.7,0.0,9281.7,19000.0,4250.4,4866.3,6278.3,12023.9,12498.0,13490.1,12279.7,10310.2,3779.7,13231.0,10709.0,12084.2,13318.0,10714.6,11650.0,11644.0,8541.7,12304.4,5867.5,12568.8,11107.8,16333.0,14206.5,14857.6,11510.9,11889.4,13432.8,17241.0,11919.1,17141.1,18427.0,14227.1,18718.3,12800.6,9875.1,10644.9,19223.9,8370.3,6583.5,16705.3,9240.4,8147.1,8600.6,11851.6,12156.5,18867.3,9378.1,16206.7,4805.5,2464.8,13196.0,17338.0,16456.2,12398.5,9880.0,14387.6,12605.8,12210.0,14111.0,10497.4,13909.8,11849.3,12334.4,16342.8,8301.5,17210.2,11056.2,9589.2,13222.3,10523.2,13095.9,10892.1,8067.5,1365.0,16601.3,18696.0,11597.3,9574.9,8140.3,9387.3,9409.9
CM,4569.9,1017.7,8332.3,4858.7,13854.5,8811.4,5248.4,1754.8,4604.4,8580.6,6635.7,2972.9,9374.0,992.1,4763.8,1859.9,9281.7,0.0,11084.6,8749.4,9576.5,9437.2,5017.8,5231.8,3575.3,5623.6,3526.8,9361.4,3391.3,4383.6,3037.0,6274.9,18546.4,5075.2,5324.9,1411.4,4139.6,10411.8,4917.2,5627.5,8131.6,4575.8,5100.6,6922.1,4232.5,4157.8,12694.1,3103.6,10516.7,11915.3,4738.0,10428.4,4093.2,3823.1,5035.8,10610.0,3192.3,11846.3,10254.1,3848.1,2864.3,668.0,5324.8,5922.4,8029.5,14836.0,5209.7,9222.8,9707.8,15509.8,12182.2,6712.5,5225.8,4429.6,4778.6,4896.9,4877.1,6035.4,2174.7,4321.4,17694.4,6232.8,10535.6,3616.6,9989.9,3477.9,18908.9,4376.5,2997.8,5340.9,2201.9,9419.4,8124.3,6711.3,10807.4,17098.0,18885.0,3774.1,2830.3,3194.7
CN,5964.4,11611.3,19265.6,7453.7,8966.8,3026.0,7970.0,11312.2,6225.8,19148.3,17900.0,11411.8,10500.0,11517.5,8115.2,12259.0,19000.0,11084.6,0.0,14974.6,13976.6,12880.0,7453.8,7351.8,8079.5,7214.9,9142.4,15645.6,7545.3,9213.0,8311.9,6301.5,8795.0,8214.1,8140.1,12226.0,7610.7,13663.7,7335.8,8282.5,3790.2,6401.4,5615.6,7813.8,8130.0,7049.2,2100.0,9601.0,3290.8,950.3,6233.3,2401.2,7110.3,10305.7,10191.1,1166.2,11519.0,12435.0,4347.8,11764.3,11912.4,10786.9,7824.3,6700.0,3130.3,10260.7,5920.5,14702.9,16634.0,5255.5,2852.1,3781.7,6950.0,9614.0,6180.5,7456.1,7417.5,5790.2,10165.2,6176.5,7156.6,6705.4,4480.3,12170.7,3297.0,8591.9,9633.0,7506.6,9668.1,6450.0,9515.0,11157.4,19146.0,3942.3,2330.0,8285.7,9400.4,11715.3,10981.1,10487.0
CO,13620.7,9412.8,4673.0,9255.8,14322.4,16649.5,8461.2,8246.9,13430.9,2879.0,3660.0,10126.1,4527.0,10147.7,9001.8,7410.6,4250.4,8749.4,14974.6,0.0,1251.3,2242.6,9530.7,9432.2,11636.6,9188.7,8359.5,725.9,11505.1,8030.0,12028.5,9677.5,13139.0,8630.0,8500.0,7224.0,10030.9,2101.1,9563.3,8317.2,15934.0,12303.6,12208.6,7422.2,9336.6,11516.3,14306.0,11696.5,17674.3,14853.6,12381.4,18591.4,11032.1,7539.6,12615.1,15046.6,6422.3,3189.8,19748.8,10938.4,9511.4,8222.8,8826.7,8732.2,16465.0,12421.6,14228.4,753.4,1880.0,16181.6,17872.3,15331.4,9646.7,7296.0,13512.4,10125.1,9439.2,10906.4,11258.4,12524.6,14307.3,9497.5,19717.0,5424.5,17277.0,8532.2,12032.8,10735.3,11529.4,10236.8,11624.6,3491.2,4772.0,13999.8,17736.6,14128.5,11530.7,10719.2,10244.2,10543.4
CR,14602.7,9953.1,5683.3,9724.1,14174.3,16759.6,9077.6,8567.8,14224.8,3885.4,4846.1,11776.4,3677.4,10316.7,9427.8,8262.5,4866.3,9576.5,13976.6,1251.3,0.0,1402.3,9803.8,9641.1,13852.1,9492.7,8793.1,1328.9,12019.0,8504.6,13201.2,9664.7,10768.2,8926.1,8707.3,9025.5,10723.2,855.9,9905.8,8473.4,16059.8,12494.3,13115.5,7485.7,9660.2,12393.8,13224.4,13301.5,17100.0,14044.3,13322.9,16671.1,11944.3,8227.7,15150.5,14372.5,7712.9,1926.2,18349.8,13480.3,11312.0,9558.0,9071.5,9227.8,16238.5,11723.5,15145.7,543.9,2601.5,14536.2,16491.1,15999.1,9918.5,7747.5,14115.0,10313.7,10151.9,10854.4,12270.5,13463.3,13085.7,9587.4,18696.7,7608.7,17177.8,9361.3,9568.2,11348.2,13128.7,10438.7,12220.0,3226.0,5531.2,14335.5,16763.0,12811.1,9087.8,11562.4,12104.9,11729.9
CU,12630.8,10394.2,6892.4,8613.2,15807.6,15553.2,7723.9,8121.9,12292.7,4739.7,4885.8,11945.4,2620.3,10551.6,8188.7,7841.1,6278.3,9437.2,12880.0,2242.6,1402.3,0.0,8263.1,8293.5,12110.1,8125.8,8195.1,2620.7,10180.3,7459.2,11942.2,8309.1,12123.4,7725.1,7279.0,8299.3,8672.4,1266.2,8594.9,7113.8,13961.1,11191.7,11853.6,6078.1,8690.9,10838.0,12297.1,12249.6,16373.6,12591.9,12145.2,16091.4,10101.8,7163.0,13719.7,12464.3,7115.7,1779.1,17467.7,12908.7,10838.0,8851.1,7781.7,8052.0,14439.6,13258.7,12946.2,1604.0,3931.2,16023.0,16288.8,13308.5,8339.9,7148.1,12672.5,9160.2,8731.8,9576.6,11884.3,11963.5,13533.4,8278.6,18421.3,6761.6,16483.3,8320.7,11933.0,9671.2,12396.4,8715.9,11717.9,1830.4,6760.1,11797.2,15703.6,13644.3,9647.2,11979.9,11707.3,12091.3
CZ,4456.6,6150.3,11842.3,251.8,16087.9,7342.2,714.0,4626.8,4182.5,10719.0,9627.3,8384.9,6358.3,6096.5,616.7,5168.2,12023.9,5017.8,7453.8,9530.7,9803.8,8263.1,0.0,280.0,5064.0,636.0,1712.8,10042.8,2627.2,1772.5,5204.5,1349.0,16220.7,883.4,1035.2,5172.5,1537.9,9847.0,443.8,1437.2,5713.4,3058.3,3396.3,2632.2,922.3,2635.9,9086.0,6077.9,8910.1,8260.1,3679.2,8473.4,2547.2,2471.0,8220.9,6489.5,4327.0,9748.3,9612.0,8216.3,7780.2,4660.0,710.9,1119.7,6223.6,18135.7,4777.2,9391.8,10914.2,13760.3,9905.4,5089.7,517.0,2242.1,4212.5,1081.5,741.6,1667.3,6095.4,4070.3,15195.4,1060.9,9764.6,4862.2,8586.7,1429.0,16484.4,1644.8,6578.6,1142.8,5512.9,6569.8,11512.6,4331.2,8299.5,15934.4,16045.8,8425.0,7274.7,7498.5
DE,4653.2,6555.9,11901.0,524.0,16096.2,7189.6,651.0,4794.3,4269.9,10412.4,9508.8,8560.2,6137.4,6145.2,751.7,5128.9,12498.0,5231.8,7351.8,9432.2,9641.1,8293.5,280.0,0.0,5318.9,355.0,1832.0,9861.4,2894.6,1870.0,5350.0,1102.3,16198.8,878.0,932.0,5158.4,1801.0,9579.3,686.4,1315.0,5780.4,3275.4,3510.0,2390.9,1181.4,2934.5,8917.5,6339.0,8858.8,8129.8,3896.5,8464.3,2623.4,2624.2,8477.0,6372.3,4470.4,9628.5,9598.0,8764.2,8166.2,4862.1,576.9,839.0,6393.5,18175.6,4958.6,9402.5,11070.0,13544.2,9684.0,5221.2,517.0,2310.0,4373.1,1293.2,991.9,1608.5,6263.9,4273.7,14710.8,810.0,9912.3,5020.3,8602.1,1501.1,16375.3,2029.8,6902.3,1186.6,5998.4,6715.4,11673.7,4315.4,8299.9,15737.3,15335.1,8729.1,7289.2,7885.7
DJ,2002.3,4140.7,11293.2,4767.4,12329.3,5295.2,5308.4,4832.1,1956.1,11631.0,9955.0,4169.9,10928.3,3548.1,5061.2,5076.5,13490.1,3575.3,8079.5,11636.6,13852.1,12110.1,5064.0,5318.9,0.0,5701.1,4757.0,13230.4,2290.1,5425.2,556.6,5967.9,15080.7,5582.4,5888.4,4714.8,3493.7,13744.0,4695.8,6218.9,4723.2,2252.0,2760.3,7679.4,4446.5,2142.8,9877.3,1470.9,7550.6,9160.9,2051.4,7124.25,2387.9,5302.7,3318.3,8145.1,6253.8,14185.8,6620.5,4054.2,4840.4,3782.5,5459.6,6109.8,5088.4,14927.0,2028.9,13701.0,14059.7,12431.3,8609.1,3944.3,5059.5,5548.2,1993.3,4048.3,4676.932,4886.4,1948.5,1567.0,13564.6,5636.4,6793.6,6310.5,6668.3,4237.1,16298.3,3322.6,1987.65,4553.3,1798.3,11552.8,11317.9,4763.5,7389.1,15025.3,16094.9,4766.6,3097.5,3453.3
DK,4826.5,7102.7,11838.2,870.0,16052.6,7291.94,764.9,4974.0,4793.9,10345.7,9609.0,9138.7,5659.1,6304.8,960.9,5788.2,12279.7,5623.6,7214.9,9188.7,9492.7,8125.8,636.0,355.0,5701.1,0.0,2134.7,9934.2,3197.4,2070.0,5438.0,881.6,15718.0,1027.0,956.6,5647.7,2034.4,9306.9,1010.3,1237.9,5619.5,3424.0,3751.4,2110.9,1532.0,3204.5,8609.4,6600.0,8831.2,7959.9,4201.6,8302.7,3124.9,2830.8,8742.5,6201.3,4578.0,9541.2,9392.5,9099.4,8549.9,5178.0,621.0,483.0,6249.7,17871.9,5072.8,9052.5,11085.0,13835.1,9305.2,5214.2,670.1,2297.2,4615.6,1551.9,1106.9,1563.5,6403.6,4541.0,14263.8,522.0,9969.3,5069.5,8614.5,1951.1,16119.9,2036.2,7249.4,1444.4,6180.0,6218.3,11821.6,4371.2,8305.0,15620.5,15067.1,9355.5,7661.4,8393.4
