place_id,AE,AO,AR,AT,AU,BD,BE,BF,BH,BO,BR,BW,CA,CD,CH,CI,CL,CM,CN,CO,CR,CU,CZ,DE,DJ,DK,DZ,EC,EG,ES,ET,FI,FJ,FR,GB,GH,GR,GT,HU,IE,IN,IQ,IR,IS,IT,JO,JP,KE,KH,KR,KW,LA,LB,MA,MG,MN,MR,MX,MY,MZ,NA,NG,NL,NO,NP,NZ,OM,PA,PE,PG,PH,PK,PL,PT,QA,RO,RS,RU,RW,SA,SB,SE,SG,SN,TH,TN,TO,TR,TZ,UA,UG,US,UY,UZ,VN,VU,WS,ZA,ZM,ZW
BR,12119.375,6217.875,2340.0,9578.125,13969.625,16844.625,9263.0,6125.0,11719.875,1720.25,0.0,7462.625,6970.625,6701.125,9108.25,5035.625,2932.375,6623.5,17862.5,3660.0,4846.625,4889.875,9633.0,9508.875,9963.75,9605.75,7412.125,3458.125,9461.375,7260.125,9455.125,10352.25,13875.75,8726.125,8773.0,5546.875,9279.75,5383.75,9542.25,8759.375,14441.25,10928.0,12024.375,8926.375,9017.0,10483.5,17370.0,8397.25,17474.375,18247.625,11300.25,18255.25,10260.625,7268.0,9373.875,16565.875,4949.5,6850.0,16419.25,7968.25,6630.0,6706.375,9233.0,9464.125,15331.625,12038.5,12373.625,4628.625,3171.125,16269.75,19253.75,14016.125,9860.0,7290.0,11652.0,10024.375,9476.0,11180.0,8192.25,10747.25,15583.375,10072.75,16050.0,5018.375,16740.0,8220.375,13265.625,10139.0,8452.75,10171.875,8047.5,6725.75,2277.5,13770.0,17235.375,14223.625,13383.0,7443.75,7747.625,7485.625
BW,6290.875,2087.625,8153.125,7787.125,10274.625,8560.875,8175.25,4915.875,6133.875,9035.375,7462.625,0.0,12620.375,2080.875,8194.375,4682.5,8269.125,2970.5,11394.0,10092.625,11782.75,11939.125,8398.875,8564.0,4143.625,9146.25,7147.625,10455.875,5388.375,8015.375,3950.75,9265.5,14675.375,8438.0,8778.25,4317.75,6799.625,12728.0,8132.5,8847.25,7876.625,6477.5,6946.75,10052.875,7561.0,6319.75,12876.875,2910.25,9602.75,12069.75,6510.625,9964.375,6589.25,7334.5,2350.0,11791.0,5934.125,14495.875,8727.5,602.75,911.125,3587.875,8803.125,9171.375,8499.875,11744.375,6165.0,11357.25,10132.125,13132.5,11268.25,7967.125,8496.375,7878.625,6669.75,7666.875,7885.375,9042.625,2462.0,6186.125,13682.5,9233.375,9184.875,6024.625,9341.25,6926.0,14821.125,7437.75,2346.25,8192.125,2920.375,12491.0,8025.375,8781.0,9912.0,13800.25,15900.5,258.75,994.625,915.125
CA,10951.875,10305.375,8982.625,6549.125,16226.25,12483.375,5655.375,7974.375,10429.875,6505.0,6970.625,12620.375,0.0,10060.875,6037.5,8088.5,8571.0,9376.625,10536.875,4531.625,3674.5,2620.25,6361.875,6137.875,10929.375,5649.375,6122.5,4910.375,8586.75,5688.0,11375.75,6100.75,12101.125,5651.25,5346.0,8320.125,7628.0,3512.25,6722.25,5133.125,11150.0,9214.875,9586.375,4053.0,6656.625,8873.25,10310.625,11626.0,13796.875,10483.125,9867.375,12892.875,8423.25,5683.625,14268.875,9587.5,6131.875,3599.25,14795.0,13443.0,11661.25,8546.625,5686.25,5692.625,11614.75,14385.25,10805.0,3719.0,6184.375,14147.5,13224.875,10742.0,6513.625,5286.125,10508.5,7284.5,7279.625,7192.25,11412.0,10106.125,12652.5,5790.25,14895.875,6264.5,13662.5,6688.375,12098.25,7728.375,12213.25,7204.625,11220.875,732.25,8994.75,9889.125,12682.0,12949.5,11577.0,12849.125,12007.25,12511.625
CD,5049.125,538.0,7894.125,5480.125,13009.625,8709.625,6230.625,2788.5,4883.5,9017.875,6701.125,2080.875,10060.875,0.0,5779.0,2661.125,9227.25,980.5,11507.375,10185.625,10307.25,10523.25,6103.875,6149.0,3520.875,6275.625,4797.75,10062.875,4189.875,5775.375,3049.5,6781.75,16927.625,6024.125,6000.625,1802.0,4915.0,11338.0,5467.5,6626.75,8112.625,4928.625,5441.625,8134.0,5420.875,4566.0,13562.5,2415.0,10470.875,12225.75,5131.375,10224.0,4882.375,4836.375,4776.0,10661.875,4322.75,13641.375,9653.125,2781.625,1853.75,1772.5,6308.625,6981.0,8216.875,14150.0,5038.625,9894.0,10154.25,15708.625,11682.25,7216.0,5945.0,5792.25,4961.375,5572.75,5426.375,6934.625,1662.375,4875.375,17467.0,6846.125,10109.875,4735.125,9588.375,4538.25,16650.5,5104.5,2077.75,6124.875,1736.375,10103.0,7917.875,7555.875,10391.375,16365.75,17109.125,2777.5,1814.625,2212.5
CH,4779.5,6237.875,11127.25,684.25,16578.5,7584.25,489.25,3937.0,4460.75,10093.75,9108.25,8194.375,6037.5,5779.0,0.0,4727.75,11845.25,4767.25,8119.375,9003.25,9421.0,8187.75,616.875,751.75,5059.25,959.875,1015.5,9600.0,2689.375,1149.875,5152.375,1785.0,16672.125,435.0,746.125,4532.0,1631.5,9443.625,792.875,1001.75,6184.375,3387.875,3896.625,2617.25,684.875,2924.625,9625.5,5933.625,9335.5,8746.75,4051.25,8918.75,2698.875,1784.125,8175.5,7139.5,3808.625,9586.375,9984.0,8105.25,7925.875,4037.0,629.875,1473.0,6814.875,18793.25,5019.75,8836.625,10272.5,14211.25,10372.0,5461.0,984.0,1649.5,4540.125,1418.75,956.125,2189.125,5718.375,4237.25,15547.0,1514.5,10287.25,4156.5,9058.875,963.75,16888.125,2025.375,6204.5,1637.5,5464.5,6412.75,11129.625,4942.5,8915.5,16234.5,16450.0,8324.5,7317.875,7541.625
CI,6412.0,2794.5,7489.25,5118.875,16094.125,10360.0,5230.625,761.25,6050.125,7818.0,5035.625,4682.5,8088.5,2661.125,4727.75,0.0,8248.375,1860.375,12286.875,7401.0,8246.25,7819.375,5169.375,5130.625,5092.75,5790.625,3222.625,8312.5,4812.375,3868.25,4763.75,6405.0,18996.75,4882.5,5121.625,453.0,4271.875,8747.625,5061.75,5342.5,9127.25,5675.75,6207.375,6188.125,4196.375,4964.125,13932.75,4842.625,12282.25,13115.75,6013.875,11802.375,5111.0,2858.875,6273.5,11805.0,1618.625,9336.625,11831.125,5718.25,4145.875,1424.5,5186.125,6105.5,10103.375,18356.625,7072.125,7616.5,8217.25,17885.625,13963.625,8066.625,5656.25,3751.125,6185.625,5159.25,4963.375,6453.25,4185.0,5989.375,18758.875,6244.0,12770.75,1817.25,11630.625,3806.875,19045.625,5055.125,4852.125,5713.0,4117.75,8123.25,7112.875,8017.125,12234.0,19010.875,19164.875,5114.625,4848.125,4926.5
CL,14805.625,8126.5,1137.625,12487.625,11341.25,17090.625,11646.25,8851.25,14252.75,1718.25,2932.375,8269.125,8571.0,9227.25,11845.25,8248.375,0.0,9293.5,19000.0,4250.25,4866.625,6278.5,12001.125,12498.75,13481.5,12283.125,10306.625,3768.875,13203.75,10709.5,12052.125,13316.125,10675.75,11648.25,11644.375,8492.875,12354.25,5893.75,12570.0,11088.125,16335.625,14204.125,14687.75,11527.25,11888.5,13417.0,17240.0,11891.625,17158.25,18433.75,14243.875,18719.5,12828.25,9883.875,10623.875,19215.625,8346.25,6584.375,16709.5,9257.625,8150.625,8601.375,11848.25,12163.875,18853.875,9349.5,16203.875,4805.625,2464.875,13232.5,17355.0,16442.75,12395.25,9878.125,14393.875,12589.375,12202.375,14110.0,10563.0,13941.25,11850.125,12312.375,16324.75,8302.5,17208.375,11042.125,9597.125,13214.125,10462.75,13066.125,10897.25,8062.5,1366.5,16615.75,18671.875,11597.25,9568.0,8137.25,9406.375,9411.125
CM,4554.875,1017.625,8311.375,4863.875,13875.625,8806.0,5247.125,1751.0,4588.0,8576.625,6623.5,2970.5,9376.625,980.5,4767.25,1860.375,9293.5,0.0,11080.75,8740.75,9569.125,9431.625,5018.75,5229.625,3543.125,5612.625,3520.375,9377.125,3394.125,4398.25,3030.0,6261.75,18512.625,5075.25,5349.25,1411.125,4129.125,10393.75,4913.875,5620.0,8128.625,4562.75,5092.5,6914.75,4233.0,4153.625,12704.5,3116.375,10511.5,11897.0,4749.875,10359.5,4099.5,3820.875,5050.0,10608.875,3190.375,11813.625,10230.75,3849.5,2857.25,666.5,5334.875,5903.625,8037.375,14851.5,5203.125,9242.25,9709.5,15496.0,12201.875,6706.5,5230.125,4425.125,4795.5,4911.375,4881.375,6046.25,2178.125,4332.0,17673.625,6222.375,10508.5,3625.625,9971.75,3487.375,18917.375,4377.875,2999.875,5335.375,2182.375,9417.25,8109.75,6698.125,10804.875,17071.625,18989.375,3786.875,2826.875,3199.5
CN,5964.25,11616.625,19267.0,7453.375,8967.875,3026.0,7970.0,11329.5,6225.5,19219.875,17862.5,11394.0,10536.875,11507.375,8119.375,12286.875,19000.0,11080.75,0.0,14943.25,13991.5,12899.375,7453.625,7351.25,8076.25,7215.0,9135.75,15653.25,7544.125,9213.125,8312.375,6300.0,8805.0,8214.375,8140.0,12267.5,7610.25,13655.25,7334.75,8281.875,3790.0,6405.5,5615.625,7815.5,8130.0,7049.625,2100.0,9601.25,3287.5,950.0,6237.25,2362.625,7116.625,10306.5,10200.125,1166.25,11510.0,12435.0,4349.75,11759.75,11910.125,10763.625,7824.25,6700.0,3132.25,10249.375,5922.5,14705.5,16632.75,5226.25,2850.625,3806.25,6950.0,9608.75,6180.625,7456.375,7417.25,5790.0,10168.375,6176.875,7158.5,6704.875,4481.0,12125.875,3297.5,8623.625,9627.5,7509.5,9688.875,6450.0,9508.75,11156.5,19147.125,3946.5,2330.0,8281.5,9418.5,11716.0,11002.0,10473.25
CO,13619.25,9446.625,4673.125,9218.125,14323.875,16665.625,8460.25,8251.125,13431.5,2882.25,3660.0,10092.625,4531.625,10185.625,9003.25,7401.0,4250.25,8740.75,14943.25,0.0,1250.5,2243.0,9554.875,9436.25,11625.125,9184.25,8353.75,726.0,11506.25,8030.0,12015.625,9672.375,13143.5,8630.0,8500.0,7230.0,10053.75,2100.5,9560.875,8340.625,15922.875,12302.75,12181.375,7433.375,9342.0,11509.125,14306.0,11686.25,17622.25,14852.5,12382.5,18695.375,11006.625,7539.5,12578.125,15048.875,6436.625,3187.25,19747.25,10906.125,9519.875,8223.0,8827.625,8739.5,16469.75,12471.125,14221.5,753.375,1880.0,16152.5,17824.375,15356.75,9651.125,7296.5,13524.5,10126.75,9448.875,10905.875,11254.5,12497.625,14304.375,9482.875,19718.75,5419.375,17273.375,8514.375,12008.5,10774.75,11556.125,10236.0,11629.75,3490.875,4772.125,14008.125,17613.25,14155.625,11544.0,10709.375,10241.375,10553.0
CR,14599.25,9971.5,5684.125,9719.25,14168.875,16768.625,9080.125,8573.625,14216.875,3871.5,4846.625,11782.75,3674.5,10307.25,9421.0,8246.25,4866.625,9569.125,13991.5,1250.5,0.0,1409.75,9804.25,9642.0,13857.25,9494.125,8767.5,1329.625,11995.375,8505.125,13209.625,9672.625,10750.5,8925.625,8706.375,9006.875,10741.5,856.125,9901.5,8469.5,16061.0,12483.0,13113.875,7481.0,9665.875,12391.875,13223.75,13336.25,17075.0,14056.125,13306.375,16683.5,11945.375,8227.75,15177.375,14353.125,7707.875,1927.75,18449.75,13520.75,11329.375,9551.5,9070.0,9230.625,16230.625,11727.625,15133.125,546.625,2605.625,14467.75,16468.0,16007.625,9915.125,7740.5,14121.875,10302.375,10158.875,10850.5,12262.375,13468.875,13090.625,9587.375,18703.5,7593.375,17200.25,9355.75,9574.75,11340.0,13112.125,10413.75,12225.0,3225.875,5527.875,14342.25,16765.625,12809.5,9061.75,11562.75,12104.75,11684.375
CU,12629.125,10389.875,6893.0,8650.25,15846.125,15551.5,7720.5,8103.625,12288.375,4748.0,4889.875,11939.125,2620.25,10523.25,8187.75,7819.375,6278.5,9431.625,12899.375,2243.0,1409.75,0.0,8263.5,8293.25,12102.625,8129.25,8198.875,2620.625,10164.0,7457.25,11932.125,8305.75,12120.5,7725.0,7271.25,8299.75,8646.0,1265.625,8593.5,7115.5,13975.125,11202.75,11894.625,6082.0,8690.25,10833.125,12302.0,12266.0,16379.375,12578.0,12158.5,16087.375,10114.125,7158.125,13738.875,12452.25,7131.5,1779.5,17385.625,12900.875,10830.25,8844.875,7818.5,8047.375,14413.625,13221.125,12962.375,1603.75,3931.75,16026.875,16289.5,13287.5,8339.75,7148.875,12678.125,9179.0,8734.25,9577.0,11877.0,11962.5,13522.125,8280.625,18563.625,6757.0,16484.125,8314.75,11945.5,9672.5,12392.0,8716.75,11724.875,1830.5,6763.875,11809.25,15701.75,13716.125,9715.125,11983.625,11719.5,12079.75
CZ,4456.125,6131.125,11838.25,251.75,16090.5,7356.25,713.875,4608.375,4180.625,10722.625,9633.0,8398.875,6361.875,6103.875,616.875,5169.375,12001.125,5018.75,7453.625,9554.875,9804.25,8263.5,0.0,280.0,5042.875,638.0,1718.75,10036.0,2627.375,1772.5,5206.5,1361.875,16219.75,883.25,1035.5,5168.125,1537.875,9847.5,443.875,1448.625,5713.625,3063.0,3406.875,2631.875,922.375,2635.5,9085.375,6081.625,8911.5,8260.75,3672.75,8465.875,2573.75,2475.875,8222.875,6500.0,4320.0,9749.125,9613.125,8214.5,7777.625,4657.375,710.875,1120.25,6225.125,18135.125,4787.75,9391.625,10912.5,13752.25,9905.625,5086.75,517.0,2244.875,4214.5,1081.375,741.625,1667.375,6106.25,4071.75,15232.5,1058.875,9786.375,4861.75,8586.5,1437.125,16486.25,1634.375,6581.875,1142.875,5521.125,6570.0,11494.5,4334.375,8299.375,15932.625,16040.25,8435.625,7273.125,7492.125
DE,4654.0,6561.0,11900.0,524.0,16095.5,7190.75,651.0,4799.875,4276.0,10406.75,9508.875,8564.0,6137.875,6149.0,751.75,5130.625,12498.75,5229.625,7351.25,9436.25,9642.0,8293.25,280.0,0.0,5317.25,355.0,1827.5,9863.625,2894.75,1870.0,5350.0,1102.375,16194.125,878.0,932.0,5152.375,1801.0,9579.875,686.625,1315.0,5780.5,3275.875,3510.0,2390.75,1181.125,2934.875,8917.875,6338.375,8858.875,8130.0,3893.125,8466.75,2623.625,2624.625,8484.0,6374.125,4465.5,9625.625,9598.75,8757.75,8131.875,4857.25,577.0,839.0,6396.625,18158.125,4965.875,9401.875,11066.875,13522.75,9724.875,5234.5,517.0,2310.0,4378.875,1293.125,993.25,1608.5,6264.25,4283.0,14701.5,810.0,9912.25,5020.875,8602.0,1501.0,16386.0,2029.75,6907.25,1192.5,5998.0,6715.25,11673.0,4315.25,8298.375,15736.125,15339.875,8724.875,7285.125,7892.75
DJ,2002.875,4142.625,11300.25,4774.25,12325.25,5294.75,5309.25,4825.75,1958.0,11633.375,9963.75,4143.625,10929.375,3520.875,5059.25,5092.75,13481.5,3543.125,8076.25,11625.125,13857.25,12102.625,5042.875,5317.25,0.0,5705.125,4774.375,13219.5,2289.125,5422.5,556.5,5963.0,15079.25,5582.375,5890.625,4706.0,3504.75,13743.125,4695.875,6217.0,4715.125,2259.0,2758.25,7660.5,4457.25,2132.375,9889.125,1460.0,7537.875,9180.125,2050.375,7125.8125,2390.75,5291.25,3317.125,8155.125,6253.5,14222.625,6620.75,4016.375,4815.5,3802.0,5466.5,6100.375,5085.125,14920.125,2013.5,13684.875,14050.25,12438.375,8614.125,3957.5,5064.0,5547.75,1997.375,4057.625,4653.29,4886.75,1946.375,1571.25,13543.25,5633.75,6798.625,6290.625,6660.75,4223.0,16263.125,3331.75,1971.0625,4541.875,1815.875,11558.125,11321.875,4773.125,7381.5,15027.0,16115.875,4827.875,3098.125,3440.625
DK,4827.0,7094.625,11838.25,870.0,16054.75,7293.5,765.0,4966.5,4810.625,10341.75,9605.75,9146.25,5649.375,6275.625,959.875,5790.625,12283.125,5612.625,7215.0,9184.25,9494.125,8129.25,638.0,355.0,5705.125,0.0,2129.25,9926.125,3197.25,2070.0,5439.375,881.75,15692.625,1027.0,956.625,5650.375,2034.125,9314.875,1010.25,1237.875,5590.0,3419.75,3754.375,2107.75,1532.0,3204.5,8609.625,6581.25,8835.0,7959.75,4199.875,8301.5,3130.5,2823.875,8755.625,6197.125,4566.5,9544.5,9412.625,9109.25,8559.25,5163.875,621.0,483.0,6250.625,17871.25,5068.375,9046.0,11085.0,13812.625,9306.0,5211.75,670.0,2297.75,4615.625,1551.625,1100.75,1563.75,6408.5,4540.5,14268.25,522.0,9969.75,5072.5,8612.5,1948.5,16084.25,2035.875,7240.75,1458.625,6184.375,6217.25,11828.375,4371.25,8303.625,15623.75,15080.5,9345.125,7669.75,8387.125
