place_id,AE,AO,AR,AT,AU,BD,BE,BF,BH,BO,BR,BW,CA,CD,CH,CI,CL,CM,CN,CO,CR,CU,CZ,DE,DJ,DK,DZ,EC,EG,ES,ET,FI,FJ,FR,GB,GH,GR,GT,HU,IE,IN,IQ,IR,IS,IT,JO,JP,KE,KH,KR,KW,LA,LB,MA,MG,MN,MR,MX,MY,MZ,NA,NG,NL,NO,NP,NZ,OM,PA,PE,PG,PH,PK,PL,PT,QA,RO,RS,RU,RW,SA,SB,SE,SG,SN,TH,TN,TO,TR,TZ,UA,UG,US,UY,UZ,VN,VU,WS,ZA,ZM,ZW
BR,12073.875,6179.125,2340.0,9457.0,13887.0625,15999.0,9282.125,6119.0625,11642.375,1927.0,0.0,7571.5,6858.25,6718.25,9051.3,5538.4,2582.25,7099.3125,16888.375,3660.625,4846.375,4880.75,9588.25,9499.5,10119.8125,9590.3125,8086.5,3433.125,9469.375,7264.0,9211.0,10425.75,13784.0,8731.625,8775.0,6006.125,9567.8,5407.0,9585.0625,8888.55,14399.875,11188.375,12226.75,9047.4375,9062.325,10693.35,17370.625,8687.375,17252.0,18226.5,11599.75,17813.25,10424.375,7180.0,9148.8375,16329.0625,5115.9,6841.125,16560.875,7676.4375,7144.0,6279.625,9234.5,9558.95,14975.0,12027.375,11975.75,4485.5,3171.0,15865.15,18406.125,13813.375,10098.7375,7290.625,11804.75,9948.5,9532.625,11179.5,8529.0,11203.375,15342.25,10049.125,16729.375,5030.5,16701.75,8092.75,13377.375,10307.625,8957.8625,10270.875,7965.625,6745.125,2280.125,13758.25,16651.625,14747.125,13353.125,7417.625,7792.375,7518.525
BW,6249.875,2236.125,8089.0625,7861.75,10969.5,8603.8125,8373.625,4841.0,6175.4375,9135.675,7571.5,0.0,12609.625,2521.0,8044.375,4747.9125,9570.6625,3359.625,11571.6875,10950.0625,11914.25,12262.75,8115.0625,8530.125,4799.25,9130.75,7135.875,11757.5,5427.5,7771.875,4013.75,9359.5,14920.875,7988.25,8763.0,4675.625,7024.0,12893.25,8035.5,9184.75,7769.6875,6672.75,6921.625,10054.75,7376.375,6351.625,12984.875,2911.375,9921.25,12189.625,6366.0,9943.75,6424.375,7459.75,2593.125,11860.3125,6395.625,14335.5,8792.9125,658.75,983.125,3882.5,8765.875,9356.25,8765.7625,12251.125,6213.6375,11548.875,10983.125,12882.375,11293.25,8083.6875,8392.0,7816.75,6558.0,7607.875,7824.375,8968.0,2871.0,6065.6875,14611.875,9240.0,9141.0,5737.125,9604.375,7156.875,15188.0,7375.875,2406.9625,8191.625,2921.625,12479.625,8339.125,8397.0,10090.375,14129.625,16062.5625,258.0,973.3125,916.125
CA,10839.75,10852.375,8984.0375,6482.9662499999995,16231.0,12471.5,5651.125,8038.4125,10254.125,6789.5,6858.25,12609.625,0.0,10324.75,6077.4625,7962.4,8595.75,9225.925,10442.875,4533.75,3972.25,2619.5,6395.36875,6136.6,10761.4375,5647.25,6277.0625,5011.125,8758.625,5715.4375,11388.0625,6080.3375,12657.125,5648.75,5380.75,8302.5,7626.875,3627.875,6879.4375,4926.0,11158.625,9249.9,9573.25,3853.125,6723.35,8862.3,10314.125,11778.625,13689.75,10467.125,9905.7725,13170.25,8656.8,5694.625,13943.25,9584.4125,6143.25,3606.2875,14790.875,13137.125,11811.75,8704.3875,5640.75,5616.375,11582.7375,14368.875,10904.175,3969.3125,6190.25,13980.5625,13216.25,10830.625,6536.9125,5299.3125,10670.6625,7345.2,7346.8625,7172.987499999999,11312.3125,10189.75,13101.5,5951.125,14875.125,6330.85,13703.55,7080.25,11981.5,7810.983749999999,12239.8125,7281.0,11394.125,732.0,9002.75,9689.525000000001,12508.5,12767.75,11574.125,12995.625,12309.625,12467.375
CD,5308.5,523.0,7883.75,5740.875,12770.3125,8497.0125,6227.875,2872.5,4993.9625,9086.425,6718.25,2521.0,10324.75,0.0,5993.6875,2454.75,9592.9125,975.375,11465.75,10080.125,10853.0625,10637.25,6092.8125,6191.3125,3509.875,6772.625,4666.875,9891.5,4223.375,5783.625,3060.875,7264.375,16759.4375,6020.25,6376.25,1900.0625,4897.0625,11136.5625,5943.0,6650.375,8009.25,5090.0,5752.25,8354.875,5414.875,4642.0,13549.375,2414.0,10764.125,12413.125,5014.25,10584.05,4904.625,4843.5,3848.375,10606.9125,4069.8125,12563.8125,10197.7875,2778.875,2080.625,1743.625,6267.375,7192.875,8467.0625,14052.95,5416.25,9863.95,10377.3125,15143.7625,11782.875,7442.75,6162.5,5786.25,5001.975,5818.25,5736.5,6968.375,1667.875,4521.0,16860.9375,7105.375,10240.25,4203.0,9654.4375,4880.375,16741.9875,5045.375,2260.625,6203.4375,1951.8125,10093.0625,8153.5625,7606.3125,10445.75,16277.25,16928.25,2777.125,1752.35,2229.625
CH,4746.25,6206.425,11183.25,676.1,16580.375,7590.075,489.23749999999995,4034.7375,4455.7,10040.25,9051.3,8044.375,6077.4625,5993.6875,0.0,4698.3375,11823.875,4944.125,7929.675,8984.7375,9301.75,8062.875,617.8625,753.1375,5167.262500000001,973.4875,1199.9625,9713.625,2806.55,1149.7,5214.0875,1843.4375,16408.5,435.41249999999997,747.2375,4720.5,1632.925,9438.875,806.4125,1176.0249999999999,6542.6875,3405.25,3885.85,2617.625,684.8375000000001,3093.75,9587.4375,6035.5,9316.0,8746.8775,4124.1625,8999.375,2855.1375,1816.4375,8382.875,6780.8375,3801.75,9578.625,9945.25,8500.05,8072.875,4232.825,631.0,1432.8874999999998,6927.025,18811.875,5051.375,8920.775,10273.5,14070.5625,10389.9375,5587.42375,1084.3625,1655.475,4634.7625,1356.6625,960.05,2190.875,6027.875,4217.5,15029.375,1479.625,10293.8875,4234.0,9058.8125,1111.4,16864.875,2092.85,6451.887500000001,1638.9375,5591.425,6455.875,11105.125,4844.4125,8805.125,16142.4375,16329.0,8563.6125,7445.625,7624.375
CI,6207.6875,2691.5,7591.125,5103.7125,15770.125,10227.575,5179.0625,719.8625,6042.85375,7682.487499999999,5538.4,4747.9125,7962.4,2454.75,4698.3375,0.0,8517.5,1755.5,12233.75,7794.4375,8299.5,7944.725,5142.5,5173.9125,5263.175,5880.0,3062.5625,8098.75,4464.25,3836.25,4840.875,6751.65,19046.625,4857.0,5107.2625,475.75,4402.625,9034.875,5167.5875,5294.5625,8768.0,5649.25,6475.625,6709.3125,4370.6875,5086.75,13834.25,4837.125,11862.0,13024.875,5929.174999999999,11832.375,5046.0625,3132.6875,6054.375,11574.0375,1645.5375,9602.375,11953.25,5645.65,4353.0625,1145.075,5216.6875,6107.5,9937.1875,16426.25,6997.5,8043.175,8541.1875,16956.05,13686.75,8264.125,5859.375,3684.7875,6252.4375,5275.65,5044.6625,6641.625,4135.875,5740.0,18763.625,6276.9375,11971.5,1817.55,11864.125,3811.625,18966.875,5098.125,4828.625,5941.0625,4244.375,8196.625,7245.65,7819.625,11646.375,18931.9375,18810.3125,5064.5625,4808.75,4920.125
CL,14253.0,9086.875,923.625,12490.625,11346.375,17096.25,11772.125,9217.3125,14386.225,1676.9375,2582.25,9570.6625,8595.75,9592.9125,11823.875,8517.5,0.0,9995.65,19012.375,4250.625,4892.875,6287.0,12473.125,12490.5625,13828.25,12495.9375,10345.1875,3762.625,13566.0,10712.125,12027.875,13183.5,9386.6875,11652.0,11643.125,9219.3125,12391.375,5770.875,12527.5625,11574.625,16330.0,13650.875,14354.0,12088.875,11920.375,13360.4375,17240.0,12576.25,16970.25,18423.75,13830.875,18697.25,13142.3125,9774.375,11249.5,19170.5,9139.3625,6294.375,16430.0,9694.150000000001,8153.8125,9061.575,12001.0,12378.875,18530.625,9342.5,14830.5,4805.0,2463.25,13827.125,17279.25,16419.4625,12365.125,10143.125,14391.0,12894.0,12444.375,14112.0,10662.375,14089.5,11864.25,12317.0,16316.375,8753.3125,17250.625,11314.875,9555.1375,13170.125,10804.625,13061.375,11134.375,8050.75,1367.75,16350.5,17259.375,11263.25,9494.625,9565.625,9649.43375,9431.125
CM,4621.4375,1478.875,8596.9375,4913.4375,13808.625,8999.5,5088.775,1741.25,4732.85,8960.65,7099.3125,3359.625,9225.925,975.375,4944.125,1755.5,9995.65,0.0,11219.0,9053.3375,9681.0,9387.575,5145.65,5211.6875,3656.8,5870.1875,3613.5,9357.625,3412.0,4486.75,3146.375,6316.0,18882.3125,5072.75,5374.5,1233.5375,4021.6875,10013.25,4976.625,5671.0,8182.2375,4510.7625,5335.125,7263.0,4181.6875,4291.625,12669.3125,3185.125,10547.1625,11963.0,4832.4375,10497.375,4327.65,3846.175,4759.875,10899.3125,3315.3125,11523.25,10790.8125,4285.6375,3041.9625,526.975,5334.875,6287.375,8702.875,14650.125,5308.925,9210.875,9862.875,15706.5625,12072.1875,7174.025,5320.525,4502.25,4825.5625,4930.9375,4810.4375,6268.6875,2165.5,4376.9375,18451.9375,6313.375,10386.75,3177.025,9968.5625,3666.95,19189.7,4664.725,3113.8875,5431.5,2185.1625,9255.375,8245.8125,7058.325,10562.2875,18422.3125,18883.3125,3897.4375,2811.525,3194.4375
CN,5949.125,11590.25,19263.5,7455.625,8965.125,3026.125,7969.375,11357.5,6235.0375,17638.5625,16888.375,11571.6875,10442.875,11465.75,7929.675,12233.75,19012.375,11219.0,0.0,14961.5,14469.375,12952.5,7472.625,7352.75,8237.0,7209.25,9132.25,15473.125,8242.375,9216.125,8316.375,6306.875,8633.5,8215.625,8140.0,11335.8375,7611.375,13657.625,7344.75,8279.0,3786.25,5900.5,5615.875,7880.75,8130.0,7051.875,2099.125,9582.75,3282.875,953.0,6231.875,2635.125,7104.875,10306.0,9830.575,1165.75,11503.125,12440.25,4348.75,11289.75,11666.75,10549.375,7824.1875,6988.3125,3120.375,10238.75,5925.125,14668.375,16989.0,5653.25,2850.375,3923.75,6948.387500000001,9683.625,6179.375,7061.0,7415.0375,5794.875,9958.375,6188.375,7449.3125,6712.0,4480.625,12075.75,3293.25,8707.625,9523.125,6215.0,9418.9875,6450.125,9516.6875,11166.75,19148.75,3927.0,2321.375,8413.875,9555.0875,11715.0,10976.25,10601.15
CO,13637.0,9746.875,4664.375,9388.975,14328.125,16739.375,8468.3375,8164.5625,12536.375,2916.875,3660.625,10950.0625,4533.75,10080.125,8984.7375,7794.4375,4250.625,9053.3375,14961.5,0.0,1246.25,2241.125,9620.575,9403.125,12057.875,9363.6875,8506.5625,725.875,11518.375,8010.5,12114.75,9762.0625,13557.625,8628.625,8492.8125,8185.875,10186.375,1974.6,9633.625,8399.3375,15485.0,12282.4375,13093.0,7948.125,9347.625,11842.5,14311.375,11765.9375,17888.375,14872.125,12812.875,18548.4875,11449.625,7730.5,12767.9375,15018.6875,7005.125,3163.375,19767.125,11265.4125,10177.1875,8786.575,8831.25,9135.075,16574.6875,12514.625,14252.125,752.625,1879.5,16035.25,17524.875,15237.0,9691.5,7484.0,13534.6125,10111.625,9739.9375,10902.9375,11101.125,13401.25,14375.75,9505.875,19132.625,7192.25,17467.375,8837.6875,12857.0,10774.5,11521.375,10342.875,11588.75,3493.75,4772.375,14121.25,17557.625,14229.5,12201.125,11222.25,10895.1875,11187.8125
CR,14193.0,10161.25,5674.75,9697.8125,13829.875,16739.125,8984.8875,8818.1875,13910.0,3975.0,4846.375,11914.25,3972.25,10853.0625,9301.75,8299.5,4892.875,9681.0,14469.375,1246.25,0.0,1447.375,9870.75,9590.125,13506.3125,9505.875,9015.125,1328.75,12055.25,8495.625,13328.25,9775.75,11050.25,8928.375,8716.75,8912.375,10698.9375,859.25,9910.0,8458.875,15870.125,12763.75,13279.0,8276.625,9692.625,12397.0,13214.25,12417.5,16880.4375,14423.75,13470.0,16537.25,11840.0,8177.375,15024.4375,14394.25,7688.75,1919.5,18725.75,12817.875,10732.6375,9177.125,9083.0,9331.875,15913.625,11916.5,15083.9375,508.375,2587.25,14619.125,16969.0,15689.5,10019.75,8032.75,14156.875,10541.5,10200.5,10877.75,11682.625,13465.375,13145.625,9587.25,17577.25,7724.0,16988.0,9454.875,10104.75,11356.625,12885.5625,10646.75,12059.625,3235.5,5462.625,14148.575,16995.0625,12617.5,9517.0,11766.0,12267.75,12228.125
CU,12390.75,10705.125,6869.75,8641.875,16023.375,14451.75,7700.125,8103.125,11940.25,4862.125,4880.75,12262.75,2619.5,10637.25,8062.875,7944.725,6287.0,9387.575,12952.5,2241.125,1447.375,0.0,8495.625,8300.8125,12023.0,8079.125,8283.625,2885.0,10353.375,7452.0,11880.375,8326.5,12901.0,7725.125,7489.625,8418.25,9462.125,1112.7875,8625.6875,7141.125,14665.625,11095.0,11824.375,7310.0625,8692.5,10805.125,12446.125,12162.375,16113.125,12516.625,11966.875,15940.875,10064.625,7172.625,13964.0,12406.425,6975.25,1779.5,17030.875,12775.125,10826.4375,8868.125,7822.375,8077.1875,14531.5625,13344.125,13246.125,1591.75,3908.125,15846.25,16324.875,14129.375,8512.875,7220.125,12791.85,9099.625,8781.6875,9571.625,11609.5,11870.875,14151.5,8297.0,16954.0,6764.15,16568.25,8323.625,11695.125,9779.7125,12262.25,8935.5,11737.375,1828.0,6790.0,11897.0375,15442.625,13870.0,11474.5,12180.625,11801.25,12068.25
CZ,4463.5125,6513.5,11754.25,251.975,16086.75,7342.9625,711.45,4529.8125,4144.75,10585.5625,9588.25,8115.0625,6395.36875,6092.8125,617.8625,5142.5,12473.125,5145.65,7472.625,9620.575,9870.75,8495.625,0.0,280.19124999999997,5197.4625,622.925,1716.3500000000001,10107.8125,2628.9375,1773.0475000000001,5339.125,1332.075,16245.625,883.25875,1033.0,5264.25,1537.25,9919.8125,443.625,1453.2749999999999,5715.3375,3192.5625,3384.1875,2635.3375,921.9375,2627.75,8973.95,6100.75,8846.2625,8264.4375,3715.725,8417.5,2626.1875,2489.6075,8198.3125,6439.349999999999,4176.4375,9933.6875,9526.25375,8392.5,8141.75,4880.0625,711.645,1056.6125,6286.0875,18140.6625,4797.0625,9382.5,10973.375,13848.725,9900.75,5159.5125,517.0625,2244.4624999999996,4239.4375,1080.625,742.9625000000001,1666.0,6119.0625,3946.3375,15201.4375,1055.25,9917.675,4881.225,8584.625,1524.9,16429.25,1626.2875,6810.775,1142.025,5828.75,6571.0,11800.875,4296.0625,8298.15,15842.5,15863.1875,8407.5,7331.875,7520.875
DE,4652.7875,6495.5,11908.25,524.2375,16096.5,7165.200000000001,651.31125,4741.375,4393.1125,10393.75,9499.5,8530.125,6136.6,6191.3125,753.1375,5173.9125,12490.5625,5211.6875,7352.75,9403.125,9590.125,8300.8125,280.19124999999997,0.0,5326.625,354.275,1982.0125,10079.9375,2892.5,1870.0,5350.4375,1101.25,16182.5,878.0487499999999,931.6625,5264.0,1801.3,9549.0625,688.9625000000001,1315.0625,5783.7375,3277.125,3510.0,2396.25,1183.1412500000001,2940.85,8917.875,6330.5,8844.85625,8129.625,3911.3125,8567.1875,2765.8,2622.875,8493.5,6105.6075,4331.475,9724.625,9597.975,8645.1625,8131.625,4887.2875,577.57875,839.0,6330.325,18165.25,4968.84375,9405.875,11082.375,13514.25,9750.125,5283.3,517.7625,2313.5,4308.75,1295.075,990.675,1609.475,6296.0,4188.7,14390.9375,810.0,9912.825,5031.075,8603.1,1501.375,16295.75,2029.5,6902.75,1131.375,5996.9875,6715.96,11792.75,4320.5,8327.6875,15685.25,15639.0625,8708.0,7602.375,7712.5
DJ,2031.575,4271.25,11598.5625,4926.5,12162.75,5378.0625,5592.25,4812.875,1958.0625,11729.5625,10119.8125,4799.25,10761.4375,3509.875,5167.262500000001,5263.175,13828.25,3656.8,8237.0,12057.875,13506.3125,12023.0,5197.4625,5326.625,0.0,5662.375,4935.875,13171.8125,2400.75,5367.125,559.5,5828.0625,15056.0,5585.0,5705.0,4868.75,3520.625,13629.125,4860.775,6261.675,4633.25,2373.5625,2841.375,7640.2875,4523.375,2121.25,10068.5,1460.75,7587.1875,9461.25,2134.75,7349.1875,2352.375,5389.0,3293.625,7655.5,6266.5,13933.5,7052.625,4580.0,4934.8375,3761.125,5442.25,6171.0,5165.8125,15213.625,2042.4375,13115.625,14064.375,11889.3125,8829.625,4075.25,5190.875,5583.125,1961.3125,4341.475,4681.175,4916.0,1947.925,1455.6875,13751.375,5760.0,7156.75,6284.5,6945.375,4117.375,16279.4125,3403.875,2280.75,4757.375,1468.3125,11566.6125,11474.875,4766.5375,7512.25,14669.125,15929.9375,4854.875,3176.0,3532.5
