id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AE--DK,AE,DK,4846.553325017207,10,4823.2,4824.5,4823.5,4824.115842857131,5.959119994689744,35.5111111111111,4813.0,4831.0,4821.25,4827.25,6.0,3.5,0.0012355116923805241,0,0,4819.3975,4826.4,23.35332501720677,-23.35332501720677,-0.00481854288008352,-0.004830189486002281
AE--DZ,AE,DZ,5043.323060823943,10,4905.0,4928.5,4916.25,4923.14412514982,85.00326791103714,7225.555555555557,4734.0,4986.0,4885.0,4972.5,87.5,47.5,0.017329922102148246,1,0,4853.995,4949.205,138.3230608239428,-138.3230608239428,-0.027426968123145486,-0.02781010926356891
AE--EC,AE,EC,14287.912014876967,10,14263.9,14181.0,14249.0,14203.776471428002,166.99597466871936,27887.655555555557,14115.0,14532.0,14146.75,14411.25,264.5,63.5,0.011707595725483168,0,0,14171.02,14363.9375,24.01201487696744,-24.01201487696744,-0.0016805824988259635,-0.0016819962617791952
AE--EG,AE,EG,2366.759275546905,10,2357.8,2386.0,2362.5,2384.7072666663116,51.235404425715885,2625.066666666667,2281.0,2397.0,2312.5,2392.5,80.0,7.0,0.02173017407147166,0,0,2325.1974999999998,2385.0125,8.959275546904792,-8.959275546904792,-0.0037854612589759487,-0.003792644250468143
AE--ES,AE,ES,5631.525649969257,10,5642.0,5641.0,5641.25,5641.120649999999,3.0912061651652345,9.555555555555555,5640.0,5650.0,5640.0,5642.0,2.0,1.0,0.0005478919115854723,1,0,5640.6,5644.0025,10.474350030743153,10.474350030743153,0.001859948916471744,0.0018582213532735762
AE--ET,AE,ET,2384.299141419422,10,2401.3,2399.0,2401.0,2399.5514333330843,10.044899203078149,100.90000000000003,2388.0,2417.0,2394.25,2408.5,14.25,5.5,0.004183108817339836,0,0,2396.1974999999998,2407.4,17.000858580578097,17.000858580578097,0.007130337919954598,0.007105037257517806
AE--FI,AE,FI,4569.694904016727,10,4714.6,4807.5,4740.5,4798.901380052921,171.53114391658832,29422.933333333334,4397.0,4825.0,4712.75,4812.75,100.0,14.5,0.0363829686328826,2,0,4606.195,4802.1125,144.905095983273,144.905095983273,0.03171001544455462,0.031217634787216765
AE--FJ,AE,FJ,14223.767159243713,10,14148.0,14141.0,14148.125,14148.124999999924,18.05547008526779,326.0,14120.0,14175.0,14135.75,14165.0,29.25,13.5,0.001276185332574766,0,0,14138.1,14159.0025,75.76715924371274,-75.76715924371274,-0.00532679974267389,-0.0053410377248514765
AE--FR,AE,FR,5247.246193643851,10,5245.0,5245.0,5245.25,5245.142857142857,2.0548046676563256,4.222222222222223,5240.0,5248.0,5245.0,5245.0,0.0,0.0,0.00039176447429100584,3,0,5243.7,5246.0,2.2461936438512566,-2.2461936438512566,-0.00042807094635127644,-0.0004281625948744238
AE--GB,AE,GB,5478.1261216819585,10,5470.0,5473.0,5473.375,5473.166666666681,12.560962454277847,157.77777777777777,5435.0,5478.0,5472.0,5474.75,2.75,1.5,0.002296336828935621,1,0,5461.597500000001,5475.2,8.126121681958466,-8.126121681958466,-0.0014833761584633778,-0.0014844774500983756
AE--GH,AE,GH,6185.81623346826,10,5945.39,5909.25,5929.1125,5906.461802865657,180.01015063971622,32403.654333333325,5751.0,6270.0,5810.5,5978.549999999999,168.04999999999927,98.69999999999982,0.030277265350080684,2,0,5846.98125,6056.71125,240.42623346825985,-240.42623346825985,-0.0388673417369623,-0.03964283764172892
AE--GR,AE,GR,3259.934078702464,10,3266.6,3267.0,3266.625,3266.6,2.011080417199781,4.044444444444446,3264.0,3269.0,3265.0,3268.0,3.0,2.0,0.0006156494266821102,0,0,3265.4,3267.7,6.665921297535988,6.665921297535988,0.0020448024826898318,0.0020427147196507745
AE--GT,AE,GT,14251.682942181737,10,14140.75,14027.25,14127.0625,14063.05724999623,198.1749017072209,39273.291666666664,13955.0,14436.0,13988.25,14322.5,334.25,68.75,0.014014454799584243,0,0,14026.26,14254.991250000001,110.93294218173651,-110.93294218173651,-0.007783848590498759,-0.00781430086680788
AE--HU,AE,HU,4023.61962227001,10,4017.7400000000002,4017.0,4017.55,4017.2924599999683,2.3707476551595277,5.620444444444399,4015.0,4022.0,4016.125,4019.125,3.0,1.2999999999999545,0.0005900699535459058,0,0,4016.54,4019.15,5.879622270009804,-5.879622270009804,-0.0014612768656030888,-0.0014623455718860757
AE--IE,AE,IE,5923.8961123455565,10,5931.35,5933.0,5932.1875,5932.18750000001,9.267775713010467,85.89166666666667,5913.0,5943.0,5925.25,5938.375,13.125,7.0,0.001562506969410078,0,0,5925.19875,5936.50125,7.453887654443861,7.453887654443861,0.0012582745397762397,0.001257483575797868
AE--IN,AE,IN,2317.3974246380553,10,2295.6,2296.5,2296.0,2296.189757142864,2.7162065049951147,7.377777777777776,2290.0,2298.0,2293.75,2297.75,4.0,1.5,0.0011832229068631794,0,0,2293.9,2297.1,21.797424638055418,-21.797424638055418,-0.009405993295025719,-0.00945050901289369
AE--IQ,AE,IQ,1381.865116430876,10,1388.95,1387.5,1388.875,1388.9499999999996,7.536761756734637,56.80277777777777,1380.0,1398.5,1382.75,1396.625,13.875,6.75,0.0054262297107416655,0,0,1384.7,1393.45,7.084883569124031,7.084883569124031,0.005127044228038035,0.0051139456888963505
AE--IR,AE,IR,1274.193940957199,10,1280.3,1280.0,1280.375,1280.4705000086867,3.3015148038438356,10.9,1275.0,1285.0,1278.5,1282.75,4.25,2.5,0.0025787040567396982,0,0,1278.4,1282.3,6.106059042801007,6.106059042801007,0.004792095493888488,0.004780649955122167
AE--IS,AE,IS,6923.539333178569,10,6340.4,6333.0,6339.375,6339.5071107656495,153.48847224176515,23558.71111111111,6133.0,6556.0,6207.25,6458.75,251.5,140.0,0.024208010889181307,0,0,6250.9275,6432.41,583.1393331785694,-583.1393331785694,-0.08422561136961902,-0.08798524526684123
AE--IT,AE,IT,4302.817747838561,10,4318.8,4317.0,4318.5,4318.166666666668,5.8080404038998665,33.73333333333333,4312.0,4328.0,4315.25,4323.0,7.75,4.0,0.0013448273603546973,0,0,4315.597500000001,4322.6,15.982252161438737,15.982252161438737,0.0037143688387608603,0.003707487605188188
AE--JO,AE,JO,1987.0819620999594,10,1975.2400000000002,2026.5,2011.925,2024.731320018289,124.36040098573714,15465.509333333332,1626.0,2031.0,1987.8000000000002,2028.0,40.19999999999982,3.0,0.06295964084654884,1,0,1893.4925,2023.144,11.841962099959119,-11.841962099959119,-0.005959473401612718,-0.005977301930945135
AE--JP,AE,JP,8073.544801878438,10,8115.8,8124.0,8118.875,8123.925366666707,18.795980657813228,353.288888888889,8076.0,8131.0,8118.75,8125.0,6.25,1.5,0.0023159738605945473,2,0,8104.3,8125.3,42.25519812156199,42.25519812156199,0.005233785054581061,0.005220136403606562
AE--KE,AE,KE,3421.780492767156,10,3538.3,3543.5,3542.375,3544.6666666672504,36.117247341894085,1304.4555555555553,3463.0,3581.0,3529.0,3561.75,32.75,19.5,0.010207514157051149,1,0,3515.3975,3558.6025,116.51950723284426,116.51950723284426,0.034052303319613654,0.03348535828818732
AE--KH,AE,KH,5508.639725446627,10,5840.8,5864.0,5854.625,5856.404466666921,102.12171387341893,10428.844444444443,5598.0,5973.0,5801.75,5901.5,99.75,41.0,0.01748419974548331,1,0,5775.86,5894.215,332.1602745533728,332.1602745533728,0.06029805743493999,0.05855005485790617
AE--KR,AE,KR,6917.798948475765,10,6864.7,6864.5,6864.75,6864.749999999996,6.18331087147762,38.23333333333333,6855.0,6874.0,6860.25,6869.75,9.5,5.0,0.0009007401447226565,0,0,6861.2,6868.2,53.09894847576561,-53.09894847576561,-0.007675699868014404,-0.007705309666847829
AE--KW,AE,KW,835.2946650186637,10,852.5600000000001,852.5,852.6,852.6250000021392,0.8058122196475794,0.6493333333333589,851.3,853.5,852.5,853.25,0.75,0.5,0.0009451677531758227,2,0,852.1,853.0,17.26533498133631,17.26533498133631,0.020669753686204297,0.02045903307574551
AE--LA,AE,LA,5034.687814921841,10,5859.1900000000005,5885.5,5878.6875,5878.687500003296,123.42170212549955,15232.916555555541,5564.0,5998.4,5813.125,5931.0,117.875,68.5,0.021064635576845868,1,0,5777.1975,5924.14575,824.5021850781595,824.5021850781595,0.16376431178801087,0.15165984752536607
AE--LB,AE,LB,2104.9694589383944,10,2136.6,2136.5,2136.375,2136.39658571429,2.503331114069145,6.266666666666667,2133.0,2142.0,2135.25,2137.75,2.5,1.5,0.0011716423823219812,1,0,2135.2,2138.2,31.630541061605527,31.630541061605527,0.015026603320676136,0.014914822318423962
AE--MA,AE,MA,5956.886854094676,10,5677.8,5664.0,5665.25,5663.0170714024425,46.62092996832122,2173.511111111112,5650.0,5806.0,5654.75,5668.0,13.25,7.5,0.008211090557666917,2,0,5658.0,5708.702499999999,279.0868540946758,-279.0868540946758,-0.04685112558463917,-0.04798417093313482
AE--MG,AE,MG,4856.413755905821,10,5068.45,5023.0,5050.625,5045.681871457656,178.2131136838389,31759.913888888892,4895.5,5384.0,4918.75,5194.0,275.25,114.5,0.0351612650186623,0,0,4962.53125,5175.8625,212.03624409417898,212.03624409417898,0.043661074766606224,0.04273479572498579
AE--MN,AE,MN,5264.383638324573,10,5435.7,5415.0,5425.625,5422.383449999174,131.15029546287724,17200.399999999998,5264.0,5688.0,5343.5,5530.0,186.5,84.75,0.024127581629390372,0,0,5364.835,5513.5325,171.31636167542638,171.31636167542638,0.03254252984684623,0.03202423613967931
AE--MR,AE,MR,7259.418679889248,10,6837.0,6848.5,6828.375,6831.491699999998,146.5787615356786,21485.333333333336,6598.0,7145.0,6755.25,6881.5,126.25,68.5,0.021439046589977858,1,0,6751.9825,6929.7,422.41867988924787,-422.41867988924787,-0.05818905046205331,-0.059950715058543456
AE--MX,AE,MX,14368.22803756993,10,14319.84,14316.0,14319.3,14317.779120000003,6.9498521167320035,48.30044444444431,14312.0,14332.0,14316.0,14321.3,5.299999999999272,2.0,0.0004853302911716893,2,0,14316.14,14324.1,48.38803756993002,-48.38803756993002,-0.003367710857831972,-0.003373394359891503
AE--MY,AE,MY,5593.706838704347,10,5587.8,5587.5,5587.75,5587.714285714285,0.9189365834726815,0.8444444444444444,5587.0,5589.0,5587.0,5588.75,1.75,0.5,0.0001644540934666025,0,0,5587.3,5588.4,5.9068387043471375,-5.9068387043471375,-0.0010559793129443515,-0.001056537251914929
AE--MZ,AE,MZ,6051.049936842217,10,6028.5,5966.0,6015.75,5999.2902143027795,201.18496188554673,40475.38888888889,5784.0,6375.0,5889.25,6133.75,244.5,127.5,0.03337230851547594,0,0,5913.9925,6136.91,22.549936842216994,-22.549936842216994,-0.0037266155588834616,-0.0037335766903339347
AE--NA,AE,NA,6581.868236949095,10,6552.35,6529.75,6550.6875,6544.629957128398,181.98459183861328,33118.39166666667,6292.5,6825.5,6416.75,6686.625,269.875,134.5,0.02777394245402234,0,0,6452.1537499999995,6664.0025,29.5182369490949,-29.5182369490949,-0.00448478089904418,-0.004494867698254702
AE--NG,AE,NG,5245.328758553293,10,4977.2,4943.5,4976.5,4955.186033330782,151.54009370460346,22964.399999999998,4735.0,5225.0,4888.0,5079.5,191.5,68.5,0.03044685640613266,0,0,4893.2925000000005,5061.615000000001,268.12875855329276,-268.12875855329276,-0.051117626920156096,-0.052470436336999375
AE--NL,AE,NL,5166.5667810755085,10,5170.4,5170.0,5169.625,5169.598442844984,5.758086101783782,33.15555555555555,5164.0,5183.0,5165.75,5172.0,6.25,3.5,0.0011136635660265709,1,0,5167.297500000001,5173.8025,3.8332189244911206,3.8332189244911206,0.0007419276836857552,0.0007416525913991534
AE--NO,AE,NO,5170.2750948772,10,5201.9,5239.5,5214.0,5225.834866667444,77.52626794978733,6010.322222222221,5035.0,5272.0,5154.75,5254.25,99.5,29.0,0.014903452190504879,0,0,5152.849999999999,5243.402499999999,31.624905122799646,31.624905122799646,0.006116677457672254,0.006098046520467998
AE--NP,AE,NP,3108.7945625465486,10,3316.85,3282.5,3300.9375,3290.4862570703986,77.65452337114691,6030.225000000001,3260.0,3501.0,3266.75,3322.75,56.0,21.0,0.02341212999416522,1,0,3278.3,3368.4512499999996,208.0554374534513,208.0554374534513,0.06692479456829212,0.06478048676930026
AE--NZ,AE,NZ,14263.06769834562,10,14234.7,14234.5,14237.125,14236.408685675277,19.183615694417753,368.0111111111111,14190.0,14260.0,14228.25,14244.5,16.25,8.0,0.0013476656125115214,1,0,14222.595000000001,14245.4,28.36769834561892,-28.36769834561892,-0.0019888917970226913,-0.0019908722687110836
AE--OM,AE,OM,440.187661932778,10,400.5,399.5,400.375,400.50000000105223,18.95169297626644,359.1666666666667,381.0,421.0,383.0,418.5,35.5,17.5,0.04732008233774392,0,0,389.7,411.7,39.687661932777985,-39.687661932777985,-0.09016077769766925,-0.09448737386942467
AE--PA,AE,PA,13801.249808949733,10,13755.7,13775.5,13771.25,13769.065471429945,118.12239415115154,13952.9,13470.0,13917.0,13727.5,13804.75,77.25,45.5,0.008587159806563936,1,0,13679.68,13818.4025,45.54980894973232,-45.54980894973232,-0.0033004118887982534,-0.0033058702613435152
AE--PE,AE,PE,14741.890386756126,10,14593.9,14654.25,14605.5,14605.49999999621,237.6139258919346,56460.37777777779,14170.0,14925.0,14411.125,14772.25,361.125,174.0,0.016281729071182797,0,0,14448.34375,14725.10375,147.9903867561261,-147.9903867561261,-0.010038765916281554,-0.010089494111369448
AE--PG,AE,PG,10729.98816098116,10,11101.9,11089.0,11091.125,11074.833333332197,220.6558154431668,48688.98888888889,10815.0,11475.0,10961.5,11152.75,191.25,115.5,0.019875500179533847,1,0,10974.695000000002,11236.08,371.9118390188396,371.9118390188396,0.03466097384629655,0.034073811556182915
AE--PH,AE,PH,7014.299387195103,10,6915.3,6912.0,6913.5,6910.985085714274,15.180762680298892,230.4555555555556,6900.0,6945.0,6906.0,6914.75,8.75,6.0,0.0021952428210343573,2,0,6907.1975,6924.9,98.99938719510283,-98.99938719510283,-0.01411393807567301,-0.014214486914274634
AE--PK,AE,PK,2091.9306741687183,10,2030.0,2030.0,2030.125,2030.125000000003,2.1081851067789197,4.444444444444445,2026.0,2033.0,2029.0,2031.75,2.75,1.5,0.001038514830925576,0,0,2028.7,2031.2,61.93067416871827,-61.93067416871827,-0.029604553790162285,-0.030051614057209138
AE--PL,AE,PL,4175.80094245249,10,4122.0199999999995,4143.5,4143.65,4144.275602857621,74.94777144414935,5617.168444444449,3911.0,4160.0,4135.75,4153.9,18.149999999999636,10.300000000000182,0.018182292042287364,1,0,4072.2980000000002,4150.4205,53.78094245249031,-53.78094245249031,-0.01287919208641785,-0.012962847936907423
AE--PT,AE,PT,6108.881907285131,10,6113.9,6111.0,6113.75,6112.155066666615,6.297265720577111,39.655555555555566,6105.0,6124.0,6110.25,6118.5,8.25,2.0,0.001029991612649391,0,0,6110.4,6118.1025,5.018092714868544,5.018092714868544,0.0008214420889171602,0.0008211048900114374
AE--QA,AE,QA,300.3882333660697,10,300.7,301.0,300.75,300.75,0.8232726023485646,0.6777777777777777,299.0,302.0,300.25,301.0,0.75,0.0,0.0027378536825692205,1,0,300.2,301.1,0.31176663393029,0.31176663393029,0.0010378789822647746,0.0010373407582491966
AE--RO,AE,RO,3382.95729193191,10,3402.25,3403.25,3402.875,3403.0394428571412,3.409545424246464,11.624999999999998,3394.0,3405.5,3401.625,3404.375,2.75,1.5,0.0010021442939955804,1,0,3399.99875,3403.90125,19.292708068090178,19.292708068090178,0.005702912098270288,0.005686712057493477
AE--RS,AE,RS,3796.836503980071,10,3809.53,3810.75,3809.35,3809.3629677777726,3.9536340526434754,15.631222222222071,3804.5,3816.0,3805.575,3812.0,6.425000000000182,3.349999999999909,0.0010378272523496272,0,0,3807.2695000000003,3811.70075,12.69349601992917,12.69349601992917,0.003343176880706633,0.0033376008891067436
AE--RU,AE,RU,3733.9329972644805,10,3667.6,3740.0,3672.0,3733.5956999984087,99.80002226675325,9960.044444444444,3548.0,3752.0,3552.75,3744.25,191.5,11.0,0.027211261388033932,0,0,3609.1,3724.9100000000003,66.33299726448058,-66.33299726448058,-0.01776491364817656,-0.01792460380790568
AE--RW,AE,RW,3929.798346105407,10,3914.53,3933.5,3922.1,3929.6246142829023,112.58896778400032,12676.275666666661,3702.5,4066.0,3869.0,3992.75,123.75,64.5,0.028761809919454012,0,0,3844.99125,3978.6000000000004,15.268346105406636,-15.268346105406636,-0.0038852747038631637,-0.003892841990643316
AE--SA,AE,SA,769.6859679637856,10,790.55,795.0,791.4375,794.0920333333481,7.854404284646077,61.691666666666656,776.0,798.0,784.375,795.0,10.625,1.5,0.009935366877042663,0,0,785.8,795.1025000000001,20.864032036214326,20.864032036214326,0.027107200734619596,0.02674630790851797
AE--SB,AE,SB,12017.217442653653,10,12536.9,12440.5,12521.375,12497.25683332591,238.85441870171323,57051.433333333334,12278.0,12920.0,12351.0,12760.75,409.75,142.5,0.019052111662509332,0,0,12405.192500000001,12676.2525,519.6825573463466,519.6825573463466,0.04324483265999635,0.042335887359593545
AE--SE,AE,SE,4791.235402152243,10,4827.35,4825.5,4827.25,4827.350000000256,30.659464734038945,940.0027777777777,4788.0,4867.5,4800.5,4857.5,57.0,29.0,0.006351199878616413,0,0,4809.443749999999,4844.90125,36.11459784775707,36.11459784775707,0.007537637961084993,0.007509371918668431
AE--SG,AE,SG,5904.634458949135,10,5891.4,5891.0,5891.375,5891.333333333339,3.272783388968954,10.71111111111111,5886.0,5897.0,5890.0,5893.0,3.0,2.0,0.0005555187882284269,0,0,5889.4975,5893.3,13.234458949134932,-13.234458949134932,-0.0022413680374534666,-0.002243883662457036
AE--SN,AE,SN,7537.403993030437,10,7514.2,7494.0,7501.25,7498.185628570783,60.18822328514293,3622.622222222222,7467.0,7665.0,7474.75,7535.0,60.25,23.0,0.008009930968718285,1,0,7487.097500000001,7557.6025,23.203993030437232,-23.203993030437232,-0.0030785125823019595,-0.00308326094993886
AE--TH,AE,TH,4974.601270607319,10,4966.1,4965.0,4965.5,4965.5,2.1832697191750423,4.766666666666668,4965.0,4972.0,4965.0,4966.0,1.0,0.0,0.00043963466687643065,1,0,4965.1975,4967.6,8.501270607318475,-8.501270607318475,-0.0017089350773797005,-0.0017103969726892183
AE--TN,AE,TN,4407.980195094561,10,4274.7,4197.0,4269.25,4228.887060395617,143.94755989595657,20720.900000000005,4129.0,4464.0,4160.0,4433.25,273.25,63.5,0.03367430694457075,0,0,4198.4925,4364.305,133.28019509456135,-133.28019509456135,-0.030236114772675876,-0.030702654406924358
AE--TO,AE,TO,14953.467095168042,10,14757.65,14790.0,14779.3125,14779.312499992553,266.07560015905256,70796.225,14195.0,15147.0,14624.75,14924.25,299.5,166.5,0.01802967275677717,0,0,14590.92,14896.822499999998,195.81709516804221,-195.81709516804221,-0.01309509653659633,-0.013181593265091421
AE--TR,AE,TR,2642.457862506669,10,2625.1,2628.0,2625.625,2627.755219999989,5.8774522069043185,34.544444444444444,2616.0,2630.0,2619.75,2628.75,9.0,1.5,0.002238944119044729,0,0,2621.5975,2628.3025000000002,17.35786250666888,-17.35786250666888,-0.006568832280338803,-0.006590502007768468
AE--TZ,AE,TZ,3946.5457195169315,10,3974.6,3938.0,3971.0,3954.31162000785,125.86959742350635,15843.155555555557,3812.0,4166.0,3905.25,4074.0,168.75,68.5,0.0316684942946476,0,0,3904.5675,4046.63,28.054280483068396,28.054280483068396,0.007108565940166613,0.007083419186546141
AE--UA,AE,UA,3538.96641658904,10,3345.1,3424.0,3356.875,3406.0802397047933,148.27185992103978,21984.54444444444,3121.0,3475.0,3200.0,3462.5,262.5,46.0,0.04432509040717461,0,0,3254.47,3422.51,193.86641658904,-193.86641658904,-0.054780518877004254,-0.05633812329883857
AE--UG,AE,UG,3556.9335449636924,10,3677.5,3695.0,3690.5,3693.2826666668884,61.22136518859699,3748.0555555555557,3520.0,3731.0,3661.0,3714.75,53.75,20.0,0.01664755001729354,1,0,3639.6974999999998,3707.71,120.56645503630762,120.56645503630762,0.03389617869218254,0.03333436359070257
