id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AO--TR,AO,TR,5765.533175593958,10,6134.5,6137.5,6148.75,6143.791857407153,131.2218223721446,17219.166666666668,5835.0,6320.0,6091.25,6192.5,101.25,55.0,0.02139079344235791,1,0,6050.475,6205.5,368.9668244060422,368.9668244060422,0.06399526516782755,0.06203094087931391
AO--TZ,AO,TZ,2502.0333905971356,10,2581.0,2525.0,2575.0,2559.7061666837153,184.11650900690273,33898.8888888889,2360.0,2850.0,2460.0,2728.75,268.75,122.5,0.07133533863111303,0,0,2466.0,2691.0,78.96660940286438,78.96660940286438,0.031560973446488734,0.03107316321840436
AO--UA,AO,UA,6776.4600893004845,10,6659.0,6650.0,6653.75,6654.9999999808515,169.94770437467588,28882.222222222226,6430.0,6930.0,6557.5,6757.5,200.0,107.5,0.02552150538739689,0,0,6551.975,6759.525,117.46008930048447,-117.46008930048447,-0.0173335469777126,-0.01748553175391216
AO--US,AO,US,10643.935912153609,10,10573.0,10572.5,10571.25,10570.833333334147,54.47731434072148,2967.777777777778,10485.0,10675.0,10550.0,10595.0,45.0,25.0,0.00515249355345895,1,0,10541.0,10605.0,70.93591215360902,-70.93591215360902,-0.006664443748915472,-0.006686750316638319
AO--VN,AO,VN,10634.256207680037,10,10716.5,10650.0,10664.375,10664.3749994143,297.72330554840124,88639.16666666669,10385.0,11465.0,10543.75,10776.25,232.5,127.5,0.027781766952680562,1,0,10571.45,10911.0375,82.24379231996318,82.24379231996318,0.007733854696914946,0.007704101747542534
AO--ZA,AO,ZA,2450.091998989052,10,2489.5,2490.0,2490.0,2489.8888888888887,1.5811388300841898,2.5000000000000004,2485.0,2490.0,2490.0,2490.0,0.0,0.0,0.0006351230488387988,1,0,2488.5,2490.0,39.40800101094783,39.40800101094783,0.016084294396785187,0.015956312640694748
AR--AU,AR,AU,11758.30968994146,10,11639.0,11590.0,11618.75,11590.666666666666,98.82082551545274,9765.555555555555,11590.0,11850.0,11590.0,11600.0,10.0,0.0,0.008490491065852113,2,0,11592.0,11697.075,119.30968994145951,-119.30968994145951,-0.01014684024214143,-0.010198670331426676
AR--BD,AR,BD,16776.827494420908,10,17072.5,17047.5,17071.875,17053.447800053473,96.03963302257621,9223.611111111111,16900.0,17250.0,17045.0,17090.0,45.0,15.0,0.00562539950344567,3,0,17016.5,17131.525,295.6725055790921,295.6725055790921,0.017623862776047335,0.017470363383850468
AR--BR,AR,BR,2333.5144810867555,10,2342.3,2340.0,2341.625,2340.4285714285716,3.8887301554906357,15.122222222222224,2340.0,2350.0,2340.0,2343.75,3.75,0.0,0.0016602186549505339,1,0,2340.0,2344.4025,8.785518913244687,8.785518913244687,0.003764930101977824,0.003757860491478241
AR--CA,AR,CA,9031.715831568095,10,8971.5,8977.5,8971.875,8975.02900000004,13.753787357185171,189.16666666666666,8950.0,8990.0,8962.5,8980.0,17.5,5.0,0.001533053263911851,0,0,8963.0,8979.0,60.21583156809538,-60.21583156809538,-0.006667153029508087,-0.006689477777937997
AR--CD,AR,CD,8250.16360355336,10,8109.5,8145.0,8126.25,8142.12683333325,102.94146125077323,10596.944444444447,7850.0,8235.0,8097.5,8150.0,52.5,7.5,0.012693934428851746,2,0,8044.4875,8160.5,140.66360355335928,-140.66360355335928,-0.0170497956540856,-0.01719681693809658
AR--CL,AR,CL,1139.660312749686,10,1137.8,1138.0,1137.875,1137.8,0.4216370213557839,0.17777777777777778,1137.0,1138.0,1138.0,1138.0,0.0,0.0,0.000370572175563178,2,0,1137.5,1138.0,1.8603127496860452,-1.8603127496860452,-0.0016323396795292658,-0.0016336733975287415
AR--CN,AR,CN,19261.112952664003,10,19270.7,19270.0,19270.25,19270.25,1.636391694484477,2.6777777777777776,19270.0,19275.0,19270.0,19270.0,0.0,0.0,8.491604843023226e-05,2,0,19270.0,19271.9,9.58704733599734,9.58704733599734,0.0004977410889785243,0.0004976172569719174
AR--CO,AR,CO,4640.374060415398,10,4659.0,4660.0,4660.0,4659.888888888889,3.1622776601683795,10.000000000000002,4650.0,4660.0,4660.0,4660.0,0.0,0.0,0.0006787460099095041,1,0,4657.0,4660.0,18.625939584601838,18.625939584601838,0.0040138875319319575,0.0040058533769929275
AR--DE,AR,DE,11887.678205229642,10,11916.0,11925.0,11916.25,11921.293499999889,13.90443574307614,193.33333333333334,11900.0,11930.0,11900.0,11925.0,25.0,5.0,0.001166871076122536,0,0,11908.0,11924.5,28.321794770357883,28.321794770357883,0.002382449649242568,0.0023796161156853265
AR--DZ,AR,DZ,10143.842601055805,10,9798.5,9790.0,9799.375,9798.499999999252,44.3502474000365,1966.9444444444443,9740.0,9850.0,9762.5,9846.25,83.75,42.5,0.004526228239019901,0,0,9770.9875,9825.0,345.34260105580506,-345.34260105580506,-0.03404455438019717,-0.03463756838008437
AR--EG,AR,EG,11806.270501311932,10,11800.0,11800.0,11800.0,11800.0,0.0,0.0,11800.0,11800.0,11800.0,11800.0,0.0,0.0,0.0,0,0,11800.0,11800.0,6.270501311932094,-6.270501311932094,-0.0005311161819674812,-0.0005312572741265774
AR--ES,AR,ES,10020.91071488952,10,10037.5,10035.0,10036.875,10035.666666666666,3.5355339059327378,12.500000000000002,10035.0,10045.0,10035.0,10040.0,5.0,0.0,0.0003522325186483425,0,0,10035.5,10039.5,16.589285110479977,16.589285110479977,0.0016554668115973602,0.001654098036847752
AR--ET,AR,ET,11225.784843590129,10,10524.5,10610.0,10543.75,10556.25574999996,229.76376757201928,52791.3888888889,10135.0,10760.0,10362.5,10725.0,362.5,145.0,0.021831323822701247,0,0,10384.475,10658.025,701.2848435901287,-701.2848435901287,-0.06247089654408967,-0.06450747793311207
AR--FI,AR,FI,12925.656160584465,10,12646.5,12650.0,12646.875,12647.931166666669,8.181958472422385,66.94444444444446,12630.0,12660.0,12641.25,12650.0,8.75,2.5,0.0006469741408628779,0,0,12641.5,12651.0125,279.1561605844654,-279.1561605844654,-0.02159705914472064,-0.021833688833561644
AR--FJ,AR,FJ,11642.45746949547,10,11419.0,11460.0,11493.125,11474.021666666387,351.6690363269293,123671.11111111112,10465.0,11780.0,11450.0,11537.5,87.5,25.0,0.03079683302626581,2,0,11189.4875,11578.5,223.45746949546992,-223.45746949546992,-0.019193324955745234,-0.019379908109385995
AR--FR,AR,FR,11025.630755006467,10,11068.0,11070.0,11068.75,11069.195666666656,9.486832980505138,90.0,11050.0,11080.0,11061.25,11075.0,13.75,5.0,0.0008571406740608184,0,0,11062.0,11073.5,42.36924499353336,42.36924499353336,0.003842795567436768,0.0038354308898209157
AR--GB,AR,GB,11102.268069921352,10,11104.5,11100.0,11102.5,11100.24999999786,9.559753599799992,91.3888888888889,11100.0,11125.0,11100.0,11100.0,0.0,0.0,0.0008608900535638697,2,0,11100.0,11111.0,2.231930078647565,2.231930078647565,0.00020103370451794324,0.00020101349995060565
AR--GH,AR,GH,7539.559525025004,10,7260.5,7072.5,7219.375,7105.477999830586,328.42595986174894,107863.61111111112,7000.0,7850.0,7053.75,7325.0,271.25,50.0,0.04523462018617849,2,0,7087.9875,7469.5,279.0595250250044,-279.0595250250044,-0.0370127093099751,-0.037715064893089595
AR--GR,AR,GR,11672.738469495696,10,11496.0,11500.0,11500.0,11500.0,17.126976771553505,293.3333333333333,11450.0,11510.0,11500.0,11500.0,0.0,0.0,0.0014898205264051413,4,0,11484.0,11504.0,176.73846949569634,-176.73846949569634,-0.015141131616849466,-0.015256928905015609
AR--IN,AR,IN,15794.7526620095,10,15893.0,15900.0,15897.5,15899.75,16.36391694484477,267.7777777777778,15850.0,15900.0,15900.0,15900.0,0.0,0.0,0.00102963046277259,2,0,15883.0,15900.0,98.24733799050045,98.24733799050045,0.006220251756572987,0.006200985841899371
AR--IT,AR,IT,11131.20670997276,10,11150.0,11150.0,11150.0,11150.0,0.0,0.0,11150.0,11150.0,11150.0,11150.0,0.0,0.0,0.0,0,0,11150.0,11150.0,18.7932900272408,18.7932900272408,0.0016883425595181308,0.0016869189113976387
AR--JP,AR,JP,18370.21725262342,10,18352.0,18350.0,18350.0,18350.11111111111,6.324555320336759,40.00000000000001,18350.0,18370.0,18350.0,18350.0,0.0,0.0,0.0003446248539852201,1,0,18350.0,18356.0,18.21725262342079,-18.21725262342079,-0.000991673226990237,-0.000992165260202467
AR--KE,AR,KE,10410.808770079677,10,10389.0,10400.0,10388.75,10391.152333329426,77.66738197095498,6032.222222222223,10280.0,10500.0,10312.5,10450.0,137.5,55.0,0.007475924725282027,0,0,10341.0,10433.0,21.808770079676833,-21.808770079676833,-0.002094819966567297,-0.002097017170948183
AR--KR,AR,KR,19431.621304450513,10,19430.0,19430.0,19431.25,19429.94200000003,16.32993161855452,266.6666666666667,19400.0,19450.0,19420.0,19445.0,25.0,10.0,0.0008404493884999754,0,0,19419.0,19439.0,1.62130445051298,-1.62130445051298,-8.343639602227352e-05,-8.343987703198337e-05
AR--MA,AR,MA,9305.417619305188,10,9560.0,9555.0,9563.75,9561.06150000118,57.0574758954123,3255.555555555556,9450.0,9640.0,9528.75,9605.0,76.25,32.5,0.0059683552191853876,0,0,9526.5,9592.0125,254.58238069481195,254.58238069481195,0.02735851211735524,0.026990956804254673
AR--MX,AR,MX,7372.308131811268,10,7386.0,7380.0,7385.0,7380.666666666667,8.432740427115679,71.11111111111111,7380.0,7400.0,7380.0,7390.0,10.0,0.0,0.001141719527093918,0,0,7382.0,7392.0,13.69186818873186,13.69186818873186,0.0018572023773195123,0.0018554799093024668
AR--MY,AR,MY,15967.59980860726,10,15874.0,15870.0,15873.75,15870.666666666666,5.163977794943222,26.666666666666664,15870.0,15880.0,15870.0,15880.0,10.0,0.0,0.00032531043183464924,0,0,15871.0,15877.0,93.59980860725955,-93.59980860725955,-0.005861858371275375,-0.005879106500146333
AR--NG,AR,NG,8446.362395848217,10,8015.5,8045.0,8028.125,8040.518166668384,89.8903653223068,8080.277777777778,7800.0,8130.0,7992.5,8057.5,65.0,17.5,0.011214567440871662,1,0,7956.475,8063.0,430.8623958482167,-430.8623958482167,-0.05101159240574449,-0.052358695837486265
AR--NL,AR,NL,11420.79314209203,10,11444.5,11445.0,11444.375,11444.2587,3.689323936863109,13.61111111111111,11440.0,11450.0,11441.25,11445.0,3.75,2.5,0.00032236654610189253,0,0,11442.5,11446.5,23.706857907969606,23.706857907969606,0.0020757628312692692,0.002073611412312711
AR--NO,AR,NO,12224.016263540156,10,11855.0,11875.0,11873.75,11873.546571428662,65.82805886043833,4333.333333333334,11670.0,11890.0,11862.5,11880.0,17.5,10.0,0.005552767512478982,1,0,11812.0,11880.5,369.0162635401557,-369.0162635401557,-0.030187808620706642,-0.03065284336567491
AR--NZ,AR,NZ,10003.231625456845,10,10318.0,10320.0,10318.75,10320.0,10.85254706406647,117.77777777777777,10300.0,10330.0,10315.0,10325.0,10.0,5.0,0.0010518072362925442,0,0,10311.0,10324.5,314.768374543155,314.768374543155,0.03146666860558471,0.030981739488496415
AR--PE,AR,PE,3130.6695211171427,10,3140.0,3140.0,3140.0,3140.0,0.0,0.0,3140.0,3140.0,3140.0,3140.0,0.0,0.0,0.0,0,0,3140.0,3140.0,9.330478882857278,9.330478882857278,0.00298034615915889,0.002975913732138765
AR--PH,AR,PH,17788.20333536327,10,19931.5,19920.0,19928.125,19924.91299993644,35.5941630670598,1266.9444444444441,19900.0,19990.0,19900.0,19950.0,50.0,20.0,0.0017858246026169532,0,0,19911.5,19952.5,2143.2966646367313,2143.2966646367313,0.12048977764807865,0.1137658911900798
AR--PK,AR,PK,15601.725953155386,10,15473.0,15520.0,15537.5,15526.9937142823,296.3875091085243,87845.55555555556,14680.0,15750.0,15462.5,15592.5,130.0,60.0,0.019155141802399293,1,0,15263.975,15612.025,128.72595315538638,-128.72595315538638,-0.00825075081704996,-0.00828497665080231
AR--PL,AR,PL,12308.20746555706,10,12323.5,12320.0,12322.5,12322.471000000027,8.514693182963201,72.50000000000001,12315.0,12340.0,12316.25,12330.0,13.75,5.0,0.0006909314060910619,0,0,12318.5,12329.0,15.29253444294045,15.29253444294045,0.00124246641809822,0.001241695195444126
AR--PT,AR,PT,9574.20669056964,10,9591.0,9590.0,9591.25,9590.804333333333,6.99205898780101,48.888888888888886,9580.0,9600.0,9586.25,9597.5,11.25,5.0,0.0007290229368992816,0,0,9587.0,9595.0,16.79330943036075,16.79330943036075,0.0017540157605853393,0.0017524792713629594
AR--RU,AR,RU,13459.503231297233,10,13475.8,13476.0,13475.875,13475.8,0.4216370213557839,0.17777777777777778,13475.0,13476.0,13476.0,13476.0,0.0,0.0,3.1288459412857416e-05,2,0,13475.5,13476.0,16.296768702766713,16.296768702766713,0.0012108001627334965,0.0012100677353723533
AR--SA,AR,SA,12854.981363911493,10,11628.0,11575.0,11613.125,11593.93442823672,164.32014822020795,27001.111111111113,11465.0,11910.0,11495.0,11725.0,230.0,95.0,0.01413141969558032,0,0,11538.9875,11726.0,1226.9813639114927,-1226.9813639114927,-0.09544793019739928,-0.10031540830500271
AR--SE,AR,SE,12541.33572639846,10,12080.0,12095.0,12087.5,12093.625250004423,151.65750888103102,23000.000000000004,11850.0,12250.0,12000.0,12215.0,215.0,115.0,0.012554429543131707,0,0,11988.925,12167.0,461.3357263984599,-461.3357263984599,-0.03678521462649205,-0.037478854282201116
AR--SG,AR,SG,15887.309757265864,10,15864.0,15860.0,15863.75,15863.7065,10.749676997731399,115.55555555555554,15850.0,15880.0,15860.0,15870.0,10.0,10.0,0.000677614535913477,0,0,15858.0,15870.0,23.30975726586439,-23.30975726586439,-0.0014671934784430047,-0.0014682708607424366
AR--SN,AR,SN,6965.255742849274,10,6951.0,6950.0,6950.0,6950.111111111111,3.1622776601683795,10.000000000000002,6950.0,6960.0,6950.0,6950.0,0.0,0.0,0.00045493852110032793,1,0,6950.0,6953.0,14.255742849273702,-14.255742849273702,-0.0020466933843612343,-0.0020487907234947593
AR--TH,AR,TH,16880.505738924476,10,17148.5,17125.0,17148.125,17138.73166666365,113.4815207668436,12878.055555555555,17000.0,17300.0,17052.5,17263.75,211.25,75.0,0.006617577092273004,0,0,17085.0,17215.0375,267.99426107552426,267.99426107552426,0.015875961610413176,0.01575125667418547
AR--TR,AR,TR,12466.927062320188,10,11939.5,11940.0,11911.875,11915.634166667296,138.2519841127465,19113.61111111111,11800.0,12300.0,11856.25,11950.0,93.75,37.5,0.011579378040348967,1,0,11874.4875,12037.5125,527.4270623201883,-527.4270623201883,-0.04230609994617472,-0.04322707184539691
