id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AO--DZ,AO,DZ,5158.666122203358,10,4818.15,4819.5,4819.5625,4819.562500000115,13.270790816258422,176.11388888888888,4790.0,4835.0,4811.0,4827.625,16.625,9.25,0.002754333264065756,0,0,4810.097500000001,4825.35,340.51612220335846,-340.51612220335846,-0.06600855999145724,-0.06828800566837273
AO--EG,AO,EG,4715.419795274749,10,5293.030000000001,5295.0,5293.875,5295.0,8.744401383488524,76.46455555555602,5275.0,5304.3,5295.0,5295.0,0.0,0.0,0.0016520596678062515,4,0,5287.57925,5297.58425,577.6102047252516,577.6102047252516,0.1224939093024265,0.11555291460835006
AO--ES,AO,ES,5722.316302190526,10,5883.95,5775.0,5825.5625,5775.689559999996,249.7666077227565,62383.35833333333,5740.0,6495.0,5774.25,5782.5,8.25,3.0,0.042448798464085606,3,0,5768.9,6036.5525,161.63369780947414,161.63369780947414,0.028246201236307073,0.02785463372459391
AO--ET,AO,ET,3446.282530254973,10,3508.47,3510.55,3509.425,3510.127782499978,8.216386066878806,67.50900000000019,3493.5,3515.8,3506.075,3515.25,9.175000000000182,4.949999999999818,0.0023418715471070885,0,0,3503.53,3512.97025,62.18746974502665,62.18746974502665,0.018044797313940975,0.01788392238011109
AO--FI,AO,FI,7720.979613051022,10,7804.95,7797.25,7802.8,7800.899999996951,140.07809131576101,19621.87166666668,7611.5,8015.6,7725.125,7901.6,176.47500000000036,104.0,0.017947339997791276,0,0,7725.027749999999,7888.277999999999,83.97038694897765,83.97038694897765,0.010875613090214587,0.010816898928251188
AO--FJ,AO,FJ,16614.26463120842,10,15559.35,15385.45,15537.4375,15517.331053985212,363.0648863036283,131816.11166666658,15125.5,16168.5,15337.675,15827.5,489.8250000000007,227.45000000000073,0.02333419367156265,0,0,15357.49875,15776.276749999999,1054.9146312084213,-1054.9146312084213,-0.06349451237383434,-0.0655998973968857
AO--FR,AO,FR,6480.8047195500585,10,6500.5,6500.5,6500.4375,6500.5,0.5773502691896257,0.3333333333333333,6500.0,6501.5,6500.0,6500.5,0.5,0.5,8.881628631484127e-05,2,0,6500.2,6500.85,19.695280449941492,19.695280449941492,0.003039017730395196,0.0030344092504863644
AO--GB,AO,GB,6807.150235507682,10,6830.1,6830.0,6830.0625,6830.083333333333,5.168279318217149,26.711111111111116,6820.5,6840.0,6830.0,6830.375,0.375,0.25,0.0007566916030829927,4,0,6827.1,6833.5,22.949764492318536,22.949764492318536,0.0033714203004668853,0.003365749804554714
AO--GH,AO,GH,2181.7570144061915,10,2401.7200000000003,2403.1,2402.275,2401.755373333432,11.438511946733087,130.83955555555553,2384.5,2414.5,2393.75,2412.25,18.5,11.400000000000091,0.004762633423851692,0,0,2394.94,2408.201,219.96298559380875,219.96298559380875,0.1008191948697257,0.09605462524488478
AO--GR,AO,GR,5296.817859625665,10,5060.960000000001,4984.3,5049.225,5034.1811624502,186.86997975419516,34920.38933333331,4835.3,5380.5,4928.125,5174.85,246.72500000000036,113.90000000000009,0.036923820728516944,0,0,4958.52675,5164.851500000001,235.85785962566388,-235.85785962566388,-0.04452821786141847,-0.04555004777495651
AO--IN,AO,IN,8015.072192343541,10,8317.782,8285.5,8298.15,8292.050000000248,169.64226057599382,28778.496573333385,8112.5,8680.12,8264.175,8336.5,72.32500000000073,44.850000000000364,0.020395131848369413,4,0,8223.42275,8417.727249999998,302.709807656458,302.709807656458,0.037767570945352665,0.03707183957866777
AO--IT,AO,IT,5617.9698794223505,10,5290.33,5420.4,5325.6,5413.007542858163,239.68979976442702,57451.20011111112,4850.0,5448.5,5237.25,5438.875,201.625,24.0,0.045307154707632045,2,0,5137.02975,5423.751000000001,327.63987942235053,-327.63987942235053,-0.05831997793766011,-0.060089741449210324
AO--JP,AO,JP,13857.461409152482,10,13589.5,13581.75,13588.75,13584.81844999976,18.53225416522352,343.4444444444445,13570.0,13615.0,13577.0,13608.75,31.75,9.75,0.0013637186184350801,0,0,13579.09625,13601.0075,267.9614091524818,-267.9614091524818,-0.019336976755028195,-0.01952638174562429
AO--KE,AO,KE,2743.2396541926637,10,3170.05,3170.25,3171.1875,3171.187499955881,14.76943164482341,218.13611111111112,3140.0,3191.0,3161.75,3180.0,18.25,9.5,0.004659053215193265,0,0,3160.585,3178.4,426.8103458073365,426.8103458073365,0.15558624094508686,0.14460778312255615
AO--KR,AO,KR,12699.236686021166,10,12429.1,12423.5,12425.875,12419.14671142833,72.01266863854205,5185.824444444458,12340.5,12543.5,12377.925,12461.375,83.45000000000073,47.30000000000018,0.005793876357784719,0,0,12387.008499999998,12472.4165,270.1366860211656,-270.1366860211656,-0.021271883712390503,-0.0215013907647782
AO--MA,AO,MA,5195.819618732341,10,5633.825999999999,5602.65,5623.4075,5619.258989632111,155.13654804003397,24067.34853777777,5480.5,5870.5,5490.965,5737.75,246.78499999999985,114.59999999999945,0.027536623963898423,0,0,5543.12255,5726.540750000001,438.00638126765807,438.00638126765807,0.08429976662171375,0.0809344022619207
AO--MX,AO,MX,12679.078203838877,10,12263.04,12210.4,12250.462500000001,12246.343376395433,360.3613501288209,129860.30266666666,11845.2,12781.5,11956.425,12548.125,591.7000000000007,297.5,0.029385972004398655,0,0,12046.778750000001,12463.99275,416.03820383887614,-416.03820383887614,-0.03281296929873902,-0.0333633888892601
AO--MY,AO,MY,9903.39358541899,10,9729.439999999999,9739.5,9730.425,9730.425000000389,239.34256342461683,57284.862666666726,9372.5,10078.5,9549.75,9917.0,367.25,210.0,0.024599829324669958,0,0,9590.051500000001,9873.022500000001,173.95358541899077,-173.95358541899077,-0.017565048174507263,-0.017721144223878802
AO--NG,AO,NG,2080.1823760601865,10,2220.16,2178.6,2217.95,2216.8017057014376,107.83533949705192,11628.460444444445,2083.0,2375.0,2140.25,2326.5,186.25,76.89999999999986,0.04857097663999528,0,0,2164.04225,2284.54475,139.97762393981338,139.97762393981338,0.06729103445483829,0.06512369469153642
AO--NL,AO,NL,6826.04260195697,10,6825.45,6829.0,6825.5625,6827.951466666832,15.107852998431719,228.2472222222223,6800.0,6850.0,6818.125,6833.75,15.625,6.0,0.002213458892590484,0,0,6816.19875,6834.1,0.5926019569706114,-0.5926019569706114,-8.681486353465143e-05,-8.681863216306097e-05
AO--NO,AO,NO,7625.360370993152,10,7511.8,7540.65,7524.625,7526.000000002125,131.86562183610337,17388.542222222222,7230.5,7690.5,7463.5,7570.425,106.92500000000018,69.14999999999964,0.017554463888296196,1,0,7434.534000000001,7584.42375,113.56037099315199,-113.56037099315199,-0.014892459564945323,-0.015004465662889417
AO--NZ,AO,NZ,14143.139009143959,10,12417.07,12410.5,12422.7125,12422.71250001237,303.32398172397933,92005.43788888895,11953.5,12835.5,12175.125,12685.025000000001,509.90000000000146,250.5,0.024427983551995706,0,0,12241.808,12584.7365,1726.0690091439592,-1726.0690091439592,-0.12204285116818865,-0.130157491968783
AO--PE,AO,PE,9845.778856925126,10,9797.35,9785.25,9792.1875,9790.676999999841,32.640338029295386,1065.3916666666667,9760.5,9875.5,9784.625,9801.25,16.625,15.0,0.0033315476153547015,1,0,9780.29875,9817.901249999999,48.42885692512573,-48.42885692512573,-0.0049187431110198875,-0.004930879942911063
AO--PH,AO,PH,12162.128893919244,10,12458.810000000001,12460.4,12458.7,12465.362584287679,161.61877950562828,26120.629888888892,12140.0,12778.5,12427.849999999999,12520.875,93.02500000000146,55.350000000000364,0.012972248513752779,2,0,12359.25525,12551.87175,296.6811060807577,296.6811060807577,0.024393846559962927,0.024101068452840085
AO--PK,AO,PK,7881.321787923071,10,7555.93,7543.0,7560.4125,7559.2500000025575,121.83847275981611,14844.613444444452,7342.5,7733.5,7523.275,7626.95,103.67500000000018,64.65000000000009,0.01612488108807468,1,0,7484.12525,7620.635,325.3917879230703,-325.3917879230703,-0.04128644873017161,-0.0421629439518039
AO--PL,AO,PL,6809.113037552695,10,6763.7699999999995,6744.75,6760.5875,6755.697071944533,135.03261375600258,18233.806777777776,6592.5,6960.5,6644.125,6850.5,206.375,107.5,0.01996410489357305,0,0,6687.495,6844.1945,45.34303755269502,-45.34303755269502,-0.006659169454615493,-0.006681440650368524
AO--PT,AO,PT,5753.282352388308,10,5783.11,5781.5,5783.2625,5782.771076666571,5.449658501023522,29.698777777777938,5775.0,5790.0,5780.0,5788.775,8.774999999999636,3.550000000000182,0.0009423404536700015,0,0,5779.797750000001,5786.01025,29.827647611691646,29.827647611691646,0.00518445746006357,0.005171064430934944
AO--RU,AO,RU,7506.107188793741,10,7366.56,7467.5,7390.387500000001,7396.290649984728,234.39380537889647,54940.456,6922.5,7620.0,7175.125,7515.0,339.875,149.25,0.03181862434825705,0,0,7228.486,7490.4915,139.54718879374104,-139.54718879374104,-0.01859115321482197,-0.018766140912941116
AO--SA,AO,SA,5193.3979905841725,10,5320.415,5292.825,5312.43125,5312.4312504762365,143.69414286756592,20648.006694444444,5114.5,5590.2,5235.65,5413.25,177.60000000000036,103.375,0.027008070398186215,0,0,5236.065,5407.470249999999,127.01700941582749,127.01700941582749,0.024457399499540407,0.024163106084630303
AO--SE,AO,SE,7571.629355004058,10,7572.6,7470.5,7555.625,7522.677549992481,231.97614819919167,53812.933333333334,7320.5,7960.5,7396.75,7715.125,318.375,120.25,0.03063361965496549,0,0,7447.93875,7711.915,0.9706449959421661,0.9706449959421661,0.00012819499614051644,0.00012818677986413892
AO--SG,AO,SG,10108.617908587756,10,9992.369999999999,10007.95,9998.75,9998.749999993173,143.28765977726218,20531.353444444438,9765.2,10168.5,9875.0,10116.75,241.75,114.14999999999964,0.01433970717430021,0,0,9906.3975,10076.7465,116.24790858775668,-116.24790858775668,-0.01149988155047373,-0.011566516543929654
AO--SN,AO,SN,4274.775841417532,10,5098.219999999999,5150.0,5119.5875,5131.888192863819,209.37628434100282,43838.428444444464,4675.0,5350.5,5002.25,5218.375,216.125,120.25,0.04106850711444442,1,0,4966.110500000001,5215.652499999999,823.444158582467,823.444158582467,0.19262861706203752,0.176159792943077
AO--TH,AO,TH,9957.692589929997,10,10076.933,10105.35,10096.759999999998,10097.32570871585,114.90811431071542,13203.874734444442,9794.5,10200.75,10052.2525,10144.1575,91.90499999999884,53.01500000000033,0.011403084084285904,1,0,9992.856924999998,10133.879299999999,119.24041007000415,119.24041007000415,0.01197470287349395,0.011903573392260529
AO--TR,AO,TR,5765.533175593958,10,5979.639999999999,5957.95,5977.9375,5977.872584998224,73.7002216188437,5431.722666666677,5892.4,6080.5,5926.6,6053.45,126.84999999999945,60.90000000000009,0.01232519376063504,0,0,5940.53475,6023.24025,214.1068244060416,214.1068244060416,0.037135650404784046,0.03646273111172435
AO--TZ,AO,TZ,2502.0333905971356,10,2858.6099999999997,2842.45,2856.1375,2856.1374995076944,179.14104592006083,32091.514333333344,2610.5,3126.5,2701.875,3012.0,310.125,154.8499999999999,0.06266718647176804,0,0,2755.6007499999996,2966.5045,356.57660940286405,356.57660940286405,0.14251472851757724,0.13323173518459627
AO--UA,AO,UA,6776.4600893004845,10,6430.280000000001,6416.0,6431.012500000001,6430.680928566331,121.13963293103821,14674.810666666677,6251.2,6603.5,6361.25,6526.425,165.17500000000018,102.5,0.018838935929856585,0,0,6362.998,6505.00375,346.1800893004838,-346.1800893004838,-0.05108568260397134,-0.052436771702269916
AO--US,AO,US,10643.935912153609,10,10411.630000000001,10475.5,10429.7875,10453.353733335183,124.88920467536197,15597.313444444453,10143.5,10534.5,10363.05,10487.5,124.45000000000073,38.0,0.011995163550314596,1,0,10332.73625,10477.03825,232.305912153608,-232.305912153608,-0.021825188921736478,-0.022066881486216664
AO--VN,AO,VN,10634.256207680037,10,10684.01,10685.5,10673.375,10676.833085061186,187.58322863909407,35187.46766666664,10427.6,11025.5,10561.75,10810.5,248.75,134.0,0.017557380481588288,0,0,10577.49775,10797.52725,49.753792319963395,49.753792319963395,0.004678633968215973,0.004667723178802767
AO--ZA,AO,ZA,2450.091998989052,10,2491.33,2491.0,2491.1,2491.0714285690856,1.3166033740061902,1.7334444444444839,2490.0,2494.5,2490.5,2491.5,1.0,0.5,0.0005284740977735548,1,0,2490.65,2492.2405000000003,41.238001010947755,41.238001010947755,0.01683120512534355,0.016691129963246846
AR--AU,AR,AU,11758.30968994146,10,11779.75,11800.0,11797.125,11802.223900000106,71.36535496225665,5093.01388888889,11590.0,11830.5,11800.0,11811.25,11.25,7.5,0.006058308110295774,3,0,11732.15,11812.2,21.44031005854049,21.44031005854049,0.0018234177040668874,0.0018217572961101533
AR--BD,AR,BD,16776.827494420908,10,17003.2,17015.0,17008.125,17015.696782906958,35.348172984375495,1249.4933333333336,16935.5,17031.5,17007.125,17025.175,18.049999999999272,10.200000000000728,0.002078912968404506,2,0,16978.82,17021.3595,226.37250557909283,226.37250557909283,0.013493165239636186,0.01340294316703678
AR--BR,AR,BR,2333.5144810867555,10,2341.35,2340.0,2340.625,2340.25,2.963200221982233,8.780555555555555,2340.0,2348.5,2340.0,2340.0,0.0,0.0,0.0012655947303829983,2,0,2340.0,2343.4,7.835518913244414,7.835518913244414,0.003357818850815653,0.0033521939651459096
AR--CA,AR,CA,9031.715831568095,10,8975.9,8977.5,8978.0,8977.87421428572,15.066150433633963,226.98888888888885,8940.0,8995.0,8971.0,8983.75,12.75,7.5,0.0016785113953624664,1,0,8965.9975,8984.0,55.815831568095746,-55.815831568095746,-0.006179980925994762,-0.006199156050205722
AR--CD,AR,CD,8250.16360355336,10,7896.15,7887.5,7890.5,7886.575999874081,63.18757349704486,3992.669444444446,7830.0,8007.5,7846.25,7923.0,76.75,40.0,0.008002326893111816,0,0,7859.3875,7936.652499999999,354.01360355335964,-354.01360355335964,-0.04290988889006824,-0.043857731972476915
AR--CL,AR,CL,1139.660312749686,10,1138.0,1138.0,1138.0,1138.0,0.0,0.0,1138.0,1138.0,1138.0,1138.0,0.0,0.0,0.0,0,0,1138.0,1138.0,1.6603127496859997,-1.6603127496859997,-0.001456848791794919,-0.001457911027799558
AR--CN,AR,CN,19261.112952664003,10,19266.2,19270.0,19267.5,19269.85714285714,8.560892995995738,73.28888888888889,19250.0,19272.0,19270.0,19270.0,0.0,0.0,0.00044434776946132283,3,0,19260.0,19270.4,5.08704733599734,5.08704733599734,0.0002641097297180717,0.0002640748588830375
AR--CO,AR,CO,4640.374060415398,10,4676.6,4685.0,4677.625,4684.333333333351,11.167412910388471,124.7111111111111,4660.0,4685.0,4668.0,4685.0,17.0,0.0,0.002387934163791744,0,0,4669.9975,4682.5,36.2259395846022,36.2259395846022,0.007806685218251418,0.007776370719489092
AR--DE,AR,DE,11887.678205229642,10,11911.2,11906.25,11910.0,11907.542678601922,12.940461952942622,167.45555555555558,11900.0,11932.0,11900.625,11921.25,20.625,6.25,0.0010864112728308332,0,0,11903.75,11918.9025,23.52179477035861,23.52179477035861,0.0019786702133315548,0.001976715223853161
AR--DZ,AR,DZ,10143.842601055805,10,9762.35,9755.0,9760.9375,9760.937499999665,50.91717130137271,2592.558333333333,9690.5,9845.5,9725.5,9802.125,76.625,40.75,0.0052156674675024675,0,0,9733.387499999999,9791.455,381.4926010558047,-381.4926010558047,-0.03760829264208986,-0.038333730986066704
AR--EG,AR,EG,11806.270501311932,10,11804.71,11800.35,11804.0125,11800.728571428572,7.114999804794223,50.623222222221834,11800.0,11815.0,11800.0,11811.6,11.600000000000364,0.3500000000003638,0.0006027255057340861,0,0,11801.5,11809.14,1.560501311932967,-1.560501311932967,-0.0001321756359690015,-0.0001321843719381804
AR--ES,AR,ES,10020.91071488952,10,10041.2,10045.0,10042.125,10044.57142857143,6.408327915038889,41.06666666666668,10030.0,10045.0,10039.0,10045.0,6.0,0.0,0.0006382033935225758,0,0,10037.4,10045.0,20.289285110480705,20.289285110480705,0.00202469472962512,0.002022647797726912
AR--ET,AR,ET,11225.784843590129,10,10702.740000000002,10641.0,10660.05,10638.733333321614,443.22967760644275,196452.54711111117,10116.5,11630.5,10438.224999999999,10847.575,409.3500000000022,237.40000000000055,0.041412729600685684,1,0,10456.700250000002,10973.751,523.0448435901271,-523.0448435901271,-0.04659316483237101,-0.04771356698220301
AR--FI,AR,FI,12925.656160584465,10,12639.84,12646.35,12643.675,12644.020514334414,62.74164309115424,3936.5137777777823,12495.5,12753.5,12630.5,12658.425,27.924999999999272,14.0,0.004963800419242193,2,0,12602.44675,12677.61925,285.81616058446525,-285.81616058446525,-0.02211231345113712,-0.022360455471517323
AR--FJ,AR,FJ,11642.45746949547,10,10548.5,10345.25,10462.0625,10360.328560000655,370.07138950928555,136952.83333333334,10313.5,11475.0,10332.875,10597.625,264.75,26.0,0.035082844907739066,1,0,10362.99125,10800.03,1093.95746949547,-1093.95746949547,-0.09396276278970826,-0.09867487311015609
AR--FR,AR,FR,11025.630755006467,10,11074.45,11075.0,11075.0,11075.0,4.96907100640217,24.691666666666674,11062.0,11082.5,11075.0,11075.0,0.0,0.0,0.00044869686588518343,2,0,11071.1,11077.25,48.819244993534085,48.819244993534085,0.004427796112378104,0.004418022263624328
AR--GB,AR,GB,11102.268069921352,10,11133.5,11132.5,11133.125,11132.801625000004,4.1163630117428225,16.94444444444444,11130.0,11140.0,11130.0,11135.0,5.0,2.5,0.00036972766980220256,0,0,11131.0,11136.0,31.231930078647565,31.231930078647565,0.0028131125894232537,0.0028091631932000024
AR--GH,AR,GH,7539.559525025004,10,7931.0,7817.5,7911.5,7856.1980166584235,202.3119153957846,40930.11111111111,7736.0,8282.0,7801.75,8041.625,239.875,59.25,0.025509004589053665,0,0,7828.43625,8055.424999999999,391.4404749749956,391.4404749749956,0.05191821533814303,0.0506153692194379
AR--GR,AR,GR,11672.738469495696,10,11339.369999999999,11376.0,11347.0875,11351.37372427349,173.6322169926359,30148.1467777778,11100.5,11516.5,11178.25,11495.650000000001,317.40000000000146,124.35000000000036,0.015312333665153877,0,0,11239.047499999999,11437.67075,333.36846949569735,-333.36846949569735,-0.028559576689470713,-0.028975336480956074
AR--IN,AR,IN,15794.7526620095,10,15920.060000000001,15907.8,15920.075,15915.730268096844,26.550421632977667,704.9248888888885,15890.0,15950.0,15900.0,15950.0,50.0,15.299999999999272,0.0016677337668939479,0,0,15905.4905,15936.072500000002,125.30733799050176,125.30733799050176,0.007933478964308103,0.007902174380572936
AR--IT,AR,IT,11131.20670997276,10,11148.0,11150.0,11148.75,11149.75000000214,4.216370213557839,17.77777777777778,11140.0,11150.0,11150.0,11150.0,0.0,0.0,0.0003782176366664729,2,0,11145.0,11150.0,16.7932900272408,16.7932900272408,0.001508667520494002,0.0015075306249716148
AR--JP,AR,JP,18370.21725262342,10,18367.5,18375.0,18375.0,18374.888888890546,23.717082451262844,562.4999999999999,18300.0,18375.0,18375.0,18375.0,0.0,0.0,0.0012912526174636092,1,0,18352.5,18375.0,2.7172526234207908,-2.7172526234207908,-0.0001479161942427624,-0.00014792713492195624
AR--KE,AR,KE,10410.808770079677,10,9826.6,9637.5,9790.125,9649.720142529868,386.2526375314478,149191.1,9510.0,10435.0,9566.375,10157.5,591.125,95.0,0.039306844435659107,0,0,9635.7625,10079.32375,584.2087700796765,-584.2087700796765,-0.0561155989877245,-0.05775157688984527
AR--KR,AR,KR,19431.621304450513,10,19463.68,19430.0,19451.3125,19430.214285714286,73.5893379958445,5415.3906666666435,19420.0,19606.3,19430.0,19430.375,0.375,0.0,0.003780854288389683,3,0,19428.0,19516.31125,32.05869554948731,32.05869554948731,0.0016498209309042454,0.001648461471389912
AR--MA,AR,MA,9305.417619305188,10,9396.15,9419.25,9402.6875,9409.254149994515,187.48822926016214,35151.83611111112,9105.0,9635.0,9299.875,9550.125,250.25,159.0,0.019953728842149406,0,0,9274.48625,9504.914999999999,90.73238069481158,90.73238069481158,0.009750489919611619,0.009703260650286252
AR--MX,AR,MX,7372.308131811268,10,7379.7,7380.0,7379.0,7379.666666666667,4.191260749066642,17.56666666666667,7375.0,7390.0,7377.75,7380.0,2.25,0.0,0.0005679445978924133,1,0,7377.5,7382.5,7.391868188731678,7.391868188731678,0.0010026531795159252,0.001002150858557878
AR--MY,AR,MY,15967.59980860726,10,15892.55,15890.75,15890.5,15890.634894444434,14.125331854508763,199.52499999999998,15878.0,15923.5,15880.375,15900.0,19.625,9.25,0.0008888021025265778,0,0,15885.047499999999,15900.9075,75.04980860726027,-75.04980860726027,-0.004700130859166762,-0.004711211207237004
AR--NG,AR,NG,8446.362395848217,10,8155.08,8143.4,8156.9125,8158.335955719851,153.93637791128012,23696.40844444445,7910.0,8385.5,8059.375,8269.125,209.75,119.35000000000036,0.01887613339308506,0,0,8064.49325,8245.43125,291.28239584821677,-291.28239584821677,-0.03448613523750718,-0.03509481702766068
AR--NL,AR,NL,11420.79314209203,10,11446.11,11445.5,11445.8875,11445.442857142858,2.10261741645977,4.4209999999999585,11444.0,11450.0,11445.0,11445.575,0.5750000000007276,0.5,0.0001836971177509014,3,0,11444.9995,11447.55,25.31685790797019,25.31685790797019,0.002216733776103812,0.0022142804467032893
AR--NO,AR,NO,12224.016263540156,10,11895.630000000001,11905.15,11904.475,11903.305238888039,63.162595295352155,3989.513444444442,11756.5,11964.0,11865.125,11943.75,78.625,47.25,0.0053097309932598905,0,0,11856.97,11928.311000000002,328.3862635401547,-328.3862635401547,-0.02686402377585285,-0.027231457100622896
AR--NZ,AR,NZ,10003.231625456845,10,10325.85,10326.75,10326.5625,10327.174737500007,6.778438037057079,45.94722222222222,10313.5,10332.5,10325.0,10331.5,6.5,4.25,0.0006564532737795996,2,0,10321.75,10329.75,322.61837454315537,322.61837454315537,0.032251415004940616,0.03174225657986864
AR--PE,AR,PE,3130.6695211171427,10,3139.6,3140.0,3139.75,3139.6666666666665,0.6992058987801011,0.488888888888889,3138.0,3140.0,3139.25,3140.0,0.75,0.0,0.0002227054079437193,1,0,3139.2,3140.0,8.930478882857187,8.930478882857187,0.002852577962195911,0.0028485170824983745
AR--PH,AR,PH,17788.20333536327,10,19985.19,19990.75,19990.7,19990.45737222222,20.108839957701168,404.3654444444391,19930.0,19996.3,19985.5,19996.0,10.5,5.25,0.001006187079417367,1,0,19971.959749999998,19993.870000000003,2196.98666463673,2196.98666463673,0.12350807010784956,0.11645599562399073
AR--PK,AR,PK,15601.725953155386,10,15312.99,15452.75,15314.7375,15346.481460013607,352.26088958800597,124087.73433333333,14761.5,15850.5,14983.75,15525.75,542.0,203.69999999999982,0.02300405665960769,0,0,15113.59475,15506.23,288.7359531553866,-288.7359531553866,-0.01850666740476818,-0.018680058365381193
AR--PL,AR,PL,12308.20746555706,10,12260.83,12291.0,12272.95,12281.430542857142,72.26560654203948,5222.317888888859,12104.7,12320.0,12213.95,12317.5,103.54999999999927,29.0,0.00589402239016767,0,0,12216.71875,12298.11125,47.37746555705962,-47.37746555705962,-0.003849257959750791,-0.0038566854194365357
AR--PT,AR,PT,9574.20669056964,10,9583.0,9582.5,9582.5,9582.634055555553,3.496029493900505,12.222222222222221,9580.0,9590.0,9580.0,9585.0,5.0,2.5,0.00036481576686846554,0,0,9581.0,9585.0,8.79330943036075,8.79330943036075,0.0009184373927316554,0.0009180158871739469
AR--RU,AR,RU,13459.503231297233,10,13476.35,13476.5,13476.375,13476.35,0.24152294576982394,0.05833333333333332,13476.0,13476.5,13476.125,13476.5,0.375,0.0,1.7921985238571567e-05,0,0,13476.2,13476.5,16.846768702767804,16.846768702767804,0.001251663483656232,0.001250880805949297
AR--SA,AR,SA,12854.981363911493,10,13208.679999999998,13408.75,13298.8375,13373.258983419511,578.1582151779717,334266.9217777778,11925.3,13770.8,12908.900000000001,13619.75,710.8499999999985,224.25,0.04377108198381456,0,0,12842.226499999999,13538.5475,353.69863608850574,353.69863608850574,0.027514519552822043,0.027142798240063378
AR--SE,AR,SE,12541.33572639846,10,12238.0,12223.5,12237.125,12233.437857142837,47.572167399763394,2263.111111111111,12163.0,12320.0,12215.0,12265.0,50.0,25.0,0.003887250155234793,0,0,12212.2925,12266.804999999998,303.3357263984599,-303.3357263984599,-0.024186875546275636,-0.02448418174852118
AR--SG,AR,SG,15887.309757265864,10,15878.1,15882.75,15879.4375,15881.666666666528,16.271652241449445,264.76666666666677,15850.5,15895.0,15873.875,15889.0,15.125,8.5,0.0010247858523028223,2,0,15868.3,15886.85375,9.209757265864027,-9.209757265864027,-0.0005796926859597521,-0.0005798607727270282
