id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AO--FJ,AO,FJ,16614.26463120842,10,15758.0,15665.0,15722.5,15714.342929252924,367.03920468769786,134717.77777777778,15250.0,16550.0,15528.75,15925.0,396.25,192.5,0.02329224550626335,1,0,15555.9875,15973.5125,856.2646312084216,-856.2646312084216,-0.0515379193852495,-0.05291346867216608
AO--FR,AO,FR,6480.8047195500585,10,6502.2,6502.5,6502.25,6502.2,1.6865480854231356,2.8444444444444446,6500.0,6504.0,6500.5,6503.75,3.25,1.5,0.0002593811456773301,0,0,6501.2,6503.1,21.39528044994131,21.39528044994131,0.0033013308340243764,0.0032958934052675177
AO--GB,AO,GB,6807.150235507682,10,6830.0,6830.0,6830.0,6830.0,2.3570226039551585,5.555555555555556,6825.0,6835.0,6830.0,6830.0,0.0,0.0,0.0003450984778850891,2,0,6828.5,6831.5,22.849764492318172,22.849764492318172,0.0033567298651833006,0.0033511086233039096
AO--GH,AO,GH,2181.7570144061915,10,2399.8,2397.5,2400.0,2399.8000000001716,10.962562555250383,120.1777777777778,2385.0,2413.0,2391.25,2410.0,18.75,11.5,0.004568115074277182,0,0,2393.4975,2406.3,218.04298559380868,218.04298559380868,0.09993917019817783,0.09525487845539506
AO--GR,AO,GR,5296.817859625665,10,5461.2,5465.0,5465.5,5468.166666650829,181.92049545520337,33095.066666666666,5130.0,5758.0,5375.25,5539.0,163.75,97.5,0.0333114508634006,0,0,5358.9825,5565.6075,164.382140374335,164.382140374335,0.03103413119550842,0.030562309429163614
AO--IN,AO,IN,8015.072192343541,10,8586.9,8545.0,8580.125,8581.13385715685,309.38844695804517,95721.21111111113,8155.0,9073.0,8404.25,8840.0,435.75,255.0,0.0360302841488832,0,0,8405.8975,8771.5025,571.8278076564584,571.8278076564584,0.07134406202887371,0.06891399293640246
AO--IT,AO,IT,5617.9698794223505,10,5657.4,5787.5,5665.5,5777.208800075668,181.04278192982144,32776.48888888888,5440.0,5810.0,5451.25,5798.75,347.5,20.0,0.032001057363775134,0,0,5551.0,5764.402499999999,39.43012057764918,39.43012057764918,0.007018571018345056,0.006994055491245961
AO--JP,AO,JP,13857.461409152482,10,13584.0,13585.0,13583.125,13582.184749999979,18.281745601069453,334.2222222222223,13560.0,13615.0,13570.0,13588.75,18.75,15.0,0.001345829328700637,0,0,13573.8,13594.205,273.4614091524818,-273.4614091524818,-0.019733874847514845,-0.019931187904205727
AO--KE,AO,KE,2743.2396541926637,10,3161.0,3165.0,3163.75,3165.833333333261,17.90716802475106,320.66666666666674,3120.0,3180.0,3162.25,3171.0,8.75,5.0,0.0056650325924552545,2,0,3148.9,3170.205,417.7603458073363,417.7603458073363,0.15228722185057628,0.14174885572057547
AO--KR,AO,KR,12699.236686021166,10,12440.0,12432.5,12439.375,12438.397428571267,114.26091000668407,13055.555555555557,12240.0,12645.0,12377.5,12507.5,130.0,70.0,0.00918496061146978,0,0,12372.975,12508.5875,259.23668602116595,-259.23668602116595,-0.020413564407892625,-0.02062480088432642
AO--MA,AO,MA,5195.819618732341,10,5550.8,5543.5,5561.625,5559.724413935409,158.7260393116251,25193.955555555556,5240.0,5775.0,5462.5,5672.0,209.5,96.5,0.028595164536936134,0,0,5454.4725,5641.724999999999,354.98038126765914,354.98038126765914,0.06832038202170422,0.06608767871843921
AO--MX,AO,MX,12679.078203838877,10,12019.9,11965.0,12037.5,12021.091855538754,307.80493462220153,94743.87777777776,11534.0,12365.0,11797.75,12333.75,536.0,320.5,0.025607944710205704,0,0,11842.1,12191.914999999999,659.1782038388774,-659.1782038388774,-0.05198944223242478,-0.05338963990350199
AO--MY,AO,MY,9903.39358541899,10,9384.25,9369.25,9358.4375,9362.00727178125,184.08802996875647,33888.40277777778,9170.0,9805.0,9273.5,9451.5,178.0,103.5,0.01961670138463452,1,0,9284.63125,9499.70875,519.1435854189895,-519.1435854189895,-0.052420776872216544,-0.05384473272113952
AO--NG,AO,NG,2080.1823760601865,10,2192.2,2196.5,2201.625,2199.120999667001,134.8231763788737,18177.288888888892,1935.0,2374.0,2112.0,2282.25,170.25,95.0,0.0615013120969226,0,0,2106.8875000000003,2264.9100000000003,112.01762393981335,112.01762393981335,0.053849905291463884,0.05245003513182916
AO--NL,AO,NL,6826.04260195697,10,6823.8,6829.5,6824.625,6827.236266666706,21.49832034782666,462.1777777777778,6790.0,6851.0,6811.5,6837.25,25.75,12.0,0.0031504909797805706,0,0,6810.797500000001,6835.6,2.2426019569702476,-2.2426019569702476,-0.00032853617941489433,-0.0003285901592486638
AO--NO,AO,NO,7625.360370993152,10,7625.2,7602.0,7611.125,7605.75237499101,203.91980994716744,41583.288888888885,7380.0,7983.0,7487.5,7738.75,251.25,157.5,0.026742880179820523,0,0,7507.389999999999,7751.402499999999,0.16037099315235537,-0.16037099315235537,-2.1031267422115043e-05,-2.1031488582350222e-05
AO--NZ,AO,NZ,14143.139009143959,10,12552.8,12632.5,12593.125,12594.350814290225,266.50778600258565,71026.39999999998,11933.0,12850.0,12470.0,12723.75,253.75,155.5,0.021230943375389208,1,0,12386.47,12700.955,1590.3390091439596,-1590.3390091439596,-0.11244597172634437,-0.11928588255742853
AO--PE,AO,PE,9845.778856925126,10,9831.3,9840.0,9831.625,9844.999999998745,113.59875781793468,12904.677777777777,9645.0,10015.0,9815.0,9875.0,60.0,35.0,0.011554805348014473,3,0,9763.9875,9898.61,14.47885692512682,-14.47885692512682,-0.0014705649126928108,-0.0014716472545067733
AO--PH,AO,PH,12162.128893919244,10,12330.6,12342.5,12330.125,12334.166666669307,320.80322802476775,102914.71111111113,11815.0,12850.0,12167.5,12467.5,300.0,165.0,0.026016838436472494,0,0,12139.475,12534.3,168.47110608075673,168.47110608075673,0.0138521066130937,0.013757043065254911
AO--PK,AO,PK,7881.321787923071,10,7486.9,7497.5,7505.75,7505.604257141313,142.13330988117377,20201.87777777777,7155.0,7668.0,7450.25,7573.5,123.25,73.0,0.01898426717081486,1,0,7396.295,7562.8025,394.42178792307095,-394.42178792307095,-0.05004513183657372,-0.05134080271244646
AO--PL,AO,PL,6809.113037552695,10,6682.0,6680.0,6683.75,6687.500000000016,163.72741574539882,26806.666666666668,6415.0,6935.0,6616.25,6762.5,146.25,80.0,0.024502756022957022,0,0,6591.4375,6780.025,127.11303755269455,-127.11303755269455,-0.018668075687928515,-0.018844523625807384
AO--PT,AO,PT,5753.282352388308,10,5780.3,5780.0,5779.875,5779.9635222222105,5.056349144063003,25.566666666666666,5774.0,5790.0,5776.5,5783.75,7.25,4.5,0.0008747554874423478,0,0,5777.5,5783.3025,27.017647611692155,27.017647611692155,0.004696040617661771,0.00468504861807143
AO--RU,AO,RU,7506.107188793741,10,7291.6,7300.0,7271.375,7277.247533335353,349.0314216991549,121822.9333333333,6875.0,7870.0,6949.25,7558.75,609.5,303.0,0.047867604051121136,0,0,7086.1525,7486.24,214.50718879374108,-214.50718879374108,-0.02857768792777034,-0.02899398034906918
AO--SA,AO,SA,5193.3979905841725,10,5505.0,5447.5,5487.75,5477.37590000018,151.14893317519645,22846.0,5310.0,5838.0,5436.75,5560.75,124.0,64.5,0.027456663610389908,1,0,5421.09,5598.63,311.6020094158275,311.6020094158275,0.0599996399237597,0.058268568429351734
AO--SE,AO,SE,7571.629355004058,10,7566.1,7525.0,7562.0,7548.846728118685,222.89681219992556,49682.98888888888,7255.0,7910.0,7401.5,7716.25,314.75,133.5,0.029459934735190593,0,0,7437.6925,7698.0275,5.529355004057834,-5.529355004057834,-0.0007302728045454981,-0.0007305395836189556
AO--SG,AO,SG,10108.617908587756,10,10191.4,10204.0,10201.125,10204.499999999705,215.88536052472128,46606.48888888888,9835.0,10470.0,10078.0,10340.75,262.75,136.0,0.021183091677759804,0,0,10062.785,10304.8375,82.78209141224397,82.78209141224397,0.008189259121359866,0.008155909089866376
AO--SN,AO,SN,4274.775841417532,10,4518.5,4571.0,4524.0,4523.702344455805,192.81208468350732,37176.5,4210.0,4783.0,4353.0,4622.5,269.5,176.5,0.042671701822177124,0,0,4401.3724999999995,4627.905,243.72415858246768,243.72415858246768,0.05701448862442523,0.055448414102032606
AO--TH,AO,TH,9957.692589929997,10,10048.7,10052.5,10039.25,10049.623957019488,107.6104600450677,11580.011111111111,9890.0,10283.0,10016.75,10083.75,67.0,35.5,0.01070889369222563,3,0,9989.797499999999,10116.824999999999,91.00741007000397,91.00741007000397,0.009139407472976003,0.009097895824708938
AO--TR,AO,TR,5765.533175593958,10,5945.0,5980.0,5955.625,5955.624999997949,102.77375367497504,10562.444444444445,5735.0,6070.0,5873.75,6019.5,145.75,65.0,0.017287427026909174,0,0,5877.98,6002.320000000001,179.46682440604218,179.46682440604218,0.03112753303818319,0.03065289577295872
AO--TZ,AO,TZ,2502.0333905971356,10,2860.0,2875.5,2869.375,2869.937342645395,91.13725912051558,8306.0,2667.0,2978.0,2822.25,2922.75,100.5,61.0,0.03186617451766279,1,0,2799.98,2912.705,357.9666094028644,357.9666094028644,0.14307027665903052,0.1337178673136888
AO--UA,AO,UA,6776.4600893004845,10,6717.4,6740.0,6727.5,6738.333333337489,107.27348227777449,11507.599999999999,6514.0,6840.0,6688.75,6778.75,90.0,50.0,0.01596949448860787,1,0,6644.1925,6775.0125,59.06008930048483,-59.06008930048483,-0.00871547806999354,-0.008753679976203013
AO--US,AO,US,10643.935912153609,10,10429.1,10457.0,10440.75,10451.532066666854,132.93645098316716,17672.100000000006,10156.0,10609.0,10372.5,10515.5,143.0,63.0,0.012746684851345481,1,0,10341.195000000002,10499.4025,214.83591215360866,-214.83591215360866,-0.02018387877629944,-0.020390356326880806
AO--VN,AO,VN,10634.256207680037,10,10836.2,10880.0,10840.0,10840.486356203617,315.9552710959786,99827.73333333334,10390.0,11252.0,10586.25,11105.0,518.75,267.5,0.02915738645429012,0,0,10651.5,11022.1075,201.9437923199639,201.9437923199639,0.018989931065806043,0.01881187300021415
AO--ZA,AO,ZA,2450.091998989052,10,2491.6,2492.5,2492.0,2491.98292857144,3.6575644598253874,13.377777777777778,2485.0,2495.0,2488.5,2495.0,6.5,2.5,0.0014679581232241883,0,0,2489.4,2493.8,41.50800101094774,41.50800101094774,0.016941405068901336,0.01679949993844785
AR--AU,AR,AU,11758.30968994146,10,11797.9,11802.5,11814.875,11814.874999999442,82.58389673538056,6820.1,11585.0,11875.0,11790.0,11852.0,62.0,33.5,0.006999881058101913,1,0,11748.435,11838.304999999998,39.590310058540126,39.590310058540126,0.003367006917023737,0.0033613512408123794
AR--BD,AR,BD,16776.827494420908,10,17199.4,17075.0,17148.0,17134.98892936645,319.96916518106343,102380.26666666665,16875.0,17935.0,16991.0,17300.0,309.0,162.5,0.018603507400319977,1,0,17034.4725,17406.9375,422.57250557909356,422.57250557909356,0.025187867355709475,0.024875881020769233
AR--BR,AR,BR,2333.5144810867555,10,2341.4,2340.0,2340.75,2340.25,2.988868236194653,8.933333333333335,2340.0,2348.0,2340.0,2340.0,0.0,0.0,0.0012765303819059761,2,0,2340.0,2343.6,7.885518913244596,7.885518913244596,0.0033792457587716283,0.003373548938186094
AR--CA,AR,CA,9031.715831568095,10,8981.5,8982.5,8981.25,8982.097833333344,5.296749527356901,28.055555555555557,8975.0,8990.0,8976.25,8985.0,8.75,2.5,0.000589739968530524,0,0,8978.0,8984.5,50.21583156809538,-50.21583156809538,-0.0055599437033413465,-0.00557545772176909
AR--CD,AR,CD,8250.16360355336,10,7865.0,7847.5,7860.0,7851.14850000021,44.47221354708778,1977.777777777778,7820.0,7950.0,7832.5,7890.0,57.5,17.5,0.005654445460532458,0,0,7840.5,7895.5,385.1636035533593,-385.1636035533593,-0.04668557159126743,-0.047810494373462555
AR--CL,AR,CL,1139.660312749686,10,851.0,850.0,850.875,850.6666666666666,1.3333333333333333,1.7777777777777777,850.0,853.0,850.0,852.0,2.0,0.0,0.0015667841754798276,0,0,850.2,851.8,288.660312749686,-288.660312749686,-0.253286272690525,-0.29207339714070163
AR--CN,AR,CN,19261.112952664003,10,19267.4,19266.0,19267.25,19266.66666666665,1.8973665961010278,3.6000000000000005,19266.0,19270.0,19266.0,19269.5,3.5,0.0,9.847548688982569e-05,0,0,19266.4,19268.6,6.287047335998068,6.287047335998068,0.00032641142552089687,0.00032635816490105777
AR--CO,AR,CO,4640.374060415398,10,4682.5,4685.0,4685.0,4684.888888888889,7.905694150420948,62.5,4660.0,4685.0,4685.0,4685.0,0.0,0.0,0.00168834899101355,1,0,4677.5,4685.0,42.12593958460184,42.12593958460184,0.009078134442642495,0.009037175878439708
AR--DE,AR,DE,11887.678205229642,10,11904.8,11900.0,11902.875,11900.42857142857,8.586811592979862,73.73333333333335,11900.0,11925.0,11900.0,11907.5,7.5,0.0,0.0007212898656827382,1,0,11900.975,11910.2075,17.121794770357155,17.121794770357155,0.0014402976321166664,0.0014392613983527681
AR--DZ,AR,DZ,10143.842601055805,10,9828.7,9824.0,9822.125,9822.00000000098,62.38776589471155,3892.2333333333336,9745.0,9965.0,9792.75,9845.25,52.5,30.0,0.0063475094259374636,1,0,9793.797499999999,9864.9025,315.14260105580433,-315.14260105580433,-0.031067378847440243,-0.03156020392328331
AR--EG,AR,EG,11806.270501311932,10,11800.0,11800.0,11800.0,11800.0,0.0,0.0,11800.0,11800.0,11800.0,11800.0,0.0,0.0,0.0,0,0,11800.0,11800.0,6.270501311932094,-6.270501311932094,-0.0005311161819674812,-0.0005312572741265774
AR--ES,AR,ES,10020.91071488952,10,10034.5,10030.0,10031.875,10030.142857142857,11.890705987824646,141.38888888888889,10025.0,10065.0,10030.0,10030.0,0.0,0.0,0.0011849824094697938,3,0,10029.0,10043.0125,13.589285110479977,13.589285110479977,0.0013560928240073436,0.0013551741605684299
AR--ET,AR,ET,11225.784843590129,10,10254.7,10255.0,10268.75,10266.450143326785,187.72559761524263,35240.899999999994,9905.0,10492.0,10130.0,10405.0,275.0,135.0,0.018306298342734808,0,0,10133.6825,10362.1325,971.084843590128,-971.084843590128,-0.08650485085188614,-0.09047721336086337
AR--FI,AR,FI,12925.656160584465,10,12626.8,12627.5,12626.25,12626.250000000007,9.199033765685515,84.62222222222222,12613.0,12645.0,12620.0,12630.0,10.0,7.5,0.000728532467900459,0,0,12621.6,12632.5,298.8561605844661,-298.8561605844661,-0.023121159720757466,-0.023392646626158878
AR--FJ,AR,FJ,11642.45746949547,10,11541.0,11600.0,11555.0,11585.813714288395,146.81431961646126,21554.44444444444,11270.0,11700.0,11546.25,11618.75,72.5,40.0,0.012721109056100967,2,0,11448.4875,11618.0,101.45746949546992,-101.45746949546992,-0.008714437631513772,-0.008752630390629273
AR--FR,AR,FR,11025.630755006467,10,11082.1,11082.0,11083.875,11083.484788888867,9.267026371915524,85.8777777777778,11060.0,11090.0,11080.0,11090.0,10.0,6.5,0.000836215732750609,1,0,11075.6975,11086.9,56.46924499353372,56.46924499353372,0.005121633968006087,0.005108563011528447
AR--GB,AR,GB,11102.268069921352,10,11118.0,11112.5,11116.25,11113.333333333516,17.98147194568157,323.3333333333333,11100.0,11150.0,11110.0,11118.75,8.75,5.0,0.0016173297306783206,2,0,11108.5,11127.5125,15.731930078647565,15.731930078647565,0.0014170014612842085,0.0014159984621026364
AR--GH,AR,GH,7539.559525025004,10,7455.3,7445.0,7441.75,7445.255000932699,225.52804703628325,50862.899999999994,7195.0,7824.0,7263.75,7603.75,340.0,200.0,0.03025070044616357,0,0,7330.865,7601.78,84.25952502500422,-84.25952502500422,-0.01117565618327349,-0.011238573026016148
AR--GR,AR,GR,11672.738469495696,10,10843.4,10477.5,10808.375,10489.663600002632,504.40596524801106,254425.37777777773,10447.0,11520.0,10453.5,11408.75,955.25,29.0,0.046517325308299155,0,0,10562.192500000001,11151.6,829.3384694956967,-829.3384694956967,-0.0710491776769438,-0.07369947771256974
AR--IN,AR,IN,15794.7526620095,10,15905.0,15900.0,15912.5,15904.965200035605,44.03281604540969,1938.888888888889,15800.0,15950.0,15900.0,15940.0,40.0,10.0,0.002768488905715793,1,0,15878.0,15927.0,110.24733799050045,110.24733799050045,0.006979997746699387,0.0069557503283241605
AR--IT,AR,IT,11131.20670997276,10,11142.0,11145.0,11142.5,11143.965857160225,9.189365834726814,84.44444444444444,11130.0,11150.0,11132.5,11150.0,17.5,5.0,0.0008247501197923905,0,0,11137.0,11147.0,10.7932900272408,10.7932900272408,0.0009696424034216156,0.0009691726038934792
AR--JP,AR,JP,18370.21725262342,10,18375.0,18375.0,18375.0,18375.0,0.0,0.0,18375.0,18375.0,18375.0,18375.0,0.0,0.0,0.0,0,0,18375.0,18375.0,4.782747376579209,4.782747376579209,0.000260353337731822,0.0002603194516830912
AR--KE,AR,KE,10410.808770079677,10,9879.0,9720.0,9854.375,9800.709666695513,334.45478020204763,111859.99999999999,9545.0,10410.0,9631.25,10123.75,492.5,165.0,0.03385512503310534,0,0,9694.9875,10091.0,531.8087700796768,-531.8087700796768,-0.05108236850993535,-0.052433279197005765
AR--KR,AR,KR,19431.621304450513,10,19457.0,19420.0,19445.0,19423.916142857262,75.57924465236619,5712.222222222223,19410.0,19600.0,19420.0,19430.0,10.0,5.0,0.0038844243538246484,2,0,19420.0,19509.0,25.37869554948702,25.37869554948702,0.001306051366062513,0.0013051992228583138
AR--MA,AR,MA,9305.417619305188,10,9094.5,9015.0,9083.75,9036.97799999553,232.99320447887175,54285.83333333334,8785.0,9490.0,8951.25,9238.75,287.5,90.0,0.025619132935166503,0,0,8970.9625,9241.0,210.91761930518805,-210.91761930518805,-0.022666109994635225,-0.022926935061297185
AR--MX,AR,MX,7372.308131811268,10,7378.5,7375.0,7377.5,7375.666666666667,5.296749527356901,28.055555555555557,7375.0,7390.0,7375.0,7380.0,5.0,0.0,0.0007178626451659418,1,0,7376.0,7381.5,6.19186818873186,6.19186818873186,0.0008398819037438427,0.0008395294002980948
AR--MY,AR,MY,15967.59980860726,10,15900.3,15903.5,15902.25,15902.221055555026,47.907433893104965,2295.1222222222223,15820.0,15965.0,15867.5,15942.0,74.5,42.5,0.0030129893079441877,0,0,15872.495,15927.92,67.29980860726027,-67.29980860726027,-0.004214773003703576,-0.004223680196113032
AR--NG,AR,NG,8446.362395848217,10,8035.5,8002.5,8026.25,8006.513928572683,106.93845582078195,11435.833333333334,7915.0,8230.0,7968.75,8043.75,75.0,37.5,0.013308251611073605,2,0,7974.9875,8102.575,410.8623958482167,-410.8623958482167,-0.04864370916054642,-0.04986663797808978
AR--NL,AR,NL,11420.79314209203,10,11443.8,11444.5,11443.25,11443.592033333334,3.6453928305312844,13.28888888888889,11440.0,11452.0,11440.5,11445.0,4.5,1.5,0.0003185474082499943,1,0,11441.8,11445.9025,23.00685790796888,23.00685790796888,0.002014471116123774,0.002012444790045562
AR--NO,AR,NO,12224.016263540156,10,11719.8,11710.0,11711.0,11713.279625568632,140.3026886572187,19684.844444444447,11565.0,11945.0,11600.75,11817.5,216.75,122.5,0.011971423459207386,0,0,11637.8925,11805.5,504.21626354015643,-504.21626354015643,-0.04124800332964643,-0.04212284372619967
AR--NZ,AR,NZ,10003.231625456845,10,10336.0,10340.0,10336.25,10339.333333333352,5.163977794943222,26.666666666666664,10330.0,10340.0,10330.0,10340.0,10.0,0.0,0.0004996108547739186,0,0,10333.0,10339.0,332.768374543155,332.768374543155,0.033266087100923006,0.032724743706284254
AR--PE,AR,PE,3130.6695211171427,10,3138.7,3138.5,3138.75,3138.666666666649,1.0593499054713804,1.1222222222222227,3137.0,3140.0,3138.0,3139.75,1.75,0.5,0.00033751231575855623,0,0,3138.1,3139.3,8.030478882857096,8.030478882857096,0.002565099519029244,0.0025618152663489974
AR--PH,AR,PH,17788.20333536327,10,19996.0,19996.0,19996.0,19996.0,0.0,0.0,19996.0,19996.0,19996.0,19996.0,0.0,0.0,0.0,0,0,19996.0,19996.0,2207.7966646367313,2207.7966646367313,0.1241157762261235,0.11699674992687273
AR--PK,AR,PK,15601.725953155386,10,15004.8,14965.0,14987.25,14967.346349986447,251.15369353799636,63078.1777777778,14730.0,15420.0,14802.5,15094.75,292.25,179.0,0.016738223337731683,0,0,14871.5,15156.845,596.9259531553871,-596.9259531553871,-0.03826025113809035,-0.03901139624520788
AR--PL,AR,PL,12308.20746555706,10,12227.0,12225.0,12231.25,12231.511,71.80993431738165,5156.666666666666,12100.0,12320.0,12190.0,12290.0,100.0,60.0,0.005873062428836317,0,0,12182.95,12266.025,81.20746555705955,-81.20746555705955,-0.006597830413917561,-0.0066196923107862335
AR--PT,AR,PT,9574.20669056964,10,9578.5,9580.0,9578.125,9578.226714268334,6.258327785172862,39.166666666666664,9570.0,9590.0,9575.0,9580.0,5.0,5.0,0.0006533724262852077,1,0,9574.5,9582.0,4.29330943036075,4.29330943036075,0.00044842456081395815,0.0004483240485676781
AR--RU,AR,RU,13459.503231297233,10,13476.0,13476.0,13476.0,13476.0,0.0,0.0,13476.0,13476.0,13476.0,13476.0,0.0,0.0,0.0,0,0,13476.0,13476.0,16.49676870276744,16.49676870276744,0.0012256595521599703,0.0012249090446729816
AR--SA,AR,SA,12854.981363911493,10,11990.3,11952.0,11976.0,11969.990899735403,131.31222334573428,17242.900000000005,11835.0,12260.0,11902.5,12055.0,152.5,75.5,0.01095153777184343,0,0,11920.48,12070.61,864.6813639114935,-864.6813639114935,-0.06726430318591996,-0.06963340142451668
AR--SE,AR,SE,12541.33572639846,10,12116.2,12230.0,12121.5,12190.402500217711,184.38474268044342,33997.73333333334,11875.0,12315.0,11917.5,12250.0,332.5,62.5,0.015218033928165878,0,0,12008.192500000001,12222.025,425.13572639845916,-425.13572639845916,-0.03389875972330317,-0.03448664666206749
AR--SG,AR,SG,15887.309757265864,10,15871.6,15873.0,15871.375,15871.375,8.126773310757748,66.04444444444445,15859.0,15886.0,15865.0,15875.0,10.0,7.5,0.0005120323918670926,0,0,15866.9975,15876.4,15.709757265864027,-15.709757265864027,-0.0009888242569626594,-0.0009893134661894732
AR--SN,AR,SN,6965.255742849274,10,6961.5,6960.0,6961.875,6961.482599999963,11.559027256266468,133.61111111111111,6940.0,6980.0,6960.0,6967.5,7.5,5.0,0.0016604219286456177,2,0,6955.0,6968.0,3.7557428492737017,-3.7557428492737017,-0.0005392110480838342,-0.0005393564746404623
AR--TH,AR,TH,16880.505738924476,10,17137.1,17115.0,17137.0,17137.09999999756,102.08759855035173,10421.877777777776,17025.0,17250.0,17038.75,17250.0,211.25,87.0,0.00595711051171737,0,0,17081.5,17196.6,256.5942610755228,256.5942610755228,0.015200626393784304,0.015086254433004438
AR--TR,AR,TR,12466.927062320188,10,11801.7,11800.0,11801.25,11801.41647138224,12.31124147544295,151.5666666666667,11785.0,11822.0,11795.5,11811.75,16.25,9.5,0.0010431752608050491,0,0,11794.9975,11809.3,665.2270623201875,-665.2270623201875,-0.05335934500898442,-0.054835713994664706
