id,place_a_id,place_b_id,true_distance_km,n,mean,median,trimmed_mean,robust,std,variance,min,max,q1,q3,iqr,mad,cv,outliers,missing_samples,mean_ci_low,mean_ci_high,absolute_error_km,signed_error_km,relative_error,log_ratio_error
AO--GH,AO,GH,2181.7570144061915,10,2670.2,2697.5,2700.5,2752.5000002582183,650.8124495155608,423556.8444444444,1550.0,3548.0,2473.25,3054.75,581.5,337.0,0.2437317240339903,1,0,2252.3075,3025.575,488.4429855938083,488.4429855938083,0.2238759781078315,0.202022853881101
AO--GR,AO,GR,5296.817859625665,10,6163.5,5820.0,6080.375,5882.346858475889,743.6062652894863,552950.2777777779,5500.0,7492.0,5625.75,6767.25,1141.5,260.0,0.12064675351496491,0,0,5752.099999999999,6649.297500000001,866.6821403743352,866.6821403743352,0.16362317212764893,0.15153856161014112
AO--IN,AO,IN,8015.072192343541,10,7270.6,7414.5,7310.125,7297.702422138489,552.5862828554469,305351.60000000003,6275.0,7950.0,6877.75,7685.25,807.5,507.0,0.07600284472470592,0,0,6931.6375,7573.45,744.4721923435409,-744.4721923435409,-0.09288402830041925,-0.09748497408643753
AO--IT,AO,IT,5617.9698794223505,10,5782.0,5900.0,5831.25,5831.250000009256,389.7235487424957,151884.44444444444,4900.0,6270.0,5625.0,5960.0,335.0,235.0,0.06740289670399442,1,0,5519.875,5986.025,164.03012057764954,164.03012057764954,0.02919740121399786,0.028779276367850905
AO--JP,AO,JP,13857.461409152482,10,12278.7,13000.0,12360.875,12568.560000089956,1481.314435072971,2194292.4555555554,9800.0,14100.0,11571.75,13200.0,1628.25,700.0,0.120640982764704,0,0,11347.215,13090.0,1578.761409152481,-1578.761409152481,-0.11392861668802855,-0.1209577635502864
AO--KE,AO,KE,2743.2396541926637,10,3619.7,3725.0,3621.375,3642.5521001346124,318.3446943871445,101343.34444444443,3186.0,4040.0,3293.75,3831.5,537.75,224.5,0.08794781180405684,0,0,3441.4275,3814.95,876.4603458073361,876.4603458073361,0.31949827805521375,0.2772515719624469
AO--KR,AO,KR,12699.236686021166,10,11863.4,11950.0,12004.25,12003.862857184204,808.4525960129016,653595.5999999999,9900.0,12700.0,11638.0,12412.5,774.5,400.0,0.06814678726274943,1,0,11393.359999999999,12290.0,835.8366860211663,-835.8366860211663,-0.06581786816692875,-0.0680838578011028
AO--MA,AO,MA,5195.819618732341,10,4044.3,4022.0,3980.5,3983.9999999796864,447.69062978802674,200426.90000000002,3519.0,5080.0,3810.0,4100.0,290.0,192.0,0.1106966915876732,1,0,3817.48,4345.6825,1151.5196187323409,-1151.5196187323409,-0.221624248574912,-0.2505459004132881
AO--MX,AO,MX,12679.078203838877,10,10688.7,10415.5,10686.375,10572.730666577478,769.653608955209,592366.6777777779,9596.0,11800.0,10300.0,11325.0,1025.0,420.0,0.07200628785120819,0,0,10249.785,11156.272500000001,1990.3782038388763,-1990.3782038388763,-0.1569813019400925,-0.17076614084677566
AO--MY,AO,MY,9903.39358541899,10,9889.4,10345.0,9959.875,10166.5857141941,1014.4195055958522,1029046.9333333332,8315.0,10900.0,9079.25,10650.0,1570.75,500.0,0.10257644605293063,0,0,9287.2025,10462.925,13.993585418989824,-13.993585418989824,-0.0014130091163490589,-0.0014140083551303754
AO--NG,AO,NG,2080.1823760601865,10,2544.4,2607.5,2574.5,2574.4999997217783,517.4903541774153,267796.2666666667,1616.0,3232.0,2215.5,2898.75,683.25,418.0,0.20338404110101213,0,0,2236.3825,2848.6225,464.2176239398136,464.2176239398136,0.22316198295027873,0.20143929515485542
AO--NL,AO,NL,6826.04260195697,10,7709.0,7700.0,7742.5,7802.9697145178925,907.0275017268709,822698.8888888889,6150.0,9000.0,7462.5,8380.0,917.5,620.0,0.11765825680722156,0,0,7153.9,8219.025,882.9573980430296,882.9573980430296,0.129351287346184,0.12164338588155958
AO--NO,AO,NO,7625.360370993152,10,7223.6,7298.0,7125.125,7125.125000017269,927.6241096957802,860486.488888889,6100.0,9135.0,6397.5,7637.0,1239.5,622.0,0.1284157635660585,0,0,6736.1825,7777.742499999999,401.7603709931518,-401.7603709931518,-0.05268739462090828,-0.054126139550215654
AO--NZ,AO,NZ,14143.139009143959,10,11858.9,11783.5,11794.25,11795.416249969085,1176.056069147121,1383107.8777777778,10470.0,13765.0,10871.75,12612.5,1740.75,1025.0,0.09917075522579,0,0,11204.625,12564.1225,2284.2390091439593,-2284.2390091439593,-0.1615086302741655,-0.17615099028724493
AO--PE,AO,PE,9845.778856925126,10,9742.5,10109.0,9911.125,10030.209000189823,1354.431840703367,1834485.611111111,7000.0,11136.0,9357.0,10750.0,1393.0,745.0,0.13902302701599867,1,0,8926.0,10467.814999999999,103.27885692512609,-103.27885692512609,-0.010489658403457221,-0.010545062658565184
AO--PH,AO,PH,12162.128893919244,10,11404.8,11174.0,11274.75,11285.489444229152,1224.19468313754,1498652.6222222222,10000.0,13850.0,10450.0,12150.0,1700.0,925.0,0.10734030260395098,0,0,10719.48,12115.125,757.3288939192444,-757.3288939192444,-0.06226943494225667,-0.06429261531329396
AO--PK,AO,PK,7881.321787923071,10,6868.6,6684.0,6807.5,6736.335924932951,498.3916799733586,248394.26666666666,6450.0,7776.0,6483.0,6989.0,506.0,224.5,0.07256088285434566,1,0,6595.344999999999,7198.2275,1012.7217879230702,-1012.7217879230702,-0.12849643945193465,-0.1375353284904585
AO--PL,AO,PL,6809.113037552695,10,6815.7,6217.0,6723.375,6329.9064800405395,986.3281006958192,972843.122222222,5940.0,8430.0,6022.5,7679.75,1657.25,258.0,0.14471413071229944,0,0,6246.4,7383.5599999999995,6.586962447305268,6.586962447305268,0.0009673745186748624,0.0009669069134871417
AO--PT,AO,PT,5753.282352388308,10,6448.0,6250.0,6362.5,6277.662499996915,582.9389142764255,339817.7777777778,5980.0,7600.0,6037.5,6487.5,450.0,250.0,0.09040615916197667,2,0,6140.95,6828.175,694.717647611692,694.717647611692,0.1207515301805586,0.11399946937084571
AO--RU,AO,RU,7506.107188793741,10,7098.1,7490.5,7147.625,7172.205100017713,814.3765781940878,663209.2111111111,5700.0,8100.0,6402.5,7622.25,1219.75,509.5,0.11473162933659539,0,0,6643.55,7532.5475,408.0071887937411,-408.0071887937411,-0.05435669629163786,-0.05588983842500852
AO--SA,AO,SA,5193.3979905841725,10,5246.4,5233.0,5247.75,5246.3999998903655,759.760664069065,577236.2666666666,4250.0,6232.0,4569.0,5922.5,1353.5,720.0,0.14481561910435062,0,0,4791.1449999999995,5697.03,53.00200941582716,53.00200941582716,0.010205651388921436,0.010153925362955209
AO--SE,AO,SE,7571.629355004058,10,7226.5,7150.0,7135.625,7150.5066667201345,745.1921825199785,555311.3888888889,6380.0,8800.0,6625.0,7611.25,986.25,600.0,0.10311937764062526,0,0,6824.975,7662.5875,345.1293550040582,-345.1293550040582,-0.045581913591156396,-0.046653457823879085
AO--SG,AO,SG,10108.617908587756,10,10873.7,10750.0,10921.75,10924.295671372765,1138.4300154159675,1296022.9000000001,8723.0,12640.0,10479.75,11714.0,1234.25,765.5,0.10469573516061391,0,0,10206.08,11477.947499999998,765.0820914122451,765.0820914122451,0.07568612230978393,0.0729587112940347
AO--SN,AO,SN,4274.775841417532,10,4049.8,3975.0,4068.75,4011.774999999752,393.62751710496843,154942.6222222222,3270.0,4678.0,3900.0,4287.5,387.5,125.0,0.09719677937304766,1,0,3814.7050000000004,4273.205,224.97584141753214,-224.97584141753214,-0.05262868738935543,-0.05406416907480891
AO--TH,AO,TH,9957.692589929997,10,9647.7,9883.5,9622.125,9642.798333419138,630.7522933414951,397848.4555555555,8800.0,10700.0,9032.5,10000.0,967.5,425.0,0.0653785143963323,0,0,9276.9925,10022.782500000001,309.99258992999603,-309.99258992999603,-0.03113096604764491,-0.031625832105672276
AO--TR,AO,TR,5765.533175593958,10,5491.1,5377.5,5372.25,5392.882389126312,704.8606560480196,496828.54444444453,4850.0,7083.0,4927.75,5810.5,882.75,477.5,0.12836419953160924,0,0,5131.595,5956.6675000000005,274.43317559395746,-274.43317559395746,-0.047598924025909484,-0.048769034619867466
AO--TZ,AO,TZ,2502.0333905971356,10,3253.1,3213.5,3190.75,3184.500000058345,427.9424805586221,183134.76666666666,2775.0,4230.0,2959.25,3336.75,377.5,213.0,0.13154913176927302,1,0,3031.1949999999997,3527.7225,751.0666094028643,751.0666094028643,0.30018248846136086,0.26250463035524724
AO--UA,AO,UA,6776.4600893004845,10,6457.2,6255.0,6438.0,6371.864066727581,602.627727355602,363160.1777777778,5750.0,7318.0,6037.5,7011.0,973.5,397.0,0.09332647701102677,0,0,6129.195,6828.04,319.26008930048465,-319.26008930048465,-0.04711310700472834,-0.04825906758116032
AO--US,AO,US,10643.935912153609,10,9433.0,9365.0,9416.25,9380.490571428107,244.269887169454,59667.77777777779,9100.0,9900.0,9312.5,9475.0,162.5,90.0,0.025895249355396374,2,0,9301.975,9585.125,1210.935912153609,-1210.935912153609,-0.11376768163090131,-0.12077615239931164
AO--VN,AO,VN,10634.256207680037,10,10206.8,10023.5,10088.375,10068.235715125098,914.7718355475922,836807.5111111111,8900.0,12461.0,9870.0,10350.0,480.0,250.0,0.08962376411290436,2,0,9725.8675,10849.33,427.45620768003755,-427.45620768003755,-0.040196154703450684,-0.04102634321412184
AO--ZA,AO,ZA,2450.091998989052,10,4233.9,4136.5,4219.75,4186.32893601913,847.552220613377,718344.7666666665,3037.0,5544.0,3778.5,4909.75,1131.25,609.5,0.200182389903724,0,0,3751.915,4750.0175,1783.8080010109475,1783.8080010109475,0.7280575593679648,0.5469979796465282
AR--AU,AR,AU,11758.30968994146,10,11877.3,11825.0,11831.25,11831.250000000005,249.50531056472525,62252.899999999994,11623.0,12500.0,11712.5,11942.5,230.0,125.0,0.021006904815465237,1,0,11757.567500000001,12040.685,118.99031005853976,118.99031005853976,0.010119678184724881,0.010068817085599983
AR--BD,AR,BD,16776.827494420908,10,19216.0,19415.0,19370.0,19369.999999954638,744.1057272547587,553693.3333333333,17300.0,19900.0,19050.0,19650.0,600.0,325.0,0.03872323726346579,1,0,18727.775,19571.05,2439.172505579092,2439.172505579092,0.14538937748452338,0.13574464686837084
AR--BR,AR,BR,2333.5144810867555,10,1412.2,1192.0,1383.25,1217.8510799070345,316.5669316625194,100214.62222222221,1140.0,1916.0,1174.0,1694.5,520.5,43.0,0.22416579214170754,0,0,1231.385,1596.805,921.3144810867554,-921.3144810867554,-0.3948184116936289,-0.5022267200251394
AR--CA,AR,CA,9031.715831568095,10,9104.5,9150.0,9095.75,9095.750000026517,534.1342423856468,285299.3888888888,8349.0,9930.0,8664.5,9495.0,830.5,425.0,0.058667059408605275,0,0,8798.9575,9437.0,72.78416843190462,72.78416843190462,0.008058731008509571,0.008026432841238603
AR--CD,AR,CD,8250.16360355336,10,10369.9,10350.0,10349.875,10356.219300004519,311.88332932542437,97271.21111111112,10000.0,10900.0,10125.0,10611.75,486.75,274.5,0.03007582805286689,0,0,10190.0,10559.8025,2119.7363964466404,2119.7363964466404,0.25693264986086656,0.22867434810969337
AR--CL,AR,CL,1139.660312749686,10,1149.3,1150.0,1149.125,1149.1249999995136,11.470251377658062,131.5666666666667,1130.0,1170.0,1141.25,1156.0,14.75,9.0,0.009980206541075492,0,0,1142.0,1156.0,9.639687250313955,9.639687250313955,0.008458386365193369,0.008422814660637318
AR--CN,AR,CN,19261.112952664003,10,15603.7,15685.0,15632.125,15603.699999969018,3826.445000838826,14641681.344444444,11680.0,19300.0,12025.0,19200.0,7175.0,3593.5,0.2452267731908987,0,0,13395.975,17794.965,3657.4129526640027,-3657.4129526640027,-0.1898858576683725,-0.21058012478464477
AR--CO,AR,CO,4640.374060415398,10,3296.4,3320.5,3299.25,3296.4000000052033,347.46069322059054,120728.93333333333,2820.0,3750.0,2965.0,3603.25,638.25,337.0,0.10540610763881524,0,0,3089.88,3497.4275000000002,1343.974060415398,-1343.974060415398,-0.28962623334186294,-0.34196401555057526
AR--DE,AR,DE,11887.678205229642,10,11059.0,11200.0,11197.5,11189.75142856935,600.8965523837416,361076.6666666666,9410.0,11600.0,11100.0,11275.0,175.0,100.0,0.054335523318902394,2,0,10670.95,11318.0,828.6782052296421,-828.6782052296421,-0.0697090038040472,-0.07225784264212765
AR--DZ,AR,DZ,10143.842601055805,10,10476.6,10535.0,10416.375,10441.236571525505,752.3749360820339,566068.0444444445,9500.0,11935.0,9899.25,10905.0,1005.75,440.0,0.07181480022927608,0,0,10059.685000000001,10932.4275,332.7573989441953,332.7573989441953,0.03280388034703543,0.03227731765694361
AR--EG,AR,EG,11806.270501311932,10,12618.5,12550.0,12590.625,12609.434222306993,643.6011963941646,414222.50000000006,11900.0,13560.0,12025.0,13136.25,1111.25,580.0,0.05100457236550815,0,0,12256.0,13031.0625,812.2294986880679,812.2294986880679,0.06879645003880028,0.06653320234899497
AR--ES,AR,ES,10020.91071488952,10,9900.5,10015.5,9938.125,10010.073433332243,313.3206557718998,98169.83333333333,9300.0,10200.0,9865.75,10095.0,229.25,84.5,0.031646952757123356,2,0,9687.2775,10062.225,120.41071488952002,-120.41071488952002,-0.012015945288346734,-0.012088720320320092
AR--ET,AR,ET,11225.784843590129,10,12046.8,12296.5,12086.625,12179.731133309377,514.637045779731,264851.28888888896,11200.0,12575.0,11586.25,12441.25,855.0,241.0,0.04271981321012477,0,0,11731.89,12324.304999999998,821.0151564098705,821.0151564098705,0.07313654838829968,0.07058571406847207
AR--FI,AR,FI,12925.656160584465,10,11079.1,11250.0,11086.375,11159.14666682234,868.3686429161293,754064.1,9900.0,12200.0,10217.5,11758.5,1541.0,600.0,0.0783789877260905,0,0,10559.3675,11566.964999999998,1846.556160584465,-1846.556160584465,-0.14285976182898621,-0.1541537352990768
AR--FJ,AR,FJ,11642.45746949547,10,12312.8,12308.0,12323.125,12316.315258210223,298.5557085555577,89135.51111111112,11800.0,12743.0,12098.0,12487.5,389.5,218.0,0.02424758857088215,0,0,12129.5725,12472.545,670.3425305045293,670.3425305045293,0.05757740857210784,0.05598082885471024
AR--FR,AR,FR,11025.630755006467,10,11075.0,11100.0,11075.0,11085.104399999822,55.82711408148075,3116.6666666666665,11000.0,11150.0,11017.5,11100.0,82.5,30.0,0.005040822941894425,0,0,11040.0,11105.0,49.36924499353336,49.36924499353336,0.00447767987977613,0.0044676848963407945
AR--GB,AR,GB,11102.268069921352,10,11035.0,11000.0,11031.25,11020.688333333219,81.81958472422384,6694.444444444443,10900.0,11200.0,11000.0,11087.5,87.5,25.0,0.007414552308493325,0,0,10985.0,11080.125,67.26806992135243,-67.26806992135243,-0.006058948450686163,-0.006077378360475313
AR--GH,AR,GH,7539.559525025004,10,9990.8,10050.0,9968.75,9972.174286756363,408.87618337747836,167179.7333333333,9500.0,10658.0,9587.5,10300.0,712.5,300.0,0.04092526958576674,0,0,9750.0,10247.525,2451.240474974995,2451.240474974995,0.32511719906699266,0.28150090765255903
AR--GR,AR,GR,11672.738469495696,10,12157.0,12500.0,12246.25,12450.695999329679,728.1948762369711,530267.7777777778,10800.0,12800.0,11665.0,12587.5,922.5,200.0,0.059899224828244724,0,0,11726.0,12565.0,484.26153050430366,484.26153050430366,0.04148653992118659,0.04064905789191749
AR--IN,AR,IN,15794.7526620095,10,11994.1,12035.5,12003.125,12023.263559701165,129.46337963558136,16760.766666666663,11738.0,12178.0,11906.25,12063.75,157.5,47.0,0.010793921981272572,0,0,11918.4825,12065.9025,3800.652662009499,-3800.652662009499,-0.24062755165207875,-0.27526291265913755
AR--IT,AR,IT,11131.20670997276,10,11056.0,11100.0,11082.5,11095.962857141103,202.87927444665215,41160.0,10600.0,11300.0,11025.0,11177.5,152.5,100.0,0.018350151451397626,1,0,10932.9,11162.025,75.2067099727592,-75.2067099727592,-0.006756384274615924,-0.006779311969416098
AR--JP,AR,JP,18370.21725262342,10,11765.0,11755.0,11756.25,11756.25000020827,102.44239573752873,10494.444444444443,11600.0,12000.0,11712.5,11797.5,85.0,45.0,0.008707385953041116,1,0,11709.975,11830.0,6605.217252623421,-6605.217252623421,-0.35956119417586857,-0.44560170346789163
AR--KE,AR,KE,10410.808770079677,10,11350.3,11737.0,11375.375,11447.148099932487,880.2287644571596,774802.6777777778,10200.0,12300.0,10414.75,12071.0,1656.25,563.0,0.07755114529634985,0,0,10763.15,11872.0225,939.4912299203224,939.4912299203224,0.09024190633684383,0.08639960403681884
AR--KR,AR,KR,19431.621304450513,10,12260.0,12175.0,12237.5,12190.512142860216,194.07902170679515,37666.666666666664,12100.0,12600.0,12112.5,12425.0,312.5,75.0,0.01583026278195719,0,0,12155.0,12375.125,7171.621304450513,-7171.621304450513,-0.3690696309940933,-0.46055977275831533
AR--MA,AR,MA,9305.417619305188,10,9725.9,9769.5,9736.125,9775.649285713105,348.8382146497141,121688.09999999999,9120.0,10250.0,9625.0,9937.5,312.5,175.0,0.035866934129459904,1,0,9504.9475,9915.975,420.4823806948116,420.4823806948116,0.045186836088094665,0.0441956599505782
AR--MX,AR,MX,7372.308131811268,10,7876.7,8008.5,7939.625,7941.934275036433,690.8658094497561,477295.56666666665,6700.0,8550.0,7387.5,8500.0,1112.5,516.5,0.0877100574415372,0,0,7459.9175,8260.125,504.3918681887317,504.3918681887317,0.0684170898951303,0.06617819790927408
AR--MY,AR,MY,15967.59980860726,10,18118.4,19585.0,18663.625,19585.0,3227.0444062640354,10413815.600000001,12000.0,19875.0,19500.0,19705.0,205.0,120.0,0.17810868543933434,2,0,16513.875000000004,19678.9575,2150.800191392742,2150.800191392742,0.1346977765708634,0.12636633932655875
AR--NG,AR,NG,8446.362395848217,10,10354.9,10365.5,10379.0,10378.999999000678,401.3630802929216,161092.32222222222,9577.0,10940.0,10105.75,10645.0,539.25,309.5,0.038760691102079366,0,0,10108.67,10565.712500000001,1908.537604151783,1908.537604151783,0.22595971078507343,0.2037239746453902
AR--NL,AR,NL,11420.79314209203,10,10537.0,10575.0,10513.75,10519.77966671592,600.9261370769475,361112.2222222223,9760.0,11500.0,10015.0,10875.0,860.0,545.0,0.057030097473374536,0,0,10197.8,10890.025,883.7931420920304,-883.7931420920304,-0.07738456787512916,-0.08054278122086278
AR--NO,AR,NO,12224.016263540156,10,11608.0,11550.0,11610.0,11599.420000000006,184.01690743576313,33862.22222222222,11300.0,11900.0,11500.0,11737.5,237.5,100.0,0.01585259367985554,0,0,11510.0,11716.05,616.0162635401557,-616.0162635401557,-0.050393933569731146,-0.05170804730115689
AR--NZ,AR,NZ,10003.231625456845,10,12049.0,11900.0,11992.5,11926.484999986493,418.34196538238905,175010.0,11650.0,12900.0,11760.0,12225.0,465.0,175.0,0.03472005688292713,0,0,11820.0,12314.025,2045.768374543155,2045.768374543155,0.20451074724061738,0.18607346560717763
AR--PE,AR,PE,3130.6695211171427,10,2562.2,2572.5,2564.0,2564.000000009699,87.94796441330773,7734.844444444443,2430.0,2680.0,2495.0,2624.75,129.75,78.0,0.03432517540133781,0,0,2506.0,2613.2124999999996,568.4695211171429,-568.4695211171429,-0.1815808143538227,-0.20038062174782698
AR--PH,AR,PH,17788.20333536327,10,19755.3,19751.5,19775.375,19759.284633331266,136.72198067611512,18692.899999999998,19450.0,19900.0,19700.0,19875.0,175.0,51.5,0.006920774712412119,0,0,19670.2925,19827.4075,1967.0966646367306,1967.0966646367306,0.11058433657131111,0.10488630615244961
AR--PK,AR,PK,15601.725953155386,10,12401.9,12356.0,12371.125,12373.361711116284,198.99103832417512,39597.433333333334,12200.0,12850.0,12262.5,12492.5,230.0,129.0,0.016045205841377138,1,0,12293.18,12528.9125,3199.8259531553867,-3199.8259531553867,-0.20509435704504442,-0.22953185947877
AR--PL,AR,PL,12308.20746555706,10,12084.5,12330.0,12245.0,12251.666666622665,837.3186370790991,701102.5,9935.0,12950.0,11912.5,12475.0,562.5,300.0,0.06928864554421772,1,0,11546.35,12506.0,223.70746555705955,-223.70746555705955,-0.018175470813526357,-0.01834267377694488
AR--PT,AR,PT,9574.20669056964,10,9658.3,9666.5,9654.125,9658.299999979887,419.4043527565148,175900.01111111112,9200.0,10150.0,9262.5,10037.5,775.0,400.0,0.04342424161151702,0,0,9418.2575,9890.125,84.09330943036002,84.09330943036002,0.00878331878015438,0.00874496982622054
AR--RU,AR,RU,13459.503231297233,10,12551.1,13024.0,12781.0,12833.505714246514,1387.6775522032808,1925648.988888889,9463.0,13800.0,11837.5,13600.0,1762.5,700.0,0.1105622257972035,0,0,11732.345000000001,13296.945,908.4032312972322,-908.4032312972322,-0.06749158685031795,-0.06987710536043462
AR--SA,AR,SA,12854.981363911493,10,12558.3,12550.0,12592.875,12592.874999998867,245.25725722641158,60151.12222222221,12000.0,12840.0,12500.0,12735.75,235.75,146.5,0.019529495013370566,1,0,12400.0,12691.322499999998,296.68136391149346,-296.68136391149346,-0.023079097161850706,-0.02334958944073199
AR--SE,AR,SE,12541.33572639846,10,11656.0,11500.0,11607.5,11599.999999997264,387.90605964732123,150471.11111111112,11200.0,12500.0,11500.0,11850.0,350.0,220.0,0.03327951781462948,1,0,11462.0,11890.0,885.3357263984599,-885.3357263984599,-0.07059341570251583,-0.0732089778959663
AR--SG,AR,SG,15887.309757265864,10,19549.0,19600.0,19587.5,19583.33333333055,234.77885575816046,55121.11111111112,18990.0,19800.0,19500.0,19675.0,175.0,100.0,0.012009762942255893,1,0,19398.0,19680.0,3661.6902427341356,3661.6902427341356,0.2304789356208975,0.20740347214974514
AR--SN,AR,SN,6965.255742849274,10,9372.0,9500.0,9502.5,9587.459999908777,757.6585275996334,574046.4444444445,7650.0,10050.0,9460.0,9900.0,440.0,300.0,0.08084277930000357,2,0,8891.93,9754.710000000001,2406.7442571507263,2406.7442571507263,0.34553566243731354,0.2967921958037057
AR--TH,AR,TH,16880.505738924476,10,12357.0,12150.0,12271.25,12150.0,679.1669734150636,461267.7777777777,11700.0,13700.0,12000.0,12350.0,350.0,200.0,0.054962124578381774,2,0,12000.0,12784.225,4523.505738924476,-4523.505738924476,-0.26797216913316757,-0.3119367454336988
