place_id,AO,AR,AU,BD,BR,CA,CD,CL,CN,CO,DE,DZ,EG,ES,ET,FI,FJ,FR,GB,GH,GR,IN,IT,JP,KE,KR,MA,MX,MY,NG,NL,NO,NZ,PE,PH,PK,PL,PT,RU,SA,SE,SG,SN,TH,TR,TZ,UA,US,VN,ZA
FR,6121.2,11075.0,16833.0,7088.8,9100.6,5600.0,6176.8,10740.3,6772.0,9270.0,875.4,1413.0,3241.5,1050.0,5965.5,1599.5,16809.5,0.0,343.9,4972.6,1723.0,6692.0,1100.5,9677.0,5879.0,8957.0,1981.1,9207.3,9692.3,4276.6,400.7,1400.0,18622.0,9540.0,10295.0,5877.0,1285.0,1621.7,2318.2,4419.5,1462.0,10680.0,4479.5,9202.0,1740.5,6579.3,1673.8,6117.5,9302.1,9640.0
GB,6176.2,11035.0,17050.0,7756.0,9066.0,5505.0,6310.6,9873.0,7010.0,8421.9,932.0,1766.0,3379.5,1251.5,6067.0,1630.0,17255.1,343.9,0.0,5340.3,2362.5,6331.5,1435.4,9513.0,5705.4,9145.0,2783.0,9345.0,9490.4,4977.1,349.2,1113.0,18190.0,9859.0,9898.3,5728.9,1431.0,1666.0,2500.0,4963.0,1456.0,10885.0,4853.8,9443.5,2053.0,6468.9,1672.4,5565.0,9091.3,9667.0
GH,2670.2,9990.8,14006.7,7802.6,7723.6,7813.0,3026.2,10581.0,8751.7,9232.4,5066.0,3563.4,4088.6,4202.6,3322.5,6476.3,16790.1,4972.6,5340.3,0.0,6375.3,8074.0,5026.7,10648.0,4216.2,9705.4,4393.8,9398.1,10003.9,1086.9,6848.0,7101.4,16350.0,9983.3,11377.3,7515.9,5836.5,4863.9,6194.6,5024.0,6444.9,9629.1,1765.4,9945.8,5624.8,5638.2,5967.2,8482.0,9734.8,7409.1
GR,6163.5,12157.0,15455.0,5551.0,9665.8,6562.0,6024.1,10368.4,6505.0,9497.0,1753.7,1510.5,1210.5,1769.0,3292.5,1901.5,16855.6,1723.0,2362.5,6375.3,0.0,4583.3,1112.0,9485.0,5990.2,8443.6,2503.4,9911.9,8712.1,4276.5,1759.7,2191.4,16580.0,10379.0,10295.1,4195.5,1608.3,2338.2,1800.5,3098.0,1777.8,9412.9,4518.1,8261.0,1124.9,4944.2,1546.5,7832.7,7867.9,9417.4
IN,7270.6,11994.1,9995.5,1431.4,13093.4,9559.9,7676.8,15888.1,3648.0,10200.2,5619.5,5345.3,3816.0,5106.6,4408.4,5149.0,10639.4,6692.0,6331.5,8074.0,4583.3,0.0,5462.9,6079.7,6280.2,4182.3,5687.3,13964.8,4106.6,7254.0,6011.7,5034.8,13097.0,17948.625,4146.4,983.0,5555.5,6941.2,4226.3,3644.3,5327.6,4071.8,7777.2,2465.0,3744.9,6157.5,4195.5,12041.6,2316.7,9587.6
IT,5782.0,11056.0,16657.0,5356.7,9225.3,6525.0,5124.6,10218.5,6633.5,9426.0,1310.0,1332.0,1371.7,1474.0,4747.8,1808.0,16781.5,1100.5,1435.4,5026.7,1112.0,5462.9,0.0,9643.0,5569.0,9637.0,1716.8,9648.0,9610.0,4588.8,1240.0,1730.5,17380.0,10049.0,10603.7,5351.8,1286.7,1878.5,1760.3,3903.4,1479.0,10124.5,4122.4,8710.0,1419.3,6087.1,1555.8,6940.0,8812.8,9933.2
JP,12278.7,11765.0,8484.5,5132.3,17670.0,9754.0,11754.6,17471.4,2098.5,14418.5,8835.0,9803.0,9561.0,9572.5,9335.9,7497.0,7315.6,9677.0,9513.0,10648.0,9485.0,6079.7,9643.0,0.0,10167.0,1154.0,9758.5,10885.1,4509.8,10472.6,8330.0,7712.0,9078.0,19656.0,2417.3,6010.1,7670.0,9640.0,6948.0,7453.0,7668.9,5652.0,10216.0,4712.6,7920.1,10327.5,7821.0,10825.0,3468.2,13197.5
KE,3619.7,11350.3,12325.5,6359.2,8867.3,9788.0,2509.6,11157.6,6996.4,9380.6,6585.6,4528.3,3653.9,5109.5,1348.5,7593.5,15891.6,5879.0,5705.4,4216.2,5990.2,6280.2,5569.0,10167.0,0.0,9630.2,5735.9,12240.0,7664.4,4148.3,6132.5,6593.5,13845.3,11529.666666666666,10411.9,5506.9,6503.9,7465.0,5787.5,4307.0,6871.0,6231.8,4889.8,7909.5,5141.7,1072.2,5574.0,11373.0,8418.7,4366.0
KR,11863.4,12260.0,8516.0,3767.2,17776.0,9980.5,11075.0,15435.5,1137.0,10400.5,7908.9,8935.2,8824.8,9986.0,8863.4,7124.9,8193.1,8957.0,9145.0,9705.4,8443.6,4182.3,9637.0,1154.0,9630.2,0.0,9620.3,11072.8,4079.9,9392.5,8255.4,6528.0,10128.6,12569.0,2452.0,4446.4,7226.0,9561.0,6219.0,6521.6,6916.0,4238.8,9911.8,3481.8,6639.2,9610.5,7068.9,11037.0,2191.0,12001.0
MA,4044.3,9725.9,16963.7,7534.5,7706.7,6190.6,4326.8,9048.4,8266.5,8687.2,2781.1,1465.7,3131.4,1027.0,4154.9,3382.2,16874.3,1981.1,2783.0,4393.8,2503.4,5687.3,1716.8,9758.5,5735.9,9620.3,0.0,9074.3,10452.5,2973.5,1864.6,2901.1,19471.5,9165.0,12059.9,5841.5,2136.3,569.9,4115.4,3623.5,3500.6,9640.1,2451.2,8468.4,2330.2,5090.5,2664.5,6201.0,9540.9,8771.7
MX,10688.7,7876.7,13107.5,13267.0,3237.5,3452.6,10443.0,4163.7,11440.0,3627.5,9248.0,8670.1,10102.2,8712.5,10900.2,8813.4,14097.5,9207.3,9345.0,9398.1,9911.9,13964.8,9648.0,10885.1,12240.0,11072.8,9074.3,0.0,14271.7,9046.0,9086.0,8247.5,13774.1,4201.2,13726.5,11920.0,8300.3,8721.5,8094.0,11398.0,8328.0,14313.9,9169.6,14153.3,9552.9,11538.1,8702.1,3550.9,14021.0,12791.6
MY,9889.4,18118.4,6069.1,2890.6,16107.9,11509.9,10494.8,18086.666666666668,3796.8,13412.5,8886.0,9343.1,8684.8,9992.7,8023.1,7980.0,9105.8,9692.3,9490.4,10003.9,8712.1,4106.6,9610.0,4509.8,7664.4,4079.9,10452.5,14271.7,0.0,9372.6,9439.2,8848.4,11200.0,18377.777777777777,2151.0,3610.3,7661.0,10315.4,6511.3,5037.1,8892.3,312.2,10162.8,1200.1,7282.9,8090.9,7985.6,14065.0,1371.9,10258.5
NG,2544.4,10354.9,15312.9,7478.1,8211.7,8546.2,1737.5,10591.3,8643.4,8752.8,4397.0,3358.5,4170.9,3834.4,3319.8,5696.0,16459.7,4276.6,4977.1,1086.9,4276.5,7254.0,4588.8,10472.6,4148.3,9392.5,2973.5,9046.0,9372.6,0.0,4789.7,5424.3,16084.7,10521.4,10667.8,5797.9,5295.8,4124.8,5260.0,4213.5,5063.9,9391.0,3083.9,8002.5,4247.5,3262.8,4461.0,8417.8,9129.8,6079.5
NL,7709.0,10537.0,11745.0,7787.2,8473.6,5871.0,6784.7,10127.1,6275.0,9491.0,746.7,1847.0,1927.2,1257.0,6078.2,1030.0,16750.7,400.7,349.2,6848.0,1759.7,6011.7,1240.0,8330.0,6132.5,8255.4,1864.6,9086.0,9439.2,4789.7,0.0,890.0,18087.0,9700.0,10137.9,5320.9,1120.6,1767.2,1672.7,4112.2,1062.0,9630.4,4705.5,8577.8,1855.9,7908.7,1555.1,6250.0,8904.2,9902.0
NO,7223.6,11608.0,14151.5,6641.5,8523.0,5886.0,7262.9,9811.0,5422.3,9426.5,892.0,2740.5,3475.1,1819.1,5907.6,859.1,16897.7,1400.0,1113.0,7101.4,2191.4,5034.8,1730.5,7712.0,6593.5,6528.0,2901.1,8247.5,8848.4,5424.3,890.0,0.0,17415.8,9472.9,9799.7,5131.5,934.6,2663.0,1641.3,4450.2,905.8,9156.8,4974.7,7888.6,1882.8,7045.5,1612.0,6358.0,7290.3,9390.0
NZ,11858.9,12049.0,2778.2,14537.5,15013.6,17400.5,14126.5,10676.9,10310.0,19086.666666666668,17319.0,17574.6,15866.2,19828.8,11884.5,15507.0,2183.1,18622.0,18190.0,16350.0,16580.0,13097.0,17380.0,9078.0,13845.3,10128.6,19471.5,13774.1,11200.0,16084.7,18087.0,17415.8,0.0,10655.555555555555,10156.0,11987.1,17368.0,10667.0,12084.0,13619.0,15791.0,7046.6,16318.0,9882.5,17587.4,14982.9,17098.9,19555.0,8902.2,16795.7
PE,9742.5,2562.2,15279.666666666666,18808.2,2531.0,4924.6,10199.0,2519.0,19752.4,2210.3,9800.5,9461.9,10310.7,9226.0,11280.0,9620.0,12029.4,9540.0,9859.0,9983.3,10379.0,17948.625,10049.0,19656.0,11529.666666666666,12569.0,9165.0,4201.2,18377.777777777777,10521.4,9700.0,9472.9,10655.555555555555,0.0,18053.0,13918.5,9807.5,9453.8,12205.4,11822.8,9937.5,17440.8,8632.7,19598.0,10257.9,10944.5,10020.0,4393.1,19326.5,10262.8
PH,11404.8,19755.3,5252.4,2538.7,16364.5,11598.5,11787.6,17559.5,2460.6,14867.4,10098.7,11060.9,10283.0,10588.0,9713.0,9124.2,3527.0,10295.0,9898.3,11377.3,10295.1,4146.4,10603.7,2417.3,10411.9,2452.0,12059.9,13726.5,2151.0,10667.8,10137.9,9799.7,10156.0,18053.0,0.0,4110.9,9946.9,11078.3,9871.5,8107.7,10145.0,2406.5,13007.6,2185.7,9659.0,10724.0,9810.8,12768.9,1155.9,12264.7
PK,6868.6,12401.9,10416.7,1798.1,12770.4,7908.3,6593.8,16255.5,3706.8,10847.5,5023.3,4089.5,3314.8,4902.2,4123.7,4378.2,13079.0,5877.0,5728.9,7515.9,4195.5,983.0,5351.8,6010.1,5506.9,4446.4,5841.5,11920.0,3610.3,5797.9,5320.9,5131.5,11987.1,13918.5,4110.9,0.0,4734.0,4833.8,3720.1,2462.5,4825.0,4525.9,6830.5,3045.1,1946.3,5779.4,2084.8,9684.3,3191.2,8674.9
PL,6815.7,12084.5,15714.0,6111.3,9527.0,6116.7,6712.1,9979.5,6525.0,9449.0,695.0,1803.1,1757.7,1717.3,4247.8,1097.7,16772.5,1285.0,1431.0,5836.5,1608.3,5555.5,1286.7,7670.0,6503.9,7226.0,2136.3,8300.3,7661.0,5295.8,1120.6,934.6,17368.0,9807.5,9946.9,4734.0,0.0,2488.4,1249.5,3157.6,885.1,7684.1,4389.9,7156.7,1421.8,5429.5,838.8,6636.0,7131.7,9460.1
PT,6448.0,9658.3,15933.4,8025.7,7564.0,5812.0,5958.3,9042.5,8300.0,8242.5,1896.3,1504.0,2849.5,622.2,5289.6,2896.6,17106.7,1621.7,1666.0,4863.9,2338.2,6941.2,1878.5,9640.0,7465.0,9561.0,569.9,8721.5,10315.4,4124.8,1767.2,2663.0,10667.0,9453.8,11078.3,4833.8,2488.4,0.0,2815.0,4615.3,2240.8,10077.3,3820.8,9663.5,2550.3,6174.5,2040.0,5988.0,9833.8,9477.1
RU,7098.1,12551.1,14612.0,4996.3,9636.7,5546.0,7122.9,10468.2,5826.0,8996.8,1603.0,2919.5,2492.8,2807.0,4595.7,1397.3,16180.3,2318.2,2500.0,6194.6,1800.5,4226.3,1760.3,6948.0,5787.5,6219.0,4115.4,8094.0,6511.3,5260.0,1672.7,1641.3,12084.0,12205.4,9871.5,3720.1,1249.5,2815.0,0.0,2974.8,1496.5,6477.0,4989.2,6385.0,1743.5,5776.2,961.0,7500.0,5834.7,10162.7
SA,5246.4,12558.3,11249.6,3580.1,10108.5,8364.6,5149.2,10029.0,5603.5,9279.4,4146.5,3544.5,1684.9,3647.9,2464.0,4079.3,16408.5,4419.5,4963.0,5024.0,3098.0,3644.3,3903.4,7453.0,4307.0,6521.6,3623.5,11398.0,5037.1,4213.5,4112.2,4450.2,13619.0,11822.8,8107.7,2462.5,3157.6,4615.3,2974.8,0.0,4376.8,7280.1,5321.2,5701.0,1784.9,4492.5,2438.1,10053.0,6342.6,7541.0
SE,7226.5,11656.0,14111.3,6045.3,9652.9,5852.0,7497.6,10472.5,5750.0,9195.2,1004.8,3006.0,3160.0,1762.4,5934.3,546.0,16743.4,1462.0,1456.0,6444.9,1777.8,5327.6,1479.0,7668.9,6871.0,6916.0,3500.6,8328.0,8892.3,5063.9,1062.0,905.8,15791.0,9937.5,10145.0,4825.0,885.1,2240.8,1496.5,4376.8,0.0,8778.5,5101.8,7502.7,1792.5,7572.2,1375.0,6465.0,7519.0,9754.3
SG,10873.7,19549.0,5330.8,2934.2,16599.8,10366.5,10406.9,17720.2,3732.2,15015.1,9404.0,7828.4,9106.0,9729.6,6322.9,7744.6,6113.2,10680.0,10885.0,9629.1,9412.9,4071.8,10124.5,5652.0,6231.8,4238.8,9640.1,14313.9,312.2,9391.0,9630.4,9156.8,7046.6,17440.8,2406.5,4525.9,7684.1,10077.3,6477.0,7280.1,8778.5,0.0,10054.2,2019.9,6092.6,6640.8,7818.2,14434.0,2003.2,9644.4
SN,4049.8,9372.0,15415.7,8402.0,7723.5,7335.1,4079.6,8255.7,9525.0,8382.9,4891.0,3814.3,4274.6,3594.0,4581.6,5964.7,16603.6,4479.5,4853.8,1765.4,4518.1,7777.2,4122.4,10216.0,4889.8,9911.8,2451.2,9169.6,10162.8,3083.9,4705.5,4974.7,16318.0,8632.7,13007.6,6830.5,4389.9,3820.8,4989.2,5321.2,5101.8,10054.2,0.0,9167.7,4685.5,6070.2,4617.8,6585.1,10178.6,8267.7
TH,9647.7,12357.0,8119.1,1587.0,14950.3,9846.8,9540.0,18008.8,3747.3,12587.5,8050.0,7170.6,7498.6,8523.7,6833.1,7552.7,8234.9,9202.0,9443.5,9945.8,8261.0,2465.0,8710.0,4712.6,7909.5,3481.8,8468.4,14153.3,1200.1,8002.5,8577.8,7888.6,9882.5,19598.0,2185.7,3045.1,7156.7,9663.5,6385.0,5701.0,7502.7,2019.9,9167.7,0.0,6201.6,7977.5,6818.7,13280.0,1353.7,9965.8
TR,5491.1,12310.2,14679.6,3500.6,9112.2,6786.8,5645.7,10776.4,4423.1,9187.3,1746.3,1931.5,1253.0,1925.1,3637.6,1890.0,16282.9,1740.5,2053.0,5624.8,1124.9,3744.9,1419.3,7920.1,5141.7,6639.2,2330.2,9552.9,7282.9,4247.5,1855.9,1882.8,17587.4,10257.9,9659.0,1946.3,1421.8,2550.3,1743.5,1784.9,1792.5,6092.6,4685.5,6201.6,0.0,4123.3,1405.6,7887.8,6421.7,6505.5
TZ,3253.1,11575.9,12349.2,5562.3,8944.2,10238.7,2437.2,11503.666666666666,8964.8,9112.5,7773.1,4342.9,3830.5,6053.6,2179.7,7359.6,16237.4,6579.3,6468.9,5638.2,4944.2,6157.5,6087.1,10327.5,1072.2,9610.5,5090.5,11538.1,8090.9,3262.8,7908.7,7045.5,14982.9,10944.5,10724.0,5779.4,5429.5,6174.5,5776.2,4492.5,7572.2,6640.8,6070.2,7977.5,4123.3,0.0,4320.6,11409.0,7644.6,2309.7
UA,6457.2,11262.6,15014.6,5226.8,9656.0,6747.0,5742.7,10231.7,6508.0,9439.2,1508.1,1958.5,1831.0,1879.0,4019.4,1551.2,16618.1,1673.8,1672.4,5967.2,1546.5,4195.5,1555.8,7821.0,5574.0,7068.9,2664.5,8702.1,7985.6,4461.0,1555.1,1612.0,17098.9,10020.0,9810.8,2084.8,838.8,2040.0,961.0,2438.1,1375.0,7818.2,4617.8,6818.7,1405.6,4320.6,0.0,7758.0,7277.1,9499.6
US,9433.0,10328.9,16533.0,12669.5,7361.7,862.7,9336.5,8313.3,10936.5,3662.2,6504.0,6832.1,9291.0,6107.0,10035.0,7081.0,16438.0,6117.5,5565.0,8482.0,7832.7,12041.6,6940.0,10825.0,11373.0,11037.0,6201.0,3550.9,14065.0,8417.8,6250.0,6358.0,19555.0,4393.1,12768.9,9684.3,6636.0,5988.0,7500.0,10053.0,6465.0,14434.0,6585.1,13280.0,7887.8,11409.0,7758.0,0.0,12842.0,12583.1
VN,10206.8,13170.7,5953.5,1557.3,17152.6,10580.0,10029.2,18325.1,1691.0,13475.0,7727.9,8605.7,7956.6,9317.6,6777.3,7130.4,9063.7,9302.1,9091.3,9734.8,7867.9,2316.7,8812.8,3468.2,8418.7,2191.0,9540.9,14021.0,1371.9,9129.8,8904.2,7290.3,8902.2,19326.5,1155.9,3191.2,7131.7,9833.8,5834.7,6342.6,7519.0,2003.2,10178.6,1353.7,6421.7,7644.6,7277.1,12842.0,0.0,10609.1
ZA,4233.9,12010.1,10927.0,9589.7,8924.5,10913.9,2950.6,10822.4,12540.6,9915.0,9644.8,6307.3,7415.8,8950.5,6564.3,9505.5,16248.0,9640.0,9667.0,7409.1,9417.4,9587.6,9933.2,13197.5,4366.0,12001.0,8771.7,12791.6,10258.5,6079.5,9902.0,9390.0,16795.7,10262.8,12264.7,8674.9,9460.1,9477.1,10162.7,7541.0,9754.3,9644.4,8267.7,9965.8,6505.5,2309.7,9499.6,12583.1,10609.1,0.0
